training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.33848e+00 1.20725e+00
1 1.13111e+00 1.10231e+00
2 1.07266e+00 1.06296e+00
3 1.04209e+00 1.06667e+00
4 1.03110e+00 1.01773e+00
5 1.01874e+00 1.01924e+00
6 1.00570e+00 1.02947e+00
7 1.01183e+00 1.01572e+00
8 9.89649e-01 1.01013e+00
9 9.61899e-01 1.02903e+00
10 9.51252e-01 1.03145e+00
11 9.73758e-01 1.04143e+00
12 9.76237e-01 1.05078e+00
13 9.90743e-01 1.01116e+00
14 9.69149e-01 1.01486e+00
15 9.64356e-01 1.03902e+00
16 9.57382e-01 1.03116e+00
17 9.80854e-01 1.00445e+00
18 9.49218e-01 1.00947e+00
19 9.79490e-01 1.00582e+00
20 9.87859e-01 1.00317e+00
21 9.39107e-01 1.00950e+00
22 9.57354e-01 1.01102e+00
23 9.33165e-01 1.00124e+00
24 9.52134e-01 1.01263e+00
25 9.57647e-01 1.00797e+00
26 9.40345e-01 1.02878e+00
27 9.39667e-01 1.00798e+00
28 9.49882e-01 1.03881e+00
29 9.31925e-01 1.00990e+00
30 9.25294e-01 1.01416e+00
31 9.37957e-01 9.97202e-01
32 9.48321e-01 1.00959e+00
33 9.43156e-01 9.90701e-01
34 9.30027e-01 1.00350e+00
35 9.29870e-01 9.99465e-01
36 9.03556e-01 1.05770e+00
37 9.36669e-01 9.89464e-01
38 9.33073e-01 9.99919e-01
39 9.32255e-01 9.86516e-01
40 9.27713e-01 1.00781e+00
41 9.30401e-01 9.92113e-01
42 9.05861e-01 1.00180e+00
43 9.01030e-01 1.00114e+00
44 9.33280e-01 9.96180e-01
45 8.90157e-01 9.79332e-01
46 9.32102e-01 9.87134e-01
47 9.05349e-01 9.89194e-01
48 9.16116e-01 1.00162e+00
49 9.06030e-01 1.00107e+00
50 9.16209e-01 1.00075e+00
51 8.95169e-01 9.83324e-01
52 9.07361e-01 1.00490e+00
53 9.19522e-01 9.89796e-01
54 9.08623e-01 1.00500e+00
55 9.11330e-01 1.01134e+00
56 9.04176e-01 9.91444e-01
57 8.96683e-01 9.92041e-01
58 8.68687e-01 9.96408e-01
59 8.76687e-01 1.01122e+00
60 9.09498e-01 9.99549e-01
61 8.98736e-01 9.97713e-01
62 8.86220e-01 1.01390e+00
63 8.80291e-01 9.87212e-01
64 8.75809e-01 1.01702e+00
65 8.84703e-01 9.82274e-01
66 9.19765e-01 9.81477e-01
67 9.05704e-01 1.01871e+00
68 9.04901e-01 1.00882e+00
69 8.90809e-01 9.84685e-01
70 8.69875e-01 1.01285e+00
71 8.95403e-01 9.85900e-01
72 8.82690e-01 9.75273e-01
73 8.91564e-01 1.01000e+00
74 8.90395e-01 1.00616e+00
75 8.82589e-01 1.00249e+00
76 8.59742e-01 1.00214e+00
77 8.84499e-01 9.98690e-01
78 8.77937e-01 9.94904e-01
79 8.62059e-01 1.00317e+00
80 8.51350e-01 1.02240e+00
