training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.38794e+00 1.34883e+00
1 1.35351e+00 1.34857e+00
2 1.37850e+00 1.34831e+00
3 1.38946e+00 1.34805e+00
4 1.37705e+00 1.34779e+00
5 1.38369e+00 1.34751e+00
6 1.37300e+00 1.34725e+00
7 1.36867e+00 1.34699e+00
8 1.37094e+00 1.34672e+00
9 1.37339e+00 1.34647e+00
10 1.39029e+00 1.34621e+00
11 1.38015e+00 1.34594e+00
12 1.37746e+00 1.34567e+00
13 1.37702e+00 1.34542e+00
14 1.37063e+00 1.34515e+00
15 1.38687e+00 1.34488e+00
16 1.37697e+00 1.34463e+00
17 1.36590e+00 1.34437e+00
18 1.36982e+00 1.34410e+00
19 1.36782e+00 1.34386e+00
20 1.37589e+00 1.34360e+00
21 1.38109e+00 1.34334e+00
22 1.37781e+00 1.34309e+00
23 1.38934e+00 1.34284e+00
24 1.36069e+00 1.34258e+00
25 1.36894e+00 1.34232e+00
26 1.36927e+00 1.34207e+00
27 1.38493e+00 1.34181e+00
28 1.37722e+00 1.34154e+00
29 1.36321e+00 1.34128e+00
30 1.36074e+00 1.34102e+00
31 1.37588e+00 1.34077e+00
32 1.37074e+00 1.34052e+00
33 1.36740e+00 1.34027e+00
34 1.38327e+00 1.34000e+00
35 1.36137e+00 1.33974e+00
36 1.35893e+00 1.33949e+00
37 1.36282e+00 1.33924e+00
38 1.36905e+00 1.33899e+00
39 1.36826e+00 1.33873e+00
40 1.36463e+00 1.33848e+00
41 1.37616e+00 1.33823e+00
42 1.38536e+00 1.33797e+00
43 1.37766e+00 1.33772e+00
44 1.35804e+00 1.33746e+00
45 1.35155e+00 1.33722e+00
46 1.36983e+00 1.33696e+00
47 1.38372e+00 1.33671e+00
48 1.35962e+00 1.33645e+00
49 1.34974e+00 1.33620e+00
50 1.37937e+00 1.33594e+00
51 1.38303e+00 1.33569e+00
52 1.35047e+00 1.33544e+00
53 1.37491e+00 1.33519e+00
54 1.37336e+00 1.33493e+00
55 1.37540e+00 1.33468e+00
56 1.36856e+00 1.33443e+00
57 1.36112e+00 1.33418e+00
58 1.36427e+00 1.33394e+00
59 1.38731e+00 1.33369e+00
60 1.36763e+00 1.33343e+00
61 1.37160e+00 1.33317e+00
62 1.36946e+00 1.33291e+00
63 1.36954e+00 1.33266e+00
64 1.37012e+00 1.33241e+00
65 1.35227e+00 1.33217e+00
66 1.37301e+00 1.33193e+00
67 1.36367e+00 1.33168e+00
68 1.36067e+00 1.33143e+00
69 1.37301e+00 1.33119e+00
70 1.36777e+00 1.33095e+00
71 1.37414e+00 1.33069e+00
72 1.37939e+00 1.33045e+00
73 1.36695e+00 1.33020e+00
74 1.36113e+00 1.32995e+00
75 1.36772e+00 1.32970e+00
76 1.37429e+00 1.32944e+00
77 1.35255e+00 1.32920e+00
78 1.32741e+00 1.32895e+00
79 1.36280e+00 1.32871e+00
80 1.35981e+00 1.32846e+00
