training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.31329e+00 1.21972e+00
1 1.11566e+00 1.08444e+00
2 1.06954e+00 1.04707e+00
3 1.05365e+00 1.03485e+00
4 1.03463e+00 1.03376e+00
5 1.01350e+00 1.06259e+00
6 1.02501e+00 1.04722e+00
7 9.89252e-01 1.01537e+00
8 9.94314e-01 1.03965e+00
9 1.00627e+00 1.04181e+00
10 9.79679e-01 1.02687e+00
11 9.90078e-01 1.03697e+00
12 9.66511e-01 1.03868e+00
13 9.54284e-01 1.02515e+00
14 9.70677e-01 1.01999e+00
15 9.72804e-01 1.02871e+00
16 9.64337e-01 1.02102e+00
17 9.77991e-01 1.01858e+00
18 9.42730e-01 1.02506e+00
19 9.80854e-01 1.00888e+00
20 9.52713e-01 1.00914e+00
21 9.67793e-01 1.01975e+00
22 9.49602e-01 1.02953e+00
23 9.57522e-01 1.01174e+00
24 9.44288e-01 1.02106e+00
25 9.57303e-01 1.01379e+00
26 9.59853e-01 1.02173e+00
27 9.54493e-01 1.00412e+00
28 9.47216e-01 1.00220e+00
29 9.62938e-01 1.00279e+00
30 9.48025e-01 1.00149e+00
31 9.65203e-01 1.00910e+00
32 9.39591e-01 1.01152e+00
33 9.29072e-01 1.01423e+00
34 9.29254e-01 1.00457e+00
35 9.55726e-01 9.99559e-01
36 9.31106e-01 9.99703e-01
37 9.28656e-01 1.01613e+00
38 9.47511e-01 9.94902e-01
39 9.20127e-01 1.01406e+00
40 9.20385e-01 9.91745e-01
41 9.16455e-01 1.00288e+00
42 9.22971e-01 9.97773e-01
43 9.23899e-01 9.95315e-01
44 9.05766e-01 9.93339e-01
45 9.09145e-01 9.90105e-01
46 9.24512e-01 1.02747e+00
47 9.39402e-01 9.81407e-01
48 9.16641e-01 9.95482e-01
49 9.17745e-01 9.88022e-01
50 9.31675e-01 1.01917e+00
51 9.26052e-01 1.00186e+00
52 9.10012e-01 1.03760e+00
53 9.13415e-01 1.00382e+00
54 9.28038e-01 1.02494e+00
55 9.08565e-01 9.92962e-01
56 9.00879e-01 9.98802e-01
57 9.20429e-01 1.00435e+00
58 9.17375e-01 9.99753e-01
59 8.98788e-01 1.00308e+00
60 9.13786e-01 1.00018e+00
61 8.89337e-01 1.03146e+00
62 9.26197e-01 1.00123e+00
63 9.02990e-01 9.88108e-01
64 9.03047e-01 9.85216e-01
65 8.74713e-01 9.91366e-01
66 8.86992e-01 1.00642e+00
67 8.77446e-01 1.01233e+00
68 8.98345e-01 1.00142e+00
69 9.09862e-01 1.01409e+00
70 9.09501e-01 9.91406e-01
71 8.95220e-01 1.01013e+00
72 8.99799e-01 9.99703e-01
73 9.04817e-01 9.95533e-01
74 8.99760e-01 9.93391e-01
75 8.99038e-01 1.00778e+00
76 8.97457e-01 1.03205e+00
77 8.78338e-01 1.01887e+00
78 8.74484e-01 9.92872e-01
79 8.82330e-01 1.00174e+00
80 8.80700e-01 9.93803e-01
