training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.35010e+00 1.32487e+00
1 1.25946e+00 1.18492e+00
2 1.13098e+00 1.09083e+00
3 1.07317e+00 1.08064e+00
4 1.06735e+00 1.07125e+00
5 1.03311e+00 1.05517e+00
6 1.03081e+00 1.05174e+00
7 1.02663e+00 1.03310e+00
8 1.02977e+00 1.03480e+00
9 1.00616e+00 1.03725e+00
10 9.90670e-01 1.04502e+00
11 1.00708e+00 1.05143e+00
12 9.89642e-01 1.03798e+00
13 9.84307e-01 1.05662e+00
14 9.91590e-01 1.03119e+00
15 9.81663e-01 1.02747e+00
16 1.00048e+00 1.03085e+00
17 9.78894e-01 1.02694e+00
18 9.81567e-01 1.03221e+00
19 9.65335e-01 1.03054e+00
20 9.70457e-01 1.02557e+00
21 9.73594e-01 1.02550e+00
22 9.79136e-01 1.02712e+00
23 9.91586e-01 1.02273e+00
24 9.66761e-01 1.02743e+00
25 9.88456e-01 1.02074e+00
26 9.67071e-01 1.01793e+00
27 9.66171e-01 1.02402e+00
28 9.64796e-01 1.02582e+00
29 9.65465e-01 1.01384e+00
30 9.54476e-01 1.02514e+00
31 9.71370e-01 1.01916e+00
32 9.61406e-01 1.01909e+00
33 9.44390e-01 1.02514e+00
34 9.61882e-01 1.01841e+00
35 9.63246e-01 1.01687e+00
36 9.58893e-01 1.01417e+00
37 9.35253e-01 1.01344e+00
38 9.44090e-01 1.01334e+00
39 9.51466e-01 1.01286e+00
40 9.45690e-01 1.00737e+00
41 9.61393e-01 1.00507e+00
42 9.33186e-01 1.00527e+00
43 9.42421e-01 1.01103e+00
44 9.64464e-01 1.00573e+00
45 9.41797e-01 9.99870e-01
46 9.54876e-01 9.96083e-01
47 9.35770e-01 1.00124e+00
48 9.47764e-01 9.99379e-01
49 9.44835e-01 1.00027e+00
50 9.21988e-01 1.00333e+00
51 9.39810e-01 1.00406e+00
52 9.52177e-01 1.00425e+00
53 9.45952e-01 9.96545e-01
54 9.41255e-01 9.96373e-01
55 9.21366e-01 9.96831e-01
56 9.30051e-01 9.92134e-01
57 9.21533e-01 9.91730e-01
58 9.30962e-01 9.98764e-01
59 9.29932e-01 9.92352e-01
60 9.41566e-01 9.98851e-01
61 9.26480e-01 9.98224e-01
62 9.11173e-01 1.00497e+00
63 9.23115e-01 9.98937e-01
64 9.39154e-01 9.96476e-01
65 9.43579e-01 9.95987e-01
66 9.22164e-01 9.97309e-01
67 9.19304e-01 1.00698e+00
68 9.19749e-01 9.91639e-01
69 9.26824e-01 9.99903e-01
70 9.18348e-01 9.84778e-01
71 9.24385e-01 9.83886e-01
72 9.21862e-01 9.89713e-01
73 9.15509e-01 9.94497e-01
74 9.06224e-01 9.90919e-01
75 9.35911e-01 9.88445e-01
76 9.28972e-01 9.94715e-01
77 9.34455e-01 1.00200e+00
78 9.10659e-01 9.93850e-01
79 9.18184e-01 9.98878e-01
80 9.23301e-01 9.87052e-01
