training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.25648e+00 1.10855e+00
1 1.10542e+00 1.06143e+00
2 1.06016e+00 1.04164e+00
3 1.06457e+00 1.04577e+00
4 1.04747e+00 1.03580e+00
5 1.02650e+00 1.03861e+00
6 1.03756e+00 1.05277e+00
7 1.01246e+00 1.02711e+00
8 1.02655e+00 1.04515e+00
9 1.01339e+00 1.03976e+00
10 1.01114e+00 1.03359e+00
11 1.00987e+00 1.03603e+00
12 1.00631e+00 1.04336e+00
13 1.01121e+00 1.03570e+00
14 1.00477e+00 1.03078e+00
15 1.02166e+00 1.04005e+00
16 1.01369e+00 1.04023e+00
17 9.90829e-01 1.02060e+00
18 9.84005e-01 1.02116e+00
19 9.97743e-01 1.03420e+00
20 9.88758e-01 1.02439e+00
21 9.92829e-01 1.02766e+00
22 9.76854e-01 1.01670e+00
23 9.80830e-01 1.03241e+00
24 9.79041e-01 1.01039e+00
25 9.57338e-01 1.01617e+00
26 9.73098e-01 1.01501e+00
27 9.64463e-01 1.01585e+00
28 9.74377e-01 1.01687e+00
29 9.70683e-01 1.02261e+00
30 9.36043e-01 1.01188e+00
31 9.62334e-01 1.00707e+00
32 9.68569e-01 1.00048e+00
33 9.75072e-01 1.01158e+00
34 9.69191e-01 1.02190e+00
35 9.58618e-01 1.01575e+00
36 9.67533e-01 1.00932e+00
37 9.52307e-01 1.00621e+00
38 9.60875e-01 1.01418e+00
39 9.69182e-01 1.01439e+00
40 9.74969e-01 1.02315e+00
41 9.70723e-01 1.01783e+00
42 9.65563e-01 1.02805e+00
43 9.75590e-01 1.01834e+00
44 9.74972e-01 1.01807e+00
45 9.71397e-01 1.01190e+00
46 9.60221e-01 1.01378e+00
47 9.63748e-01 1.02557e+00
48 9.42385e-01 1.01723e+00
49 9.34959e-01 1.02224e+00
50 9.41627e-01 1.01403e+00
51 9.49238e-01 1.00872e+00
52 9.79988e-01 9.99876e-01
53 9.39665e-01 1.01779e+00
54 9.34143e-01 1.00848e+00
55 9.67156e-01 1.00316e+00
56 9.42596e-01 1.00152e+00
57 9.43258e-01 1.00763e+00
58 9.35438e-01 1.00483e+00
59 9.38373e-01 1.01185e+00
60 9.67668e-01 1.01316e+00
61 9.36518e-01 1.01159e+00
62 9.61045e-01 1.01926e+00
63 9.37117e-01 9.96757e-01
64 9.37239e-01 9.99532e-01
65 9.39724e-01 9.96048e-01
66 9.43172e-01 9.97482e-01
67 9.32991e-01 1.01090e+00
68 9.19938e-01 1.01263e+00
69 9.35592e-01 1.00924e+00
70 9.52224e-01 9.99975e-01
71 9.27409e-01 1.00095e+00
72 9.48108e-01 9.95325e-01
73 9.36311e-01 1.00365e+00
74 9.27519e-01 1.00407e+00
75 9.35572e-01 9.95082e-01
76 9.43846e-01 9.93036e-01
77 9.28901e-01 9.95179e-01
78 9.31960e-01 1.00039e+00
79 9.49532e-01 9.90032e-01
80 9.51213e-01 1.00065e+00
