training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.41463e+00 1.39423e+00
1 1.45134e+00 1.39400e+00
2 1.42859e+00 1.39378e+00
3 1.39345e+00 1.39359e+00
4 1.44148e+00 1.39337e+00
5 1.42066e+00 1.39316e+00
6 1.41598e+00 1.39294e+00
7 1.42354e+00 1.39275e+00
8 1.42181e+00 1.39255e+00
9 1.41575e+00 1.39234e+00
10 1.42414e+00 1.39215e+00
11 1.44247e+00 1.39194e+00
12 1.42074e+00 1.39173e+00
13 1.43952e+00 1.39152e+00
14 1.43126e+00 1.39129e+00
15 1.41125e+00 1.39108e+00
16 1.42041e+00 1.39089e+00
17 1.44339e+00 1.39069e+00
18 1.41763e+00 1.39048e+00
19 1.42663e+00 1.39026e+00
20 1.41969e+00 1.39005e+00
21 1.41443e+00 1.38987e+00
22 1.41113e+00 1.38968e+00
23 1.43973e+00 1.38949e+00
24 1.41224e+00 1.38929e+00
25 1.42567e+00 1.38909e+00
26 1.39470e+00 1.38889e+00
27 1.41737e+00 1.38868e+00
28 1.42347e+00 1.38848e+00
29 1.43025e+00 1.38827e+00
30 1.42929e+00 1.38805e+00
31 1.42540e+00 1.38784e+00
32 1.40514e+00 1.38764e+00
33 1.43057e+00 1.38743e+00
34 1.41099e+00 1.38721e+00
35 1.42082e+00 1.38701e+00
36 1.40026e+00 1.38681e+00
37 1.41663e+00 1.38660e+00
38 1.41871e+00 1.38640e+00
39 1.41093e+00 1.38621e+00
40 1.41865e+00 1.38601e+00
41 1.43782e+00 1.38581e+00
42 1.40458e+00 1.38562e+00
43 1.43248e+00 1.38544e+00
44 1.41117e+00 1.38524e+00
45 1.41374e+00 1.38506e+00
46 1.41722e+00 1.38486e+00
47 1.39143e+00 1.38467e+00
48 1.40674e+00 1.38445e+00
49 1.42274e+00 1.38423e+00
50 1.39641e+00 1.38404e+00
51 1.40419e+00 1.38384e+00
52 1.40907e+00 1.38365e+00
53 1.44741e+00 1.38344e+00
54 1.40914e+00 1.38326e+00
55 1.41023e+00 1.38310e+00
56 1.42959e+00 1.38291e+00
57 1.41396e+00 1.38270e+00
58 1.39250e+00 1.38252e+00
59 1.40463e+00 1.38234e+00
60 1.40147e+00 1.38216e+00
61 1.42422e+00 1.38195e+00
62 1.42916e+00 1.38178e+00
63 1.42954e+00 1.38161e+00
64 1.40848e+00 1.38142e+00
65 1.41569e+00 1.38121e+00
66 1.40092e+00 1.38102e+00
67 1.40554e+00 1.38084e+00
68 1.41045e+00 1.38065e+00
69 1.40617e+00 1.38048e+00
70 1.44256e+00 1.38030e+00
71 1.41959e+00 1.38009e+00
72 1.41074e+00 1.37989e+00
73 1.39971e+00 1.37970e+00
74 1.41955e+00 1.37952e+00
75 1.41580e+00 1.37933e+00
76 1.39633e+00 1.37915e+00
77 1.39821e+00 1.37896e+00
78 1.40257e+00 1.37878e+00
79 1.42316e+00 1.37858e+00
80 1.39424e+00 1.37837e+00
