training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.29100e+00 1.18967e+00
1 1.11621e+00 1.11040e+00
2 1.09318e+00 1.09137e+00
3 1.09373e+00 1.06819e+00
4 1.08567e+00 1.06202e+00
5 1.08029e+00 1.05037e+00
6 1.03246e+00 1.05192e+00
7 1.04751e+00 1.05616e+00
8 1.04471e+00 1.04307e+00
9 1.02794e+00 1.04714e+00
10 1.01061e+00 1.05363e+00
11 1.02955e+00 1.04182e+00
12 1.01912e+00 1.03874e+00
13 1.03083e+00 1.04308e+00
14 1.01989e+00 1.03493e+00
15 9.97825e-01 1.03323e+00
16 1.02618e+00 1.04121e+00
17 1.00873e+00 1.03735e+00
18 1.03156e+00 1.03318e+00
19 1.00150e+00 1.03513e+00
20 1.01577e+00 1.03120e+00
21 9.87025e-01 1.03624e+00
22 1.00206e+00 1.03862e+00
23 1.00207e+00 1.03738e+00
24 9.78698e-01 1.03519e+00
25 9.91605e-01 1.02419e+00
26 9.95842e-01 1.03092e+00
27 1.00664e+00 1.02604e+00
28 9.75270e-01 1.03017e+00
29 9.91352e-01 1.03284e+00
30 9.99815e-01 1.02989e+00
31 9.95199e-01 1.03273e+00
32 9.85907e-01 1.01850e+00
33 9.65700e-01 1.02619e+00
34 1.00264e+00 1.02567e+00
35 9.79112e-01 1.02619e+00
36 9.89081e-01 1.03175e+00
37 9.77322e-01 1.02481e+00
38 9.85957e-01 1.02049e+00
39 9.91222e-01 1.02735e+00
40 9.74590e-01 1.02315e+00
41 9.76282e-01 1.02462e+00
42 9.76404e-01 1.01760e+00
43 9.83806e-01 1.01625e+00
44 9.73583e-01 1.02200e+00
45 9.49713e-01 1.02212e+00
46 9.79303e-01 1.01821e+00
47 9.64530e-01 1.01532e+00
48 9.53303e-01 1.01973e+00
49 9.57272e-01 1.01006e+00
50 9.84302e-01 1.01540e+00
51 9.76343e-01 1.01174e+00
52 9.53193e-01 1.00771e+00
53 9.61857e-01 1.00948e+00
54 9.83946e-01 1.01524e+00
55 9.86923e-01 1.01111e+00
56 9.79423e-01 1.00642e+00
57 9.76070e-01 1.00704e+00
58 9.64586e-01 1.00610e+00
59 9.59650e-01 1.00679e+00
60 9.71534e-01 1.00465e+00
61 9.65207e-01 1.00438e+00
62 9.42181e-01 1.00050e+00
63 9.75998e-01 1.00181e+00
64 9.49177e-01 1.00892e+00
65 9.46500e-01 1.00528e+00
66 9.66935e-01 1.00694e+00
67 9.72121e-01 1.01132e+00
68 9.63642e-01 1.01016e+00
69 9.62736e-01 1.00973e+00
70 9.39681e-01 1.00758e+00
71 9.53024e-01 1.00865e+00
72 9.57484e-01 1.00839e+00
73 9.53843e-01 1.00884e+00
74 9.64755e-01 1.00457e+00
75 9.33284e-01 1.00784e+00
76 9.72069e-01 1.01055e+00
77 9.57977e-01 1.00893e+00
78 9.54015e-01 1.00565e+00
79 9.61934e-01 1.00895e+00
80 9.59988e-01 1.00885e+00
