training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.45006e+00 1.44124e+00
1 1.44000e+00 1.44091e+00
2 1.43756e+00 1.44057e+00
3 1.43307e+00 1.44023e+00
4 1.41972e+00 1.43990e+00
5 1.41874e+00 1.43956e+00
6 1.41545e+00 1.43923e+00
7 1.42883e+00 1.43890e+00
8 1.44238e+00 1.43857e+00
9 1.43822e+00 1.43823e+00
10 1.42564e+00 1.43789e+00
11 1.42883e+00 1.43756e+00
12 1.42809e+00 1.43721e+00
13 1.42789e+00 1.43689e+00
14 1.41851e+00 1.43656e+00
15 1.43016e+00 1.43621e+00
16 1.42988e+00 1.43588e+00
17 1.42425e+00 1.43556e+00
18 1.45623e+00 1.43522e+00
19 1.42016e+00 1.43489e+00
20 1.42678e+00 1.43457e+00
21 1.43209e+00 1.43424e+00
22 1.42925e+00 1.43390e+00
23 1.43374e+00 1.43358e+00
24 1.41260e+00 1.43326e+00
25 1.42281e+00 1.43293e+00
26 1.43133e+00 1.43260e+00
27 1.46055e+00 1.43227e+00
28 1.43071e+00 1.43194e+00
29 1.42213e+00 1.43160e+00
30 1.42333e+00 1.43128e+00
31 1.42402e+00 1.43094e+00
32 1.42129e+00 1.43062e+00
33 1.41647e+00 1.43028e+00
34 1.41717e+00 1.42996e+00
35 1.41366e+00 1.42964e+00
36 1.43004e+00 1.42931e+00
37 1.44389e+00 1.42899e+00
38 1.42617e+00 1.42865e+00
39 1.41191e+00 1.42832e+00
40 1.43284e+00 1.42800e+00
41 1.40716e+00 1.42767e+00
42 1.42398e+00 1.42735e+00
43 1.42898e+00 1.42702e+00
44 1.44188e+00 1.42670e+00
45 1.43857e+00 1.42637e+00
46 1.41248e+00 1.42605e+00
47 1.43205e+00 1.42572e+00
48 1.42337e+00 1.42539e+00
49 1.40414e+00 1.42508e+00
50 1.42128e+00 1.42476e+00
51 1.42646e+00 1.42443e+00
52 1.43275e+00 1.42411e+00
53 1.41395e+00 1.42379e+00
54 1.41686e+00 1.42346e+00
55 1.38386e+00 1.42314e+00
56 1.41807e+00 1.42282e+00
57 1.41145e+00 1.42250e+00
58 1.40126e+00 1.42219e+00
59 1.41795e+00 1.42187e+00
60 1.41430e+00 1.42153e+00
61 1.41100e+00 1.42122e+00
62 1.41630e+00 1.42089e+00
63 1.42583e+00 1.42057e+00
64 1.41468e+00 1.42026e+00
65 1.41721e+00 1.41993e+00
66 1.42349e+00 1.41961e+00
67 1.43006e+00 1.41929e+00
68 1.40857e+00 1.41897e+00
69 1.42222e+00 1.41865e+00
70 1.40447e+00 1.41833e+00
71 1.42899e+00 1.41800e+00
72 1.41993e+00 1.41769e+00
73 1.41706e+00 1.41736e+00
74 1.41642e+00 1.41704e+00
75 1.41425e+00 1.41674e+00
76 1.42853e+00 1.41641e+00
77 1.42505e+00 1.41610e+00
78 1.40420e+00 1.41578e+00
79 1.40559e+00 1.41547e+00
80 1.41714e+00 1.41515e+00
