training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.33160e+00 1.27530e+00
1 1.20165e+00 1.13866e+00
2 1.11934e+00 1.09124e+00
3 1.08932e+00 1.07977e+00
4 1.07400e+00 1.06672e+00
5 1.07514e+00 1.07374e+00
6 1.04493e+00 1.05673e+00
7 1.06534e+00 1.05169e+00
8 1.03611e+00 1.04547e+00
9 1.06175e+00 1.04650e+00
10 1.04890e+00 1.04581e+00
11 1.04027e+00 1.05809e+00
12 1.05872e+00 1.04608e+00
13 1.04561e+00 1.04028e+00
14 1.01342e+00 1.04097e+00
15 1.03198e+00 1.03922e+00
16 1.01048e+00 1.03303e+00
17 1.01854e+00 1.03315e+00
18 1.01767e+00 1.03633e+00
19 9.89185e-01 1.03645e+00
20 1.00922e+00 1.04038e+00
21 1.03880e+00 1.03536e+00
22 9.96121e-01 1.03790e+00
23 1.02270e+00 1.03037e+00
24 1.02786e+00 1.03306e+00
25 9.97937e-01 1.03494e+00
26 9.74876e-01 1.03739e+00
27 9.82599e-01 1.03946e+00
28 9.88081e-01 1.03242e+00
29 1.01092e+00 1.03001e+00
30 9.91771e-01 1.02750e+00
31 9.92197e-01 1.02935e+00
32 1.00612e+00 1.03303e+00
33 9.94336e-01 1.02662e+00
34 9.86705e-01 1.02612e+00
35 9.81162e-01 1.01998e+00
36 9.84458e-01 1.02034e+00
37 9.75901e-01 1.02201e+00
38 9.79798e-01 1.02442e+00
39 9.76381e-01 1.02184e+00
40 9.87743e-01 1.02532e+00
41 1.00121e+00 1.02663e+00
42 9.57307e-01 1.02011e+00
43 1.00181e+00 1.01936e+00
44 9.62540e-01 1.01975e+00
45 9.90113e-01 1.02149e+00
46 9.68779e-01 1.01839e+00
47 9.74901e-01 1.01527e+00
48 9.93316e-01 1.01656e+00
49 9.77115e-01 1.01814e+00
50 9.88947e-01 1.01651e+00
51 9.92237e-01 1.02206e+00
52 9.68635e-01 1.01706e+00
53 9.60322e-01 1.01115e+00
54 9.71097e-01 1.01048e+00
55 9.58782e-01 1.01244e+00
56 9.71443e-01 1.01732e+00
57 9.71577e-01 1.01393e+00
58 9.66075e-01 1.01191e+00
59 9.76557e-01 1.01415e+00
60 9.52804e-01 1.02059e+00
61 9.68897e-01 1.01582e+00
62 9.53527e-01 1.01714e+00
63 9.73464e-01 1.01177e+00
64 9.72702e-01 1.01285e+00
65 9.53216e-01 1.01914e+00
66 9.55235e-01 1.01901e+00
67 9.58761e-01 1.01439e+00
68 9.69091e-01 1.01326e+00
69 9.59524e-01 1.01852e+00
70 9.62620e-01 1.02889e+00
71 9.73187e-01 1.02368e+00
72 9.71445e-01 1.01815e+00
73 9.50449e-01 1.02362e+00
74 9.50720e-01 1.02282e+00
75 9.61489e-01 1.01721e+00
76 9.62148e-01 1.01754e+00
77 9.57685e-01 1.01469e+00
78 9.53931e-01 1.01284e+00
79 9.58999e-01 1.00797e+00
80 9.51392e-01 1.00897e+00
