training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.27210e+00 1.12285e+00
1 1.11319e+00 1.08643e+00
2 1.08653e+00 1.07074e+00
3 1.07141e+00 1.05516e+00
4 1.06083e+00 1.04936e+00
5 1.05628e+00 1.04466e+00
6 1.02144e+00 1.03918e+00
7 1.00258e+00 1.04876e+00
8 1.02888e+00 1.03977e+00
9 1.00425e+00 1.04460e+00
10 1.02556e+00 1.04766e+00
11 9.84399e-01 1.03983e+00
12 9.89656e-01 1.02730e+00
13 1.00860e+00 1.03264e+00
14 9.83798e-01 1.04663e+00
15 9.75750e-01 1.02058e+00
16 9.71676e-01 1.03659e+00
17 1.00448e+00 1.03337e+00
18 1.00271e+00 1.02149e+00
19 9.93145e-01 1.02285e+00
20 9.87755e-01 1.02188e+00
21 9.81846e-01 1.02059e+00
22 9.92874e-01 1.02614e+00
23 9.65485e-01 1.02245e+00
24 9.75941e-01 1.02533e+00
25 1.00494e+00 1.02568e+00
26 9.98267e-01 1.02682e+00
27 9.77593e-01 1.01697e+00
28 9.65783e-01 1.02032e+00
29 1.01342e+00 1.02434e+00
30 9.61326e-01 1.01870e+00
31 9.72804e-01 1.02109e+00
32 9.57991e-01 1.01340e+00
33 9.56972e-01 1.02181e+00
34 9.81890e-01 1.02159e+00
35 9.60214e-01 1.01644e+00
36 9.77344e-01 1.01802e+00
37 9.62982e-01 1.00855e+00
38 9.69829e-01 1.00764e+00
39 9.72171e-01 1.01664e+00
40 9.69453e-01 1.01184e+00
41 9.53888e-01 1.01624e+00
42 9.50296e-01 1.01417e+00
43 9.73758e-01 1.00855e+00
44 9.59334e-01 1.01721e+00
45 9.60534e-01 1.01726e+00
46 9.62641e-01 1.02361e+00
47 9.75523e-01 1.01019e+00
48 9.48045e-01 1.00827e+00
49 9.48785e-01 1.00763e+00
50 9.49694e-01 1.01315e+00
51 9.52793e-01 1.00793e+00
52 9.47832e-01 1.01450e+00
53 9.48202e-01 1.01804e+00
54 9.64287e-01 1.01860e+00
55 9.59357e-01 1.01667e+00
56 9.66393e-01 1.00483e+00
57 9.76315e-01 1.00917e+00
58 9.64485e-01 1.00529e+00
59 9.58010e-01 1.00354e+00
60 9.37339e-01 1.01308e+00
61 9.30642e-01 1.00177e+00
62 9.39987e-01 1.00866e+00
63 9.51282e-01 1.01139e+00
64 9.61782e-01 1.00760e+00
65 9.54616e-01 1.00153e+00
66 9.20935e-01 1.00313e+00
67 9.58736e-01 1.00226e+00
68 9.35943e-01 1.00607e+00
69 9.48893e-01 9.96047e-01
70 9.41288e-01 1.00330e+00
71 9.45162e-01 9.93814e-01
72 9.45684e-01 9.98216e-01
73 9.52398e-01 9.99365e-01
74 9.20842e-01 9.94638e-01
75 9.20935e-01 9.97942e-01
76 9.42277e-01 9.96367e-01
77 9.09569e-01 9.97139e-01
78 9.47454e-01 9.98242e-01
79 9.30516e-01 9.99383e-01
80 9.53593e-01 9.93008e-01
