training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.34783e+00 1.28498e+00
1 1.17492e+00 1.14127e+00
2 1.08082e+00 1.07349e+00
3 1.06148e+00 1.05765e+00
4 1.03756e+00 1.05944e+00
5 1.03531e+00 1.07272e+00
6 1.02239e+00 1.06006e+00
7 1.01169e+00 1.05831e+00
8 9.76107e-01 1.04356e+00
9 1.01476e+00 1.05088e+00
10 9.86441e-01 1.02802e+00
11 9.73286e-01 1.04064e+00
12 9.71773e-01 1.01974e+00
13 9.58132e-01 1.03637e+00
14 9.73529e-01 1.01755e+00
15 9.80942e-01 1.01933e+00
16 9.82658e-01 1.02351e+00
17 9.49950e-01 1.01852e+00
18 9.68943e-01 1.02327e+00
19 9.65517e-01 1.03470e+00
20 9.54431e-01 1.01722e+00
21 9.36257e-01 1.02064e+00
22 9.58527e-01 1.01380e+00
23 9.60109e-01 1.01954e+00
24 9.59643e-01 1.01686e+00
25 9.25872e-01 1.02137e+00
26 9.53972e-01 1.01444e+00
27 9.41729e-01 1.01034e+00
28 9.33557e-01 1.02947e+00
29 9.62191e-01 1.01081e+00
30 9.46280e-01 1.02039e+00
31 9.48547e-01 1.00896e+00
32 9.26423e-01 1.01385e+00
33 9.36725e-01 1.01951e+00
34 9.37126e-01 1.01464e+00
35 9.17933e-01 1.00606e+00
36 9.30715e-01 1.02027e+00
37 9.19351e-01 1.01569e+00
38 9.18423e-01 1.01775e+00
39 9.19960e-01 1.03873e+00
40 9.26421e-01 1.01014e+00
41 9.47168e-01 1.00906e+00
42 9.24229e-01 1.00412e+00
43 9.21344e-01 1.01013e+00
44 9.18028e-01 1.01147e+00
45 9.17493e-01 1.02004e+00
46 9.03092e-01 1.00814e+00
47 9.18670e-01 1.02092e+00
48 9.20038e-01 1.00405e+00
49 9.12018e-01 1.00594e+00
50 9.07413e-01 1.01905e+00
51 9.10632e-01 9.98369e-01
52 9.28061e-01 1.01735e+00
53 9.03677e-01 9.92063e-01
54 9.25598e-01 9.95988e-01
55 9.04275e-01 9.92153e-01
56 9.03046e-01 1.02089e+00
57 9.06837e-01 9.98743e-01
58 9.28394e-01 9.97346e-01
59 8.84969e-01 9.97732e-01
60 9.03933e-01 9.94889e-01
61 8.98329e-01 9.82827e-01
62 9.18075e-01 9.78967e-01
63 8.99163e-01 9.83516e-01
64 8.73148e-01 9.76068e-01
65 8.85052e-01 1.01263e+00
66 9.19597e-01 1.00850e+00
67 9.01530e-01 9.90460e-01
68 9.06780e-01 1.00548e+00
69 8.94892e-01 9.82300e-01
70 9.03306e-01 9.81556e-01
71 8.95097e-01 9.90754e-01
72 8.88940e-01 1.00404e+00
73 8.88072e-01 1.00694e+00
74 8.77851e-01 9.94174e-01
75 8.78969e-01 1.01440e+00
76 8.84092e-01 9.84978e-01
77 9.02643e-01 9.99096e-01
78 8.80404e-01 9.92969e-01
79 8.77585e-01 9.90565e-01
80 8.97927e-01 9.86167e-01
