training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.37956e+00 1.36689e+00
1 1.36983e+00 1.36664e+00
2 1.37588e+00 1.36640e+00
3 1.37349e+00 1.36615e+00
4 1.37356e+00 1.36586e+00
5 1.37795e+00 1.36563e+00
6 1.37066e+00 1.36539e+00
7 1.37384e+00 1.36514e+00
8 1.37285e+00 1.36487e+00
9 1.38267e+00 1.36464e+00
10 1.37565e+00 1.36441e+00
11 1.39084e+00 1.36418e+00
12 1.37997e+00 1.36395e+00
13 1.38448e+00 1.36376e+00
14 1.37582e+00 1.36360e+00
15 1.38483e+00 1.36338e+00
16 1.37115e+00 1.36313e+00
17 1.38134e+00 1.36291e+00
18 1.36947e+00 1.36270e+00
19 1.37162e+00 1.36252e+00
20 1.37001e+00 1.36231e+00
21 1.37139e+00 1.36211e+00
22 1.36782e+00 1.36192e+00
23 1.37239e+00 1.36170e+00
24 1.37614e+00 1.36153e+00
25 1.37569e+00 1.36136e+00
26 1.37387e+00 1.36115e+00
27 1.37179e+00 1.36094e+00
28 1.36174e+00 1.36076e+00
29 1.37041e+00 1.36057e+00
30 1.37623e+00 1.36041e+00
31 1.37621e+00 1.36018e+00
32 1.36405e+00 1.35998e+00
33 1.36339e+00 1.35978e+00
34 1.36832e+00 1.35959e+00
35 1.36131e+00 1.35940e+00
36 1.37168e+00 1.35923e+00
37 1.35837e+00 1.35903e+00
38 1.35962e+00 1.35885e+00
39 1.36651e+00 1.35868e+00
40 1.36446e+00 1.35845e+00
41 1.36833e+00 1.35827e+00
42 1.36381e+00 1.35809e+00
43 1.35823e+00 1.35788e+00
44 1.36482e+00 1.35769e+00
45 1.36127e+00 1.35750e+00
46 1.36644e+00 1.35731e+00
47 1.35884e+00 1.35711e+00
48 1.36606e+00 1.35694e+00
49 1.35450e+00 1.35673e+00
50 1.36147e+00 1.35655e+00
51 1.36984e+00 1.35638e+00
52 1.35845e+00 1.35620e+00
53 1.36713e+00 1.35601e+00
54 1.35812e+00 1.35585e+00
55 1.34973e+00 1.35568e+00
56 1.35500e+00 1.35551e+00
57 1.36580e+00 1.35530e+00
58 1.35643e+00 1.35511e+00
59 1.36645e+00 1.35495e+00
60 1.35660e+00 1.35480e+00
61 1.35308e+00 1.35463e+00
62 1.36936e+00 1.35446e+00
63 1.36154e+00 1.35427e+00
64 1.36250e+00 1.35410e+00
65 1.36078e+00 1.35394e+00
66 1.35738e+00 1.35376e+00
67 1.35785e+00 1.35359e+00
68 1.35292e+00 1.35340e+00
69 1.35364e+00 1.35321e+00
70 1.36066e+00 1.35303e+00
71 1.35848e+00 1.35288e+00
72 1.34998e+00 1.35270e+00
73 1.35931e+00 1.35251e+00
74 1.35923e+00 1.35235e+00
75 1.36143e+00 1.35217e+00
76 1.34855e+00 1.35197e+00
77 1.34262e+00 1.35178e+00
78 1.34901e+00 1.35159e+00
79 1.34873e+00 1.35140e+00
80 1.34698e+00 1.35120e+00
