training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.24301e+00 1.14102e+00
1 1.11112e+00 1.08799e+00
2 1.06645e+00 1.05685e+00
3 1.07047e+00 1.08451e+00
4 1.05320e+00 1.04258e+00
5 1.02901e+00 1.03183e+00
6 1.03781e+00 1.02758e+00
7 1.03095e+00 1.03834e+00
8 1.01378e+00 1.03564e+00
9 1.04319e+00 1.02256e+00
10 1.01395e+00 1.01567e+00
11 1.01301e+00 1.02696e+00
12 1.00289e+00 1.03101e+00
13 9.97717e-01 1.03348e+00
14 9.93612e-01 1.04556e+00
15 9.88421e-01 1.04400e+00
16 1.00535e+00 1.03823e+00
17 9.95139e-01 1.02882e+00
18 1.00014e+00 1.02679e+00
19 9.89037e-01 1.01978e+00
20 9.83353e-01 1.03358e+00
21 9.77137e-01 1.02531e+00
22 9.92812e-01 1.02937e+00
23 9.84949e-01 1.03133e+00
24 1.00872e+00 1.02765e+00
25 9.84977e-01 1.03746e+00
26 9.64383e-01 1.02273e+00
27 9.84954e-01 1.03434e+00
28 9.81143e-01 1.02791e+00
29 9.63531e-01 1.04242e+00
30 9.71062e-01 1.03273e+00
31 9.72937e-01 1.02154e+00
32 9.45889e-01 1.02287e+00
33 9.69527e-01 1.01872e+00
34 9.58961e-01 1.03779e+00
35 9.90594e-01 1.01560e+00
36 9.66599e-01 1.02475e+00
37 9.70036e-01 1.00844e+00
38 9.69708e-01 1.01818e+00
39 9.60175e-01 1.03177e+00
40 9.64991e-01 1.02975e+00
41 9.70018e-01 1.02735e+00
42 9.57184e-01 1.02504e+00
43 9.47760e-01 1.02115e+00
44 9.50207e-01 1.02033e+00
45 9.61353e-01 1.01372e+00
46 9.69572e-01 1.01344e+00
47 9.77514e-01 1.01054e+00
48 9.49430e-01 1.01386e+00
49 9.52170e-01 1.01887e+00
50 9.83316e-01 1.02251e+00
51 9.59156e-01 1.00389e+00
52 9.40923e-01 1.00811e+00
53 9.75372e-01 1.01056e+00
54 9.74363e-01 1.01289e+00
55 9.44709e-01 1.00855e+00
56 9.22657e-01 1.02781e+00
57 9.63837e-01 1.01984e+00
58 9.53789e-01 1.01236e+00
59 9.44058e-01 1.00390e+00
60 9.32628e-01 1.02767e+00
61 9.50611e-01 1.01625e+00
62 9.44508e-01 1.01868e+00
63 9.68646e-01 1.01329e+00
64 9.39003e-01 1.03190e+00
65 9.46851e-01 1.01476e+00
66 9.34698e-01 1.00956e+00
67 9.48380e-01 1.00716e+00
68 9.37860e-01 1.00515e+00
69 9.19185e-01 1.01081e+00
70 9.55389e-01 1.00672e+00
71 9.21738e-01 1.00668e+00
72 9.34801e-01 1.01859e+00
73 9.28050e-01 1.02238e+00
74 9.24452e-01 1.01571e+00
75 9.30571e-01 1.01340e+00
76 9.28665e-01 1.00506e+00
77 9.33058e-01 9.96816e-01
78 9.47020e-01 1.00683e+00
79 9.29033e-01 9.98874e-01
80 9.46802e-01 1.00670e+00
