training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.35535e+00 1.27712e+00
1 1.22360e+00 1.18987e+00
2 1.17181e+00 1.13142e+00
3 1.12440e+00 1.10378e+00
4 1.09870e+00 1.08891e+00
5 1.08857e+00 1.07999e+00
6 1.08964e+00 1.07561e+00
7 1.05584e+00 1.07119e+00
8 1.06105e+00 1.06420e+00
9 1.04625e+00 1.06240e+00
10 1.05443e+00 1.05842e+00
11 1.05915e+00 1.05548e+00
12 1.03915e+00 1.05485e+00
13 1.06553e+00 1.05294e+00
14 1.04049e+00 1.05119e+00
15 1.05947e+00 1.04936e+00
16 1.04709e+00 1.04753e+00
17 1.04768e+00 1.04353e+00
18 1.01971e+00 1.04212e+00
19 1.03060e+00 1.03953e+00
20 1.03127e+00 1.03865e+00
21 1.02380e+00 1.03791e+00
22 1.02004e+00 1.03616e+00
23 1.00931e+00 1.03593e+00
24 1.02099e+00 1.03249e+00
25 1.02931e+00 1.03393e+00
26 1.02934e+00 1.03386e+00
27 1.01162e+00 1.03482e+00
28 1.00851e+00 1.03120e+00
29 1.01314e+00 1.03283e+00
30 1.00399e+00 1.03346e+00
31 1.00203e+00 1.03588e+00
32 1.01108e+00 1.03233e+00
33 9.72204e-01 1.02986e+00
34 1.00171e+00 1.03112e+00
35 9.89902e-01 1.02818e+00
36 1.01166e+00 1.02994e+00
37 9.96170e-01 1.02767e+00
38 9.97154e-01 1.02428e+00
39 1.00181e+00 1.02875e+00
40 1.00037e+00 1.02879e+00
41 9.90615e-01 1.02599e+00
42 1.00439e+00 1.02636e+00
43 9.82653e-01 1.03230e+00
44 9.88017e-01 1.03029e+00
45 9.93048e-01 1.02516e+00
46 1.00443e+00 1.02012e+00
47 1.00181e+00 1.02232e+00
48 1.00926e+00 1.02394e+00
49 1.00286e+00 1.02636e+00
50 9.82479e-01 1.02397e+00
51 1.01327e+00 1.02530e+00
52 9.92029e-01 1.02276e+00
53 1.00881e+00 1.02089e+00
54 9.82048e-01 1.01953e+00
55 9.84868e-01 1.02218e+00
56 9.88975e-01 1.02072e+00
57 9.86143e-01 1.01947e+00
58 9.87373e-01 1.02425e+00
59 1.00002e+00 1.01958e+00
60 9.97248e-01 1.02288e+00
61 9.64163e-01 1.02196e+00
62 1.00226e+00 1.02616e+00
63 9.78652e-01 1.02033e+00
64 9.80864e-01 1.01862e+00
65 9.93151e-01 1.01736e+00
66 9.76549e-01 1.01894e+00
67 9.90997e-01 1.01813e+00
68 9.63036e-01 1.01871e+00
69 9.88552e-01 1.02229e+00
70 9.70994e-01 1.02223e+00
71 9.82057e-01 1.01729e+00
72 9.71831e-01 1.01794e+00
73 9.91003e-01 1.01883e+00
74 9.90384e-01 1.01913e+00
75 9.71125e-01 1.01902e+00
76 9.62597e-01 1.02163e+00
77 9.72093e-01 1.02097e+00
78 9.92101e-01 1.01806e+00
79 9.89291e-01 1.01847e+00
80 9.84641e-01 1.01856e+00
