training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.34124e+00 1.32261e+00
1 1.28199e+00 1.25364e+00
2 1.20442e+00 1.17056e+00
3 1.13857e+00 1.10773e+00
4 1.10826e+00 1.08761e+00
5 1.08757e+00 1.08116e+00
6 1.08448e+00 1.07383e+00
7 1.07436e+00 1.06779e+00
8 1.06900e+00 1.06103e+00
9 1.05028e+00 1.06425e+00
10 1.04705e+00 1.05801e+00
11 1.05174e+00 1.04663e+00
12 1.02110e+00 1.04461e+00
13 1.04867e+00 1.04024e+00
14 1.00522e+00 1.03986e+00
15 1.03441e+00 1.03512e+00
16 1.01844e+00 1.03641e+00
17 1.02650e+00 1.03493e+00
18 1.03325e+00 1.03540e+00
19 1.01174e+00 1.03010e+00
20 1.01943e+00 1.03099e+00
21 1.01326e+00 1.02961e+00
22 1.02257e+00 1.03154e+00
23 1.01677e+00 1.03150e+00
24 1.00679e+00 1.03531e+00
25 1.01427e+00 1.03112e+00
26 1.01314e+00 1.03192e+00
27 1.01065e+00 1.02969e+00
28 9.93498e-01 1.03007e+00
29 1.01409e+00 1.03114e+00
30 9.85646e-01 1.02281e+00
31 1.00710e+00 1.02916e+00
32 9.83801e-01 1.02763e+00
33 1.01795e+00 1.03040e+00
34 9.95322e-01 1.02478e+00
35 9.83645e-01 1.02598e+00
36 9.89575e-01 1.02459e+00
37 9.78953e-01 1.02144e+00
38 9.88632e-01 1.02608e+00
39 9.78892e-01 1.02636e+00
40 9.68668e-01 1.02598e+00
41 9.78242e-01 1.02283e+00
42 9.93436e-01 1.02127e+00
43 9.58824e-01 1.02357e+00
44 1.00580e+00 1.02111e+00
45 9.89051e-01 1.01945e+00
46 9.68952e-01 1.02114e+00
47 9.70483e-01 1.01894e+00
48 9.74310e-01 1.01998e+00
49 9.79849e-01 1.02176e+00
50 9.83689e-01 1.01856e+00
51 9.59745e-01 1.01958e+00
52 9.76009e-01 1.01860e+00
53 9.82581e-01 1.01687e+00
54 9.81555e-01 1.01679e+00
55 9.97958e-01 1.01746e+00
56 9.81097e-01 1.01567e+00
57 9.71999e-01 1.01621e+00
58 9.55365e-01 1.01691e+00
59 9.49612e-01 1.01432e+00
60 9.60567e-01 1.01411e+00
61 9.52697e-01 1.01397e+00
62 9.49846e-01 1.01743e+00
63 9.64968e-01 1.01499e+00
64 9.67512e-01 1.01461e+00
65 9.72800e-01 1.01899e+00
66 9.48047e-01 1.01872e+00
67 9.75144e-01 1.01791e+00
68 9.67041e-01 1.01987e+00
69 9.43011e-01 1.02109e+00
70 9.56791e-01 1.02034e+00
71 9.62551e-01 1.01802e+00
72 9.62733e-01 1.01483e+00
73 9.40309e-01 1.01419e+00
74 9.85717e-01 1.01520e+00
75 9.38815e-01 1.01441e+00
76 9.59835e-01 1.01711e+00
77 9.58840e-01 1.01819e+00
78 9.30741e-01 1.02137e+00
79 9.46524e-01 1.01957e+00
80 9.50717e-01 1.01658e+00
