training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.35350e+00 1.28307e+00
1 1.31434e+00 1.26932e+00
2 1.28004e+00 1.23792e+00
3 1.23256e+00 1.16644e+00
4 1.20982e+00 1.11351e+00
5 1.17235e+00 1.07477e+00
6 1.14258e+00 1.06051e+00
7 1.13917e+00 1.05517e+00
8 1.13071e+00 1.05313e+00
9 1.11324e+00 1.03125e+00
10 1.09193e+00 1.04431e+00
11 1.12078e+00 1.02765e+00
12 1.09598e+00 1.02405e+00
13 1.09255e+00 1.01070e+00
14 1.08075e+00 1.01697e+00
15 1.08445e+00 1.00597e+00
16 1.06510e+00 1.00133e+00
17 1.06914e+00 1.00264e+00
18 1.05674e+00 1.00753e+00
19 1.07130e+00 9.93558e-01
20 1.05962e+00 9.99218e-01
21 1.06030e+00 9.91173e-01
22 1.06378e+00 9.87154e-01
23 1.04791e+00 9.79132e-01
24 1.05692e+00 9.89620e-01
25 1.04559e+00 9.81669e-01
26 1.04862e+00 9.77430e-01
27 1.03545e+00 9.85112e-01
28 1.03207e+00 9.70638e-01
29 1.04097e+00 9.76759e-01
30 1.04047e+00 9.70962e-01
31 1.03188e+00 9.72244e-01
32 1.02638e+00 9.67847e-01
33 1.03348e+00 9.72365e-01
34 1.03068e+00 9.65503e-01
35 1.02861e+00 9.81352e-01
36 1.02650e+00 9.67099e-01
37 1.03039e+00 9.70620e-01
38 1.02788e+00 9.61919e-01
39 1.01939e+00 9.79046e-01
40 1.01932e+00 9.59324e-01
41 1.01004e+00 9.57883e-01
42 1.02626e+00 9.54656e-01
43 9.94262e-01 9.49303e-01
44 1.01469e+00 9.58982e-01
45 1.01525e+00 9.53131e-01
46 1.00275e+00 9.56329e-01
47 1.00332e+00 9.56743e-01
48 9.99902e-01 9.48059e-01
49 1.00343e+00 9.48388e-01
50 1.00837e+00 9.58045e-01
51 9.98025e-01 9.45095e-01
52 9.90179e-01 9.47508e-01
53 9.98921e-01 9.46149e-01
54 9.96776e-01 9.51622e-01
55 9.93225e-01 9.51644e-01
56 1.00143e+00 9.43218e-01
57 9.92467e-01 9.38632e-01
58 1.00094e+00 9.48360e-01
59 9.95935e-01 9.48179e-01
60 9.94449e-01 9.50289e-01
61 9.88593e-01 9.45218e-01
62 9.87444e-01 9.50703e-01
63 9.92285e-01 9.60876e-01
64 9.93755e-01 9.39601e-01
65 9.87326e-01 9.48573e-01
66 9.93566e-01 9.46918e-01
67 9.75611e-01 9.37760e-01
68 9.80757e-01 9.38417e-01
69 9.79389e-01 9.34408e-01
70 9.87638e-01 9.38048e-01
71 9.83201e-01 9.39823e-01
72 9.76808e-01 9.33400e-01
73 9.83339e-01 9.37954e-01
74 9.87512e-01 9.34886e-01
75 9.73764e-01 9.32097e-01
76 9.63273e-01 9.29775e-01
77 9.62352e-01 9.34219e-01
78 9.75305e-01 9.38777e-01
79 9.74611e-01 9.31463e-01
80 9.67398e-01 9.33989e-01
81 9.71518e-01 9.26620e-01
82 9.79618e-01 9.38639e-01
83 9.78373e-01 9.36649e-01
84 9.60789e-01 9.29238e-01
85 9.68301e-01 9.32049e-01
86 9.71545e-01 9.28996e-01
87 9.58976e-01 9.26869e-01
88 9.74715e-01 9.24565e-01
89 9.75230e-01 9.28201e-01
90 9.63275e-01 9.23148e-01
91 9.72379e-01 9.27618e-01
92 9.66915e-01 9.22893e-01
93 9.76413e-01 9.25712e-01
94 9.68615e-01 9.20528e-01
95 9.62313e-01 9.22600e-01
96 9.59602e-01 9.24635e-01
97 9.72909e-01 9.20555e-01
98 9.69568e-01 9.21211e-01
99 9.50459e-01 9.18161e-01
100 9.77522e-01 9.23551e-01
101 9.61068e-01 9.18684e-01
102 9.66775e-01 9.24356e-01
103 9.74443e-01 9.23414e-01
104 9.63366e-01 9.23458e-01
105 9.64310e-01 9.18239e-01
106 9.65703e-01 9.18875e-01
107 9.51298e-01 9.15907e-01
108 9.64774e-01 9.17906e-01
109 9.64632e-01 9.15856e-01
110 9.51250e-01 9.13402e-01
111 9.64316e-01 9.25025e-01
112 9.52096e-01 9.14129e-01
113 9.59787e-01 9.17265e-01
114 9.55812e-01 9.14734e-01
115 9.59541e-01 9.14142e-01
116 9.61170e-01 9.12293e-01
117 9.65869e-01 9.18145e-01
118 9.64259e-01 9.17869e-01
119 9.63548e-01 9.16969e-01
120 9.54992e-01 9.14171e-01
121 9.59380e-01 9.17163e-01
122 9.61022e-01 9.22276e-01
123 9.69234e-01 9.14209e-01
124 9.58526e-01 9.10590e-01
125 9.53145e-01 9.09136e-01
126 9.39226e-01 9.09418e-01
127 9.61392e-01 9.14616e-01
128 9.61152e-01 9.12460e-01
129 9.47498e-01 9.19517e-01
130 9.66060e-01 9.12159e-01
131 9.44865e-01 9.07539e-01
132 9.52137e-01 9.10824e-01
133 9.52890e-01 9.07692e-01
134 9.54055e-01 9.10350e-01
135 9.42546e-01 9.08199e-01
136 9.44656e-01 9.10895e-01
137 9.37030e-01 9.05839e-01
138 9.44802e-01 9.08689e-01
139 9.44558e-01 9.09245e-01
140 9.44102e-01 9.06981e-01
141 9.52208e-01 9.11862e-01
142 9.40554e-01 9.03500e-01
143 9.42597e-01 9.03199e-01
144 9.41969e-01 9.04331e-01
