training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.30695e+00 1.18566e+00
1 1.19178e+00 1.07662e+00
2 1.11796e+00 1.14875e+00
3 1.11512e+00 1.10530e+00
4 1.08120e+00 1.02992e+00
5 1.08943e+00 1.07063e+00
6 1.05354e+00 1.00814e+00
7 1.03681e+00 9.70150e-01
8 1.02278e+00 9.72899e-01
9 1.02221e+00 9.80353e-01
10 1.01712e+00 1.00770e+00
11 1.00095e+00 9.68094e-01
12 9.82425e-01 9.68852e-01
13 9.83850e-01 9.50724e-01
14 9.89010e-01 9.40431e-01
15 9.78363e-01 9.31289e-01
16 9.67214e-01 9.68727e-01
17 9.71555e-01 9.26033e-01
18 9.62302e-01 9.46307e-01
19 9.74362e-01 9.50825e-01
20 9.61138e-01 9.35151e-01
21 9.56025e-01 9.48756e-01
22 9.57555e-01 9.26618e-01
23 9.53805e-01 9.56227e-01
24 9.55351e-01 9.22690e-01
25 9.59523e-01 9.26833e-01
26 9.52008e-01 9.29901e-01
27 9.48559e-01 9.09900e-01
28 9.54041e-01 9.05611e-01
29 9.47640e-01 9.21775e-01
30 9.56065e-01 9.01730e-01
31 9.48721e-01 9.13361e-01
32 9.43081e-01 9.13278e-01
33 9.41199e-01 9.08385e-01
34 9.46937e-01 9.13629e-01
35 9.44017e-01 8.85075e-01
36 9.35353e-01 8.93996e-01
37 9.38532e-01 8.97622e-01
38 9.80754e-01 9.13790e-01
39 9.43049e-01 9.32304e-01
40 9.47265e-01 9.11140e-01
41 9.38736e-01 9.30535e-01
42 9.49007e-01 9.09268e-01
43 9.49737e-01 8.86945e-01
44 9.26003e-01 9.40281e-01
45 9.37906e-01 8.91374e-01
46 9.43196e-01 8.91007e-01
47 9.23721e-01 9.13297e-01
48 9.49311e-01 9.01392e-01
49 9.42341e-01 8.86527e-01
50 9.52830e-01 9.02950e-01
51 9.36906e-01 9.30029e-01
52 9.54728e-01 9.03914e-01
53 9.37493e-01 8.91681e-01
54 9.46092e-01 8.88984e-01
55 9.42906e-01 9.63995e-01
56 9.44181e-01 8.97034e-01
57 9.24336e-01 8.99637e-01
58 9.36014e-01 8.76887e-01
59 9.39386e-01 8.74362e-01
60 9.43267e-01 8.85444e-01
61 9.28424e-01 9.01503e-01
62 9.27916e-01 8.89509e-01
63 9.36377e-01 9.04302e-01
64 9.26858e-01 8.91190e-01
65 9.34995e-01 9.31460e-01
66 9.40471e-01 8.91211e-01
67 9.31777e-01 8.81070e-01
68 9.31693e-01 9.16952e-01
69 9.16631e-01 8.72168e-01
70 9.25757e-01 9.57183e-01
71 9.36101e-01 8.96204e-01
72 9.27638e-01 8.85976e-01
73 9.37723e-01 8.92841e-01
74 9.27897e-01 8.88928e-01
75 9.31858e-01 8.96234e-01
76 9.29258e-01 8.98466e-01
77 9.47407e-01 8.94534e-01
78 9.39732e-01 8.88789e-01
79 9.29294e-01 8.95196e-01
80 9.39733e-01 9.01544e-01
81 9.19008e-01 9.03175e-01
82 9.41821e-01 9.04207e-01
83 9.35794e-01 9.39020e-01
84 9.49620e-01 9.31676e-01
85 9.42299e-01 8.76818e-01
86 9.34012e-01 9.05233e-01
87 9.41764e-01 9.00344e-01
88 9.27371e-01 8.77204e-01
89 9.21821e-01 8.91865e-01
90 9.27519e-01 9.01175e-01
91 9.20957e-01 8.95533e-01
92 9.34053e-01 8.98710e-01
93 9.17921e-01 9.01200e-01
94 9.22201e-01 8.88158e-01
95 9.33080e-01 9.89534e-01
96 9.33212e-01 8.99528e-01
97 9.27740e-01 8.80241e-01
98 9.17057e-01 8.78854e-01
99 9.32182e-01 8.88908e-01
100 9.27867e-01 9.00687e-01
101 9.32954e-01 8.94699e-01
102 9.29518e-01 8.92311e-01
103 9.19194e-01 8.78183e-01
104 9.27026e-01 8.71529e-01
105 9.15836e-01 8.84789e-01
106 9.32193e-01 8.82439e-01
107 9.53254e-01 9.13893e-01
108 9.35248e-01 8.87114e-01
109 9.15432e-01 8.79108e-01
110 9.22413e-01 8.76026e-01
111 9.16437e-01 9.24289e-01
112 9.16878e-01 8.96273e-01
113 9.34377e-01 8.95523e-01
114 9.29107e-01 8.83568e-01
115 9.24900e-01 8.91678e-01
116 9.19546e-01 8.71916e-01
117 9.23473e-01 8.89548e-01
118 9.31762e-01 9.17929e-01
119 9.28831e-01 9.01479e-01
120 9.18645e-01 8.97517e-01
121 9.40646e-01 8.99023e-01
122 9.44355e-01 9.04742e-01
123 9.23890e-01 8.91319e-01
124 9.38555e-01 9.12414e-01
125 9.40910e-01 9.16254e-01
126 9.24711e-01 8.80977e-01
127 9.20292e-01 8.84236e-01
128 9.12798e-01 8.99685e-01
129 9.17884e-01 8.82238e-01
130 9.31970e-01 8.77758e-01
131 9.18600e-01 8.88248e-01
132 9.26013e-01 8.80716e-01
133 9.33767e-01 9.50627e-01
134 9.29449e-01 8.97944e-01
135 9.25620e-01 8.94409e-01
136 9.15471e-01 8.83826e-01
137 9.25816e-01 8.99127e-01
138 9.25776e-01 8.81241e-01
139 9.20647e-01 8.72139e-01
140 9.28724e-01 9.05282e-01
141 9.22467e-01 9.05814e-01
142 9.20084e-01 8.89461e-01
143 9.20721e-01 8.98678e-01
144 9.35321e-01 9.08160e-01
