training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.63606e+00 1.27090e+00
1 1.46245e+00 1.30212e+00
2 1.35083e+00 1.27443e+00
3 1.31367e+00 1.25510e+00
4 1.27351e+00 1.22626e+00
5 1.23975e+00 1.20642e+00
6 1.23401e+00 1.18345e+00
7 1.20946e+00 1.16992e+00
8 1.18950e+00 1.15783e+00
9 1.15924e+00 1.13095e+00
10 1.17339e+00 1.13169e+00
11 1.16213e+00 1.12002e+00
12 1.15144e+00 1.11858e+00
13 1.13800e+00 1.10766e+00
14 1.14435e+00 1.10259e+00
15 1.12317e+00 1.09821e+00
16 1.13174e+00 1.09250e+00
17 1.09777e+00 1.07427e+00
18 1.09881e+00 1.06137e+00
19 1.10760e+00 1.06639e+00
20 1.10456e+00 1.06953e+00
21 1.09109e+00 1.06098e+00
22 1.08972e+00 1.05009e+00
23 1.09250e+00 1.05108e+00
24 1.08256e+00 1.04000e+00
25 1.07923e+00 1.04033e+00
26 1.07051e+00 1.02626e+00
27 1.08929e+00 1.02907e+00
28 1.06750e+00 1.02080e+00
29 1.06869e+00 1.02535e+00
30 1.07527e+00 1.01498e+00
31 1.04162e+00 1.00210e+00
32 1.05812e+00 1.00557e+00
33 1.04441e+00 9.92405e-01
34 1.04191e+00 9.94726e-01
35 1.04324e+00 9.89275e-01
36 1.04106e+00 9.85140e-01
37 1.03897e+00 9.81570e-01
38 1.03320e+00 9.83404e-01
39 1.02365e+00 9.86622e-01
40 1.03217e+00 9.82994e-01
41 1.02193e+00 9.78775e-01
42 1.02435e+00 9.75530e-01
43 1.01590e+00 9.70717e-01
44 1.02761e+00 9.77406e-01
45 1.02080e+00 9.71381e-01
46 1.02065e+00 9.70726e-01
47 1.01733e+00 9.73055e-01
48 1.01864e+00 9.66242e-01
49 1.00532e+00 9.63362e-01
50 1.00024e+00 9.62073e-01
51 1.00186e+00 9.57136e-01
52 1.00426e+00 9.56875e-01
53 1.01767e+00 9.60323e-01
54 1.00047e+00 9.56929e-01
55 9.91896e-01 9.50883e-01
56 1.00063e+00 9.51017e-01
57 9.91206e-01 9.54083e-01
58 9.91130e-01 9.50086e-01
59 9.97812e-01 9.50006e-01
60 9.99050e-01 9.48834e-01
61 9.85861e-01 9.46037e-01
62 9.95154e-01 9.46293e-01
63 9.94092e-01 9.46115e-01
64 9.91461e-01 9.47479e-01
65 9.96285e-01 9.45203e-01
66 9.88128e-01 9.46339e-01
67 9.76904e-01 9.41195e-01
68 9.90834e-01 9.43365e-01
69 9.81606e-01 9.44044e-01
70 9.80539e-01 9.45446e-01
71 9.83487e-01 9.38324e-01
72 9.71655e-01 9.38926e-01
73 9.69967e-01 9.35735e-01
74 9.80936e-01 9.40903e-01
75 9.82212e-01 9.38066e-01
76 9.75870e-01 9.38281e-01
77 9.80317e-01 9.33982e-01
78 9.60596e-01 9.34605e-01
79 9.76939e-01 9.32368e-01
80 9.69171e-01 9.31736e-01
81 9.83182e-01 9.32427e-01
82 9.73298e-01 9.29838e-01
83 9.63270e-01 9.27354e-01
84 9.76538e-01 9.28285e-01
85 9.77297e-01 9.29294e-01
86 9.79798e-01 9.31863e-01
87 9.73023e-01 9.26797e-01
88 9.69307e-01 9.29607e-01
89 9.72492e-01 9.28676e-01
90 9.73769e-01 9.30101e-01
91 9.60926e-01 9.23884e-01
92 9.63457e-01 9.25352e-01
93 9.74921e-01 9.27615e-01
94 9.60908e-01 9.26675e-01
95 9.64765e-01 9.23455e-01
96 9.68924e-01 9.25442e-01
97 9.65241e-01 9.23453e-01
98 9.52414e-01 9.22707e-01
99 9.67485e-01 9.24591e-01
100 9.63621e-01 9.23443e-01
101 9.65488e-01 9.23438e-01
102 9.74225e-01 9.26662e-01
103 9.63293e-01 9.25327e-01
104 9.58269e-01 9.22064e-01
105 9.63047e-01 9.24231e-01
106 9.63609e-01 9.15300e-01
107 9.67556e-01 9.21085e-01
108 9.68744e-01 9.21505e-01
109 9.62211e-01 9.14563e-01
110 9.53034e-01 9.27403e-01
111 9.65570e-01 9.32615e-01
112 9.68350e-01 9.15038e-01
113 9.44131e-01 9.15389e-01
114 9.60929e-01 9.21091e-01
115 9.48808e-01 9.16507e-01
116 9.52541e-01 9.14667e-01
117 9.62471e-01 9.16090e-01
118 9.56592e-01 9.18636e-01
119 9.49802e-01 9.11999e-01
120 9.50815e-01 9.13966e-01
121 9.55887e-01 9.10792e-01
122 9.55269e-01 9.12116e-01
123 9.42885e-01 9.09485e-01
124 9.45604e-01 9.14344e-01
125 9.57288e-01 9.12587e-01
126 9.58152e-01 9.11622e-01
127 9.60307e-01 9.10742e-01
128 9.54080e-01 9.09296e-01
129 9.51569e-01 9.07064e-01
130 9.47162e-01 9.05208e-01
131 9.59560e-01 9.04518e-01
132 9.53585e-01 9.08384e-01
133 9.48321e-01 9.07599e-01
134 9.41615e-01 9.09421e-01
135 9.47991e-01 9.07810e-01
136 9.57970e-01 9.06434e-01
137 9.44380e-01 9.02729e-01
138 9.52166e-01 9.13520e-01
139 9.56813e-01 9.06824e-01
140 9.54898e-01 9.09335e-01
141 9.51798e-01 9.04385e-01
142 9.36878e-01 9.07720e-01
143 9.44934e-01 9.04482e-01
144 9.42818e-01 8.99467e-01
