training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.31220e+00 1.24244e+00
1 1.24941e+00 1.12986e+00
2 1.17111e+00 1.08876e+00
3 1.15559e+00 1.07528e+00
4 1.10433e+00 1.03040e+00
5 1.10426e+00 1.06038e+00
6 1.09656e+00 1.01284e+00
7 1.08678e+00 1.00689e+00
8 1.08042e+00 1.02116e+00
9 1.06253e+00 1.00408e+00
10 1.06117e+00 9.87407e-01
11 1.06174e+00 9.84564e-01
12 1.04729e+00 9.76496e-01
13 1.04058e+00 9.75170e-01
14 1.03032e+00 9.74849e-01
15 1.04189e+00 9.75887e-01
16 1.03219e+00 9.77893e-01
17 1.02979e+00 9.78453e-01
18 1.03292e+00 9.62520e-01
19 1.02116e+00 9.73729e-01
20 1.01677e+00 9.58759e-01
21 1.01458e+00 9.65951e-01
22 1.01459e+00 9.75870e-01
23 1.00250e+00 9.51611e-01
24 1.00810e+00 9.59442e-01
25 1.00970e+00 9.49001e-01
26 1.00000e+00 9.55039e-01
27 9.99589e-01 9.53917e-01
28 9.95211e-01 9.51746e-01
29 9.94619e-01 9.53819e-01
30 9.83134e-01 9.44121e-01
31 9.94972e-01 9.52932e-01
32 9.82493e-01 9.39849e-01
33 9.84633e-01 9.43243e-01
34 9.90509e-01 9.71850e-01
35 9.93076e-01 9.41224e-01
36 9.84760e-01 9.37439e-01
37 9.73806e-01 9.33483e-01
38 9.74669e-01 9.31681e-01
39 9.71487e-01 9.30798e-01
40 9.72153e-01 9.33518e-01
41 9.73566e-01 9.38018e-01
42 9.74929e-01 9.27481e-01
43 9.68519e-01 9.25570e-01
44 9.88392e-01 9.31242e-01
45 9.67161e-01 9.27992e-01
46 9.70764e-01 9.31981e-01
47 9.79868e-01 9.35300e-01
48 9.83915e-01 9.29807e-01
49 9.70959e-01 9.22176e-01
50 9.63396e-01 9.26479e-01
51 9.74651e-01 9.27509e-01
52 9.60467e-01 9.73252e-01
53 9.77978e-01 9.23153e-01
54 9.60703e-01 9.32045e-01
55 9.57207e-01 9.19421e-01
56 9.46777e-01 9.28566e-01
57 9.67596e-01 9.21786e-01
58 9.56232e-01 9.15264e-01
59 9.67084e-01 9.21472e-01
60 9.57311e-01 9.13209e-01
61 9.53028e-01 9.10391e-01
62 9.41676e-01 9.21892e-01
63 9.58593e-01 9.11430e-01
64 9.61899e-01 9.21743e-01
65 9.45128e-01 9.16570e-01
66 9.50075e-01 9.24804e-01
67 9.57417e-01 9.13479e-01
68 9.39104e-01 9.05373e-01
69 9.58484e-01 9.19886e-01
70 9.46478e-01 9.13990e-01
71 9.51430e-01 9.02947e-01
72 9.43225e-01 9.09417e-01
73 9.35562e-01 9.12138e-01
74 9.51887e-01 9.05569e-01
75 9.48762e-01 9.08631e-01
76 9.48060e-01 9.02665e-01
77 9.46212e-01 9.02769e-01
78 9.32674e-01 9.00943e-01
79 9.47088e-01 9.04208e-01
80 9.46378e-01 9.10690e-01
81 9.39961e-01 8.99631e-01
82 9.33961e-01 8.95075e-01
83 9.41632e-01 8.97964e-01
84 9.32059e-01 8.99866e-01
85 9.42721e-01 9.02763e-01
86 9.36975e-01 8.98617e-01
87 9.43842e-01 8.98606e-01
88 9.39831e-01 9.04574e-01
89 9.32694e-01 8.95167e-01
90 9.39778e-01 8.99620e-01
91 9.17267e-01 9.01997e-01
92 9.41448e-01 8.95497e-01
93 9.29257e-01 8.92242e-01
94 9.27814e-01 8.95428e-01
95 9.39315e-01 8.98945e-01
96 9.36842e-01 8.94601e-01
97 9.45668e-01 8.92844e-01
98 9.25037e-01 8.91853e-01
99 9.28111e-01 8.92633e-01
100 9.38615e-01 8.92483e-01
101 9.15176e-01 8.86571e-01
102 9.14452e-01 8.89648e-01
103 9.30293e-01 9.22667e-01
104 9.41453e-01 8.85781e-01
105 9.24704e-01 8.85388e-01
106 9.22133e-01 8.90019e-01
107 9.32945e-01 8.87005e-01
108 9.30023e-01 8.88286e-01
109 9.20696e-01 8.97919e-01
110 9.25503e-01 8.89125e-01
111 9.16879e-01 8.95425e-01
112 9.21223e-01 8.89489e-01
113 9.15317e-01 8.98053e-01
114 9.09260e-01 8.85458e-01
115 9.16016e-01 8.82846e-01
116 9.16611e-01 8.95735e-01
117 9.15382e-01 8.90267e-01
118 9.18660e-01 8.93870e-01
119 9.09539e-01 8.89817e-01
120 9.25291e-01 8.80795e-01
121 9.23224e-01 8.94472e-01
122 9.26315e-01 8.94780e-01
123 9.07168e-01 8.81668e-01
124 9.09903e-01 8.79698e-01
125 9.27005e-01 8.89437e-01
126 9.22986e-01 8.93896e-01
127 9.15680e-01 8.89932e-01
128 9.16029e-01 8.84353e-01
129 9.17056e-01 8.76970e-01
130 9.23512e-01 8.84128e-01
131 9.17812e-01 8.83681e-01
132 9.18028e-01 8.79198e-01
133 9.10493e-01 8.93027e-01
134 9.23126e-01 8.89077e-01
135 9.10022e-01 8.81541e-01
136 9.07374e-01 8.84556e-01
137 9.14849e-01 8.85840e-01
138 9.21171e-01 8.94395e-01
139 9.06331e-01 8.83471e-01
140 9.25597e-01 8.91257e-01
141 9.09279e-01 8.79651e-01
142 9.13929e-01 8.81201e-01
143 9.13871e-01 8.96251e-01
144 9.01976e-01 8.79705e-01
