training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.53491e+00 1.34991e+00
1 1.50671e+00 1.32534e+00
2 1.45905e+00 1.30971e+00
3 1.47195e+00 1.29911e+00
4 1.48202e+00 1.29057e+00
5 1.46200e+00 1.28396e+00
6 1.46318e+00 1.27790e+00
7 1.43161e+00 1.27142e+00
8 1.43057e+00 1.26549e+00
9 1.44446e+00 1.25941e+00
10 1.44720e+00 1.25358e+00
11 1.40741e+00 1.24758e+00
12 1.40201e+00 1.24234e+00
13 1.38202e+00 1.23805e+00
14 1.39880e+00 1.23347e+00
15 1.38705e+00 1.22880e+00
16 1.37750e+00 1.22487e+00
17 1.37022e+00 1.21864e+00
18 1.36621e+00 1.21459e+00
19 1.34868e+00 1.21008e+00
20 1.35208e+00 1.20502e+00
21 1.34140e+00 1.20195e+00
22 1.33961e+00 1.19727e+00
23 1.31711e+00 1.19274e+00
24 1.33036e+00 1.18898e+00
25 1.31372e+00 1.18539e+00
26 1.31497e+00 1.18117e+00
27 1.32856e+00 1.17860e+00
28 1.30397e+00 1.17554e+00
29 1.27882e+00 1.17142e+00
30 1.30868e+00 1.16729e+00
31 1.30068e+00 1.16452e+00
32 1.28107e+00 1.16138e+00
33 1.29235e+00 1.15797e+00
34 1.27188e+00 1.15369e+00
35 1.25728e+00 1.15157e+00
36 1.27161e+00 1.14812e+00
37 1.25620e+00 1.14584e+00
38 1.25816e+00 1.14391e+00
39 1.27629e+00 1.14099e+00
40 1.26800e+00 1.13926e+00
41 1.26219e+00 1.13714e+00
42 1.25116e+00 1.13366e+00
43 1.24890e+00 1.13133e+00
44 1.23061e+00 1.12831e+00
45 1.25277e+00 1.12684e+00
46 1.24190e+00 1.12526e+00
47 1.22084e+00 1.12160e+00
48 1.22863e+00 1.11886e+00
49 1.21966e+00 1.11529e+00
50 1.21646e+00 1.11400e+00
51 1.22686e+00 1.11277e+00
52 1.22826e+00 1.11107e+00
53 1.20522e+00 1.10969e+00
54 1.22362e+00 1.10764e+00
55 1.21177e+00 1.10521e+00
56 1.20191e+00 1.10302e+00
57 1.20216e+00 1.10126e+00
58 1.20323e+00 1.09864e+00
59 1.19725e+00 1.09596e+00
60 1.19410e+00 1.09391e+00
61 1.19021e+00 1.09226e+00
62 1.18864e+00 1.09189e+00
63 1.18585e+00 1.09032e+00
64 1.19663e+00 1.08776e+00
65 1.18115e+00 1.08482e+00
66 1.19853e+00 1.08351e+00
67 1.17613e+00 1.08197e+00
68 1.18744e+00 1.08007e+00
69 1.16347e+00 1.07878e+00
70 1.18598e+00 1.07780e+00
71 1.16796e+00 1.07601e+00
72 1.17453e+00 1.07480e+00
73 1.17385e+00 1.07421e+00
74 1.16402e+00 1.07250e+00
75 1.16408e+00 1.07078e+00
76 1.15743e+00 1.06899e+00
77 1.15241e+00 1.06754e+00
78 1.15922e+00 1.06613e+00
79 1.15416e+00 1.06544e+00
80 1.14673e+00 1.06432e+00
81 1.15411e+00 1.06309e+00
82 1.15315e+00 1.06125e+00
83 1.15184e+00 1.06116e+00
84 1.16104e+00 1.06062e+00
85 1.16751e+00 1.05891e+00
86 1.14804e+00 1.05831e+00
87 1.13882e+00 1.05768e+00
88 1.16087e+00 1.05643e+00
89 1.15502e+00 1.05514e+00
90 1.12822e+00 1.05308e+00
91 1.14253e+00 1.05129e+00
92 1.13064e+00 1.05101e+00
93 1.14814e+00 1.05101e+00
94 1.13530e+00 1.04918e+00
95 1.13722e+00 1.04812e+00
96 1.14423e+00 1.04703e+00
97 1.14219e+00 1.04616e+00
98 1.12556e+00 1.04525e+00
99 1.13311e+00 1.04444e+00
100 1.13336e+00 1.04488e+00
101 1.13302e+00 1.04347e+00
102 1.14265e+00 1.04271e+00
103 1.13396e+00 1.04185e+00
104 1.12405e+00 1.04044e+00
105 1.12431e+00 1.04015e+00
106 1.11837e+00 1.03988e+00
107 1.11740e+00 1.03973e+00
108 1.13238e+00 1.03935e+00
109 1.10989e+00 1.03756e+00
110 1.13448e+00 1.03573e+00
111 1.11029e+00 1.03563e+00
112 1.11445e+00 1.03523e+00
113 1.11545e+00 1.03472e+00
114 1.10997e+00 1.03377e+00
115 1.11778e+00 1.03271e+00
116 1.11774e+00 1.03207e+00
117 1.12204e+00 1.03159e+00
118 1.09845e+00 1.03114e+00
119 1.11226e+00 1.03058e+00
120 1.08710e+00 1.02991e+00
121 1.11011e+00 1.02955e+00
122 1.11654e+00 1.02862e+00
123 1.10334e+00 1.02782e+00
124 1.10471e+00 1.02752e+00
125 1.10255e+00 1.02686e+00
126 1.12635e+00 1.02590e+00
127 1.09937e+00 1.02529e+00
128 1.10615e+00 1.02560e+00
129 1.10782e+00 1.02504e+00
130 1.09320e+00 1.02500e+00
131 1.09437e+00 1.02417e+00
132 1.10289e+00 1.02385e+00
133 1.10897e+00 1.02271e+00
134 1.08519e+00 1.02094e+00
135 1.10234e+00 1.02061e+00
136 1.08997e+00 1.02080e+00
137 1.08712e+00 1.02087e+00
138 1.10224e+00 1.02066e+00
139 1.08279e+00 1.02018e+00
140 1.10364e+00 1.02007e+00
141 1.11249e+00 1.01912e+00
142 1.07814e+00 1.01839e+00
143 1.09767e+00 1.01742e+00
144 1.09298e+00 1.01771e+00
