training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.36966e+00 1.27146e+00
1 1.30792e+00 1.24364e+00
2 1.18934e+00 1.06901e+00
3 1.15853e+00 1.09190e+00
4 1.09208e+00 1.01390e+00
5 1.10187e+00 1.04891e+00
6 1.04788e+00 9.67754e-01
7 1.04085e+00 9.64094e-01
8 1.02085e+00 1.00592e+00
9 1.06166e+00 9.84183e-01
10 1.02030e+00 1.00343e+00
11 1.00958e+00 9.71573e-01
12 1.02963e+00 9.51391e-01
13 1.00243e+00 1.02348e+00
14 1.00629e+00 9.75549e-01
15 1.00560e+00 9.50321e-01
16 9.93942e-01 9.50121e-01
17 9.88037e-01 9.41627e-01
18 9.85710e-01 9.37093e-01
19 9.78821e-01 9.24991e-01
20 9.88390e-01 9.39196e-01
21 9.91531e-01 9.34876e-01
22 9.74750e-01 9.43137e-01
23 9.70772e-01 9.86426e-01
24 9.67770e-01 9.32292e-01
25 9.67068e-01 9.27389e-01
26 9.72104e-01 9.22764e-01
27 9.55142e-01 9.26206e-01
28 9.81916e-01 9.66955e-01
29 9.77054e-01 9.27053e-01
30 9.63976e-01 9.24865e-01
31 9.70221e-01 9.54629e-01
32 9.57228e-01 9.33869e-01
33 9.52242e-01 9.05895e-01
34 9.59813e-01 9.19872e-01
35 9.65673e-01 9.06772e-01
36 9.57324e-01 9.34284e-01
37 9.57533e-01 9.02328e-01
38 9.68728e-01 9.22844e-01
39 9.71808e-01 9.46406e-01
40 1.00092e+00 8.99721e-01
41 9.46088e-01 9.18371e-01
42 9.80085e-01 9.12659e-01
43 9.49429e-01 9.11536e-01
44 9.65261e-01 9.62155e-01
45 9.80828e-01 9.34992e-01
46 9.54193e-01 1.01199e+00
47 9.79531e-01 9.55071e-01
48 9.48400e-01 9.26611e-01
49 9.43504e-01 9.13625e-01
50 9.54446e-01 8.96745e-01
51 9.45166e-01 9.18453e-01
52 9.69906e-01 9.15481e-01
53 9.32194e-01 8.89448e-01
54 9.48818e-01 8.99680e-01
55 9.50875e-01 9.24509e-01
56 9.55360e-01 9.48662e-01
57 9.51836e-01 9.13208e-01
58 9.52354e-01 8.98906e-01
59 9.37674e-01 9.07114e-01
60 9.57268e-01 8.94242e-01
61 9.56917e-01 8.97004e-01
62 9.45797e-01 8.93785e-01
63 9.43668e-01 9.07321e-01
64 9.52790e-01 9.13959e-01
65 9.42222e-01 8.89454e-01
66 9.54510e-01 8.99440e-01
67 9.94682e-01 9.40570e-01
68 9.56078e-01 8.98881e-01
69 9.51220e-01 9.42391e-01
70 9.63587e-01 9.25857e-01
71 9.40693e-01 8.98406e-01
72 9.54355e-01 9.14373e-01
73 9.39436e-01 9.06928e-01
74 9.51677e-01 9.22255e-01
75 9.63237e-01 8.96014e-01
76 9.51628e-01 8.99883e-01
77 9.51095e-01 9.24442e-01
78 9.79248e-01 9.00166e-01
79 9.65194e-01 9.29092e-01
80 9.51059e-01 9.31583e-01
81 9.53517e-01 9.54033e-01
82 9.60692e-01 9.30979e-01
83 9.61085e-01 9.09293e-01
84 9.51471e-01 9.30330e-01
85 9.51008e-01 8.92586e-01
86 9.37531e-01 9.10398e-01
87 9.41534e-01 9.04318e-01
88 9.54783e-01 9.10794e-01
89 9.57039e-01 9.90165e-01
90 9.77210e-01 9.35317e-01
91 9.66278e-01 9.33042e-01
92 9.77837e-01 9.06671e-01
93 9.46016e-01 9.15718e-01
94 9.46259e-01 9.38553e-01
95 9.65088e-01 9.27411e-01
96 9.44322e-01 9.22773e-01
97 9.67504e-01 9.51325e-01
98 9.48643e-01 9.29450e-01
99 9.50842e-01 9.10560e-01
100 9.45050e-01 9.14599e-01
101 9.57601e-01 9.25149e-01
102 9.44125e-01 8.91153e-01
103 9.34661e-01 9.04812e-01
104 9.57249e-01 8.93712e-01
105 9.49275e-01 9.06756e-01
106 9.51670e-01 9.00661e-01
107 9.56912e-01 9.70551e-01
108 9.64136e-01 9.54552e-01
109 9.65062e-01 8.97877e-01
110 9.49435e-01 9.71881e-01
111 9.46918e-01 8.82332e-01
112 9.43158e-01 8.99359e-01
113 9.54736e-01 9.01861e-01
114 9.39635e-01 9.13420e-01
115 9.54776e-01 8.95016e-01
116 9.41309e-01 9.07695e-01
117 9.50430e-01 8.95084e-01
118 9.46510e-01 9.66020e-01
119 9.51955e-01 9.12912e-01
120 9.54804e-01 9.20945e-01
121 9.60604e-01 9.04836e-01
122 9.42247e-01 9.05462e-01
123 9.63092e-01 9.02796e-01
124 9.56475e-01 9.27524e-01
125 9.63803e-01 8.83379e-01
126 9.50321e-01 9.36613e-01
127 9.50766e-01 9.18728e-01
128 9.48568e-01 9.66007e-01
129 9.83358e-01 9.31310e-01
130 9.53859e-01 9.01522e-01
131 9.56901e-01 9.17055e-01
132 9.56125e-01 8.98162e-01
133 9.48957e-01 9.29837e-01
134 9.45490e-01 8.93676e-01
135 9.70670e-01 9.05652e-01
136 9.36713e-01 9.34023e-01
137 9.67631e-01 8.76614e-01
138 9.52823e-01 8.97787e-01
139 9.58086e-01 9.10762e-01
140 9.50139e-01 9.22220e-01
141 9.51521e-01 8.89194e-01
142 9.67402e-01 9.17152e-01
143 9.45919e-01 9.48925e-01
144 9.43718e-01 9.20054e-01
