training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 3.24830e+00 1.49354e+00
1 3.48090e+00 1.48053e+00
2 3.30244e+00 1.46835e+00
3 3.24090e+00 1.45702e+00
4 3.35078e+00 1.44565e+00
5 3.24817e+00 1.43565e+00
6 3.14814e+00 1.42553e+00
7 3.20908e+00 1.41652e+00
8 3.27726e+00 1.40803e+00
9 3.21479e+00 1.39956e+00
10 3.23419e+00 1.39203e+00
11 3.12952e+00 1.38437e+00
12 3.13812e+00 1.37707e+00
13 3.14161e+00 1.37041e+00
14 3.10919e+00 1.36449e+00
15 3.13722e+00 1.35819e+00
16 3.12403e+00 1.35271e+00
17 3.15210e+00 1.34771e+00
18 3.02441e+00 1.34266e+00
19 3.15022e+00 1.33778e+00
20 3.08217e+00 1.33326e+00
21 3.05441e+00 1.32866e+00
22 3.07985e+00 1.32501e+00
23 3.03273e+00 1.32100e+00
24 2.99754e+00 1.31802e+00
25 3.06565e+00 1.31527e+00
26 2.93145e+00 1.31210e+00
27 2.99477e+00 1.30865e+00
28 3.08441e+00 1.30627e+00
29 2.97812e+00 1.30410e+00
30 3.02736e+00 1.30183e+00
31 3.07226e+00 1.29856e+00
32 2.85726e+00 1.29625e+00
33 3.05962e+00 1.29448e+00
34 2.97803e+00 1.29215e+00
35 2.92597e+00 1.29051e+00
36 3.01526e+00 1.28914e+00
37 2.99095e+00 1.28739e+00
38 2.94435e+00 1.28513e+00
39 2.94084e+00 1.28364e+00
40 2.96852e+00 1.28247e+00
41 2.91570e+00 1.28100e+00
42 2.89159e+00 1.27983e+00
43 2.81165e+00 1.27902e+00
44 2.87950e+00 1.27791e+00
45 2.88702e+00 1.27663e+00
46 2.82790e+00 1.27578e+00
47 2.91681e+00 1.27559e+00
48 2.98863e+00 1.27436e+00
49 2.90644e+00 1.27362e+00
50 2.84472e+00 1.27280e+00
51 2.82528e+00 1.27214e+00
52 2.67596e+00 1.27209e+00
53 2.82509e+00 1.27104e+00
54 2.82243e+00 1.27112e+00
55 2.81365e+00 1.27089e+00
56 2.79407e+00 1.26968e+00
57 2.88333e+00 1.26867e+00
58 2.89233e+00 1.26823e+00
59 2.74074e+00 1.26794e+00
60 2.67392e+00 1.26725e+00
61 2.77388e+00 1.26637e+00
62 2.69264e+00 1.26530e+00
63 2.72993e+00 1.26450e+00
64 2.68659e+00 1.26421e+00
65 2.74254e+00 1.26331e+00
66 2.74567e+00 1.26213e+00
67 2.80868e+00 1.26113e+00
68 2.83990e+00 1.26045e+00
69 2.74458e+00 1.26026e+00
70 2.70567e+00 1.25991e+00
71 2.73671e+00 1.25991e+00
72 2.64641e+00 1.25980e+00
73 2.79494e+00 1.25965e+00
74 2.70398e+00 1.25977e+00
75 2.68997e+00 1.25998e+00
76 2.62770e+00 1.25940e+00
77 2.73745e+00 1.25828e+00
78 2.76145e+00 1.25754e+00
79 2.65607e+00 1.25783e+00
80 2.78877e+00 1.25732e+00
81 2.70460e+00 1.25699e+00
82 2.66916e+00 1.25613e+00
83 2.60773e+00 1.25500e+00
84 2.57120e+00 1.25295e+00
85 2.75081e+00 1.25276e+00
86 2.59885e+00 1.25226e+00
87 2.56916e+00 1.25225e+00
88 2.58682e+00 1.25142e+00
89 2.61826e+00 1.25058e+00
90 2.70147e+00 1.24976e+00
91 2.62547e+00 1.24850e+00
92 2.62535e+00 1.24761e+00
93 2.59874e+00 1.24656e+00
94 2.60685e+00 1.24607e+00
95 2.60938e+00 1.24652e+00
96 2.61006e+00 1.24641e+00
97 2.55084e+00 1.24562e+00
98 2.49358e+00 1.24512e+00
99 2.71898e+00 1.24426e+00
100 2.57246e+00 1.24348e+00
101 2.47119e+00 1.24396e+00
102 2.48080e+00 1.24367e+00
103 2.56393e+00 1.24274e+00
104 2.57582e+00 1.24250e+00
105 2.60243e+00 1.24239e+00
106 2.54927e+00 1.24186e+00
107 2.50549e+00 1.24059e+00
108 2.51408e+00 1.24058e+00
109 2.44529e+00 1.24048e+00
110 2.58595e+00 1.23930e+00
111 2.51105e+00 1.23860e+00
112 2.51318e+00 1.23861e+00
113 2.54471e+00 1.23800e+00
114 2.46820e+00 1.23633e+00
115 2.49330e+00 1.23529e+00
116 2.37933e+00 1.23492e+00
117 2.42959e+00 1.23399e+00
118 2.39970e+00 1.23280e+00
119 2.54254e+00 1.23255e+00
120 2.43637e+00 1.23202e+00
121 2.49427e+00 1.23125e+00
122 2.37671e+00 1.23029e+00
123 2.38517e+00 1.22976e+00
124 2.41289e+00 1.22872e+00
125 2.37953e+00 1.22820e+00
126 2.33264e+00 1.22774e+00
127 2.34717e+00 1.22822e+00
128 2.43682e+00 1.22809e+00
129 2.42939e+00 1.22735e+00
130 2.33023e+00 1.22629e+00
131 2.34831e+00 1.22524e+00
132 2.41169e+00 1.22552e+00
133 2.43437e+00 1.22536e+00
134 2.37797e+00 1.22444e+00
135 2.45596e+00 1.22319e+00
136 2.39790e+00 1.22284e+00
137 2.37429e+00 1.22271e+00
138 2.46254e+00 1.22194e+00
139 2.36834e+00 1.22113e+00
140 2.36215e+00 1.22060e+00
141 2.42681e+00 1.22036e+00
142 2.35424e+00 1.22029e+00
143 2.27348e+00 1.21928e+00
144 2.38801e+00 1.21882e+00
