training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.33917e+00 1.28802e+00
1 1.25282e+00 1.21084e+00
2 1.18332e+00 1.07733e+00
3 1.13170e+00 1.07020e+00
4 1.13556e+00 1.04796e+00
5 1.09064e+00 1.03078e+00
6 1.09754e+00 1.04024e+00
7 1.08307e+00 1.00568e+00
8 1.09067e+00 1.00774e+00
9 1.05958e+00 1.05744e+00
10 1.06833e+00 9.99867e-01
11 1.05890e+00 9.85618e-01
12 1.06130e+00 9.95179e-01
13 1.02729e+00 9.92673e-01
14 1.03941e+00 1.00671e+00
15 1.03091e+00 9.91302e-01
16 1.01649e+00 9.87783e-01
17 1.03025e+00 9.78786e-01
18 1.01249e+00 9.63514e-01
19 1.01602e+00 1.00195e+00
20 1.02008e+00 9.52956e-01
21 9.95820e-01 9.66928e-01
22 1.01054e+00 9.83694e-01
23 1.00214e+00 9.51617e-01
24 9.85885e-01 9.43098e-01
25 9.90232e-01 9.74214e-01
26 9.84779e-01 9.38068e-01
27 9.98306e-01 9.35618e-01
28 9.81523e-01 9.50353e-01
29 9.91981e-01 9.97213e-01
30 9.99241e-01 9.45418e-01
31 9.73852e-01 9.35917e-01
32 9.80544e-01 9.62956e-01
33 9.79527e-01 9.38881e-01
34 9.81136e-01 9.33029e-01
35 9.65324e-01 9.30643e-01
36 9.89790e-01 9.40188e-01
37 9.65153e-01 9.48616e-01
38 9.64607e-01 9.19381e-01
39 9.77147e-01 9.26993e-01
40 9.60495e-01 9.27738e-01
41 9.66849e-01 9.25920e-01
42 9.63083e-01 9.32018e-01
43 9.69183e-01 9.18394e-01
44 9.55467e-01 9.33529e-01
45 9.68299e-01 9.09188e-01
46 9.66438e-01 9.36598e-01
47 9.61740e-01 9.11715e-01
48 9.64635e-01 9.30030e-01
49 9.54706e-01 9.40422e-01
50 9.70823e-01 9.11597e-01
51 9.66380e-01 9.17144e-01
52 9.57786e-01 9.23429e-01
53 9.54877e-01 9.10628e-01
54 9.53095e-01 9.19871e-01
55 9.55787e-01 9.20077e-01
56 9.44997e-01 9.15227e-01
57 9.58680e-01 9.64173e-01
58 9.47134e-01 9.10417e-01
59 9.47542e-01 9.46286e-01
60 9.62558e-01 9.03437e-01
61 9.51390e-01 9.15519e-01
62 9.50501e-01 9.09418e-01
63 9.48792e-01 9.09456e-01
64 9.55652e-01 9.10481e-01
65 9.64888e-01 9.20078e-01
66 9.42616e-01 8.95648e-01
67 9.44695e-01 9.07847e-01
68 9.43752e-01 9.10286e-01
69 9.51891e-01 9.15285e-01
70 9.43536e-01 8.96469e-01
71 9.47168e-01 9.23427e-01
72 9.41046e-01 9.14332e-01
73 9.45349e-01 9.16834e-01
74 9.46281e-01 9.07370e-01
75 9.45859e-01 9.03440e-01
76 9.48191e-01 8.97784e-01
77 9.30807e-01 8.96548e-01
78 9.35274e-01 9.02289e-01
79 9.38875e-01 9.32176e-01
80 9.46616e-01 9.10116e-01
81 9.42673e-01 8.97550e-01
82 9.49652e-01 8.91419e-01
83 9.49162e-01 9.11149e-01
84 9.31098e-01 9.02703e-01
85 9.38390e-01 8.92770e-01
86 9.26143e-01 8.92474e-01
87 9.31367e-01 8.95078e-01
88 9.44031e-01 8.96771e-01
89 9.36649e-01 8.99571e-01
90 9.36073e-01 8.99947e-01
91 9.32095e-01 9.01330e-01
92 9.23490e-01 8.91356e-01
93 9.27000e-01 9.17566e-01
94 9.31330e-01 8.92564e-01
95 9.36133e-01 8.90295e-01
96 9.19408e-01 9.30415e-01
97 9.37843e-01 8.91514e-01
98 9.33101e-01 9.42110e-01
99 9.20886e-01 8.98022e-01
100 9.33447e-01 8.83394e-01
101 9.36320e-01 8.89549e-01
102 9.20666e-01 8.98889e-01
103 9.21362e-01 8.95112e-01
104 9.20854e-01 8.90576e-01
105 9.32082e-01 8.99144e-01
106 9.21308e-01 8.95511e-01
107 9.27499e-01 8.97412e-01
108 9.30372e-01 8.98525e-01
109 9.11804e-01 9.22398e-01
110 9.34741e-01 8.91624e-01
111 9.14953e-01 8.82824e-01
112 9.21678e-01 8.95014e-01
113 9.39306e-01 8.90611e-01
114 9.14580e-01 8.85165e-01
115 9.15698e-01 8.93908e-01
116 9.11473e-01 8.74721e-01
117 9.13535e-01 8.80214e-01
118 9.29183e-01 8.74025e-01
119 9.12479e-01 8.90017e-01
120 8.93925e-01 8.87972e-01
121 9.23666e-01 8.88836e-01
122 9.35336e-01 8.76491e-01
123 9.13771e-01 8.78378e-01
124 9.18287e-01 8.74970e-01
125 9.08129e-01 8.74661e-01
126 9.21847e-01 8.87990e-01
127 9.05167e-01 8.85093e-01
128 9.07168e-01 8.80870e-01
129 9.08490e-01 8.75471e-01
130 9.13634e-01 8.86300e-01
131 9.13240e-01 8.77498e-01
132 9.05770e-01 8.93759e-01
133 9.23351e-01 8.87387e-01
134 9.24047e-01 8.81320e-01
135 9.17586e-01 8.91424e-01
136 9.18548e-01 8.82770e-01
137 9.09833e-01 8.84581e-01
138 9.23817e-01 9.12715e-01
139 9.18733e-01 8.97366e-01
140 9.30480e-01 8.86547e-01
141 9.15210e-01 8.91548e-01
142 9.00890e-01 8.91467e-01
143 9.14530e-01 8.79268e-01
144 9.11022e-01 8.81049e-01
