training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.33556e+00 1.16270e+00
1 1.18930e+00 1.05419e+00
2 1.11719e+00 1.06805e+00
3 1.09417e+00 1.01667e+00
4 1.07186e+00 1.01203e+00
5 1.07366e+00 1.03615e+00
6 1.05832e+00 1.00325e+00
7 1.05328e+00 1.00151e+00
8 1.04725e+00 9.85992e-01
9 1.03756e+00 9.95719e-01
10 1.02523e+00 9.77653e-01
11 1.02558e+00 9.78244e-01
12 1.01209e+00 9.90612e-01
13 1.01596e+00 1.01596e+00
14 1.00198e+00 9.79827e-01
15 9.98269e-01 9.52838e-01
16 9.95323e-01 9.81465e-01
17 9.84724e-01 9.70263e-01
18 9.97383e-01 1.00053e+00
19 9.88052e-01 9.39414e-01
20 9.76483e-01 9.78396e-01
21 9.79400e-01 9.48196e-01
22 9.69164e-01 9.39255e-01
23 9.74876e-01 9.48944e-01
24 9.68185e-01 9.50087e-01
25 9.74799e-01 9.37055e-01
26 9.66246e-01 9.37820e-01
27 9.68331e-01 9.36855e-01
28 9.68947e-01 9.45991e-01
29 9.61202e-01 9.25338e-01
30 9.61557e-01 9.63810e-01
31 9.64933e-01 9.81623e-01
32 9.63940e-01 9.57351e-01
33 9.57450e-01 9.28278e-01
34 9.80074e-01 9.25111e-01
35 9.51143e-01 9.26720e-01
36 9.49767e-01 9.30428e-01
37 9.52380e-01 9.41617e-01
38 9.51067e-01 9.21139e-01
39 9.51658e-01 9.24411e-01
40 9.47014e-01 9.14116e-01
41 9.45435e-01 9.15801e-01
42 9.46956e-01 9.22302e-01
43 9.48222e-01 9.10903e-01
44 9.50113e-01 9.17523e-01
45 9.41295e-01 9.14533e-01
46 9.46432e-01 9.17732e-01
47 9.46056e-01 9.15953e-01
48 9.39575e-01 9.08307e-01
49 9.29360e-01 9.02147e-01
50 9.38652e-01 9.00678e-01
51 9.38039e-01 9.09806e-01
52 9.33342e-01 9.01643e-01
53 9.41262e-01 9.07779e-01
54 9.43285e-01 9.22293e-01
55 9.35601e-01 9.43531e-01
56 9.39065e-01 8.98505e-01
57 9.36473e-01 8.94095e-01
58 9.36043e-01 8.98009e-01
59 9.28868e-01 9.01881e-01
60 9.27828e-01 9.01197e-01
61 9.32946e-01 9.05003e-01
62 9.36260e-01 9.22752e-01
63 9.32930e-01 8.98051e-01
64 9.29154e-01 9.05452e-01
65 9.11573e-01 8.92776e-01
66 9.31785e-01 8.90236e-01
67 9.23121e-01 8.96264e-01
68 9.26989e-01 8.92689e-01
69 9.22680e-01 9.06544e-01
70 9.34069e-01 8.97191e-01
71 9.18914e-01 8.99655e-01
72 9.25037e-01 8.96805e-01
73 9.33076e-01 9.09190e-01
74 9.30491e-01 9.02394e-01
75 9.22775e-01 9.01144e-01
76 9.18945e-01 8.88777e-01
77 9.20458e-01 8.91000e-01
78 9.20926e-01 8.85061e-01
79 9.07378e-01 8.84428e-01
80 9.19512e-01 8.88093e-01
81 9.01989e-01 8.86658e-01
82 9.09626e-01 8.94227e-01
83 9.16902e-01 8.83237e-01
84 9.17213e-01 8.88224e-01
85 9.22814e-01 8.89754e-01
86 9.12075e-01 9.01541e-01
87 9.21900e-01 8.95755e-01
88 9.22003e-01 8.99208e-01
89 9.16529e-01 8.86661e-01
90 9.13306e-01 9.04755e-01
91 9.25091e-01 8.90382e-01
92 9.08471e-01 8.96431e-01
93 9.11582e-01 8.96114e-01
94 9.10318e-01 9.00337e-01
95 9.14891e-01 8.81929e-01
96 9.08456e-01 8.90090e-01
97 9.06880e-01 8.97846e-01
98 9.06328e-01 9.00817e-01
99 9.19086e-01 8.89471e-01
100 9.05335e-01 8.86323e-01
101 9.12288e-01 8.85073e-01
102 9.00776e-01 8.88106e-01
103 9.06192e-01 8.85947e-01
104 9.09309e-01 8.81702e-01
105 9.09035e-01 8.86365e-01
106 9.05222e-01 8.92335e-01
107 9.06999e-01 8.85515e-01
108 9.22229e-01 8.85016e-01
109 9.09817e-01 8.81835e-01
110 9.00529e-01 8.89564e-01
111 8.99592e-01 8.88070e-01
112 9.04247e-01 8.78840e-01
113 8.98165e-01 8.86381e-01
114 9.08739e-01 8.85040e-01
115 9.05936e-01 8.77094e-01
116 8.98424e-01 8.91633e-01
117 9.14767e-01 8.98449e-01
118 8.94783e-01 8.94491e-01
119 9.09775e-01 8.86674e-01
120 9.04154e-01 8.88217e-01
121 9.00445e-01 8.89651e-01
122 9.01188e-01 8.74480e-01
123 8.89737e-01 8.75047e-01
124 8.96003e-01 8.83723e-01
125 8.97718e-01 8.81734e-01
126 8.93251e-01 8.72845e-01
127 8.97406e-01 8.75285e-01
128 9.03698e-01 8.79631e-01
129 9.05121e-01 8.76753e-01
130 9.03625e-01 8.84999e-01
131 9.04549e-01 8.73781e-01
132 8.86755e-01 8.70855e-01
133 8.87537e-01 8.73183e-01
134 9.01740e-01 8.72941e-01
135 8.99377e-01 8.92107e-01
136 8.90671e-01 8.85463e-01
137 8.97525e-01 8.79470e-01
138 9.01729e-01 8.73064e-01
139 8.94336e-01 8.78841e-01
140 8.87240e-01 8.76715e-01
141 8.94328e-01 8.82694e-01
142 8.91122e-01 8.67473e-01
143 8.89573e-01 8.81461e-01
144 8.94290e-01 8.66737e-01
