training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 2.09671e+00 1.53024e+00
1 1.89619e+00 1.40282e+00
2 1.84046e+00 1.35793e+00
3 1.81824e+00 1.33405e+00
4 1.79201e+00 1.31794e+00
5 1.73670e+00 1.30934e+00
6 1.75465e+00 1.28979e+00
7 1.73995e+00 1.27220e+00
8 1.73721e+00 1.26132e+00
9 1.71797e+00 1.24745e+00
10 1.66732e+00 1.23608e+00
11 1.68312e+00 1.22191e+00
12 1.60512e+00 1.21506e+00
13 1.62887e+00 1.20582e+00
14 1.63471e+00 1.19544e+00
15 1.58870e+00 1.18571e+00
16 1.62828e+00 1.17305e+00
17 1.59590e+00 1.16365e+00
18 1.57789e+00 1.15671e+00
19 1.56083e+00 1.14712e+00
20 1.55727e+00 1.14056e+00
21 1.53636e+00 1.14005e+00
22 1.50789e+00 1.13317e+00
23 1.50492e+00 1.12753e+00
24 1.53980e+00 1.11951e+00
25 1.44648e+00 1.11384e+00
26 1.47726e+00 1.10755e+00
27 1.46838e+00 1.11055e+00
28 1.45773e+00 1.10362e+00
29 1.45464e+00 1.10118e+00
30 1.42703e+00 1.09740e+00
31 1.44084e+00 1.09217e+00
32 1.46313e+00 1.08605e+00
33 1.45023e+00 1.08280e+00
34 1.41493e+00 1.07742e+00
35 1.39882e+00 1.07673e+00
36 1.41168e+00 1.07157e+00
37 1.39638e+00 1.06915e+00
38 1.38504e+00 1.07004e+00
39 1.36888e+00 1.06495e+00
40 1.34667e+00 1.06527e+00
41 1.39625e+00 1.06254e+00
42 1.35074e+00 1.05773e+00
43 1.35598e+00 1.05431e+00
44 1.35470e+00 1.05352e+00
45 1.37576e+00 1.05418e+00
46 1.32760e+00 1.05042e+00
47 1.32592e+00 1.05065e+00
48 1.32261e+00 1.04595e+00
49 1.34840e+00 1.04336e+00
50 1.31364e+00 1.04569e+00
51 1.31072e+00 1.04470e+00
52 1.33116e+00 1.04271e+00
53 1.29596e+00 1.03816e+00
54 1.29385e+00 1.03672e+00
55 1.32471e+00 1.03830e+00
56 1.31279e+00 1.03422e+00
57 1.28640e+00 1.03384e+00
58 1.26006e+00 1.03314e+00
59 1.26954e+00 1.03299e+00
60 1.27024e+00 1.03117e+00
61 1.27086e+00 1.02969e+00
62 1.27701e+00 1.03153e+00
63 1.27890e+00 1.02886e+00
64 1.27117e+00 1.02918e+00
65 1.26383e+00 1.02834e+00
66 1.24541e+00 1.02480e+00
67 1.25755e+00 1.02210e+00
68 1.24088e+00 1.02168e+00
69 1.23591e+00 1.02022e+00
70 1.24616e+00 1.01952e+00
71 1.22064e+00 1.01981e+00
72 1.21878e+00 1.01955e+00
73 1.18860e+00 1.01733e+00
74 1.23608e+00 1.01730e+00
75 1.22149e+00 1.01655e+00
76 1.23424e+00 1.01524e+00
77 1.21329e+00 1.01336e+00
78 1.20646e+00 1.01396e+00
79 1.22846e+00 1.01333e+00
80 1.20518e+00 1.01242e+00
81 1.18582e+00 1.01019e+00
82 1.19433e+00 1.01095e+00
83 1.19462e+00 1.01252e+00
84 1.21785e+00 1.01156e+00
85 1.19771e+00 1.00817e+00
86 1.19300e+00 1.00832e+00
87 1.18437e+00 1.00578e+00
88 1.17826e+00 1.00720e+00
89 1.18175e+00 1.00642e+00
90 1.18367e+00 1.00416e+00
91 1.21444e+00 1.00411e+00
92 1.19122e+00 1.00413e+00
93 1.17431e+00 1.00280e+00
94 1.18039e+00 1.00290e+00
95 1.15728e+00 1.00181e+00
96 1.15653e+00 9.99627e-01
97 1.17052e+00 9.99930e-01
98 1.16151e+00 1.00056e+00
99 1.17419e+00 1.00014e+00
100 1.15868e+00 9.98045e-01
101 1.17604e+00 9.97545e-01
102 1.17104e+00 9.98733e-01
103 1.16191e+00 9.97402e-01
104 1.15603e+00 9.96552e-01
105 1.14243e+00 9.94523e-01
106 1.15179e+00 9.93979e-01
107 1.15070e+00 9.96448e-01
108 1.15051e+00 9.95620e-01
109 1.13881e+00 9.96112e-01
110 1.16363e+00 9.94335e-01
111 1.16203e+00 9.92566e-01
112 1.15247e+00 9.91547e-01
113 1.14271e+00 9.91664e-01
114 1.12348e+00 9.91160e-01
115 1.12537e+00 9.90905e-01
116 1.14033e+00 9.90463e-01
117 1.13662e+00 9.90330e-01
118 1.11380e+00 9.88802e-01
119 1.12984e+00 9.87611e-01
120 1.11960e+00 9.87783e-01
121 1.11649e+00 9.87326e-01
122 1.11855e+00 9.87128e-01
123 1.10835e+00 9.87215e-01
124 1.11061e+00 9.87014e-01
125 1.10519e+00 9.86961e-01
126 1.11657e+00 9.85837e-01
127 1.11392e+00 9.85425e-01
128 1.11805e+00 9.86247e-01
129 1.10434e+00 9.83760e-01
130 1.09191e+00 9.84816e-01
131 1.09551e+00 9.84679e-01
132 1.10661e+00 9.84193e-01
133 1.10339e+00 9.83491e-01
134 1.11776e+00 9.80676e-01
135 1.11607e+00 9.81048e-01
136 1.11607e+00 9.82024e-01
137 1.09064e+00 9.80426e-01
138 1.09725e+00 9.79645e-01
139 1.08646e+00 9.80047e-01
140 1.10333e+00 9.79724e-01
141 1.11828e+00 9.79318e-01
142 1.09700e+00 9.78421e-01
143 1.07322e+00 9.79221e-01
144 1.07559e+00 9.78826e-01
