training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.37739e+00 1.33240e+00
1 1.33212e+00 1.32053e+00
2 1.31514e+00 1.31832e+00
3 1.31492e+00 1.31990e+00
4 1.30335e+00 1.31740e+00
5 1.30299e+00 1.30635e+00
6 1.27748e+00 1.28565e+00
7 1.27897e+00 1.26565e+00
8 1.26309e+00 1.23015e+00
9 1.22129e+00 1.16696e+00
10 1.20701e+00 1.14792e+00
11 1.19625e+00 1.12288e+00
12 1.16555e+00 1.09686e+00
13 1.16670e+00 1.09798e+00
14 1.15801e+00 1.09280e+00
15 1.15958e+00 1.08825e+00
16 1.12903e+00 1.08707e+00
17 1.13182e+00 1.07641e+00
18 1.12597e+00 1.07714e+00
19 1.11649e+00 1.07681e+00
20 1.11756e+00 1.08015e+00
21 1.10676e+00 1.06969e+00
22 1.11916e+00 1.06957e+00
23 1.09897e+00 1.06591e+00
24 1.12093e+00 1.06690e+00
25 1.10460e+00 1.05964e+00
26 1.09115e+00 1.05218e+00
27 1.10602e+00 1.05782e+00
28 1.10222e+00 1.05773e+00
29 1.10086e+00 1.05188e+00
30 1.08267e+00 1.04607e+00
31 1.09002e+00 1.05045e+00
32 1.10283e+00 1.05559e+00
33 1.08494e+00 1.04101e+00
34 1.09392e+00 1.04438e+00
35 1.07325e+00 1.03849e+00
36 1.08444e+00 1.04118e+00
37 1.08263e+00 1.04270e+00
38 1.08366e+00 1.04079e+00
39 1.07854e+00 1.03508e+00
40 1.06004e+00 1.03304e+00
41 1.05695e+00 1.02739e+00
42 1.06142e+00 1.02308e+00
43 1.07379e+00 1.02601e+00
44 1.07459e+00 1.02419e+00
45 1.06197e+00 1.02173e+00
46 1.05994e+00 1.02055e+00
47 1.05599e+00 1.01612e+00
48 1.05905e+00 1.02076e+00
49 1.05591e+00 1.01674e+00
50 1.03995e+00 1.01210e+00
51 1.04604e+00 1.00887e+00
52 1.05420e+00 1.01715e+00
53 1.04688e+00 1.01703e+00
54 1.03694e+00 1.00596e+00
55 1.03993e+00 1.00310e+00
56 1.04753e+00 1.00779e+00
57 1.04170e+00 1.01166e+00
58 1.05089e+00 1.01101e+00
59 1.03028e+00 1.00330e+00
60 1.03762e+00 1.00711e+00
61 1.02000e+00 9.96858e-01
62 1.03507e+00 9.95944e-01
63 1.04942e+00 9.95785e-01
64 1.03431e+00 9.98666e-01
65 1.02899e+00 9.96194e-01
66 1.03691e+00 9.94102e-01
67 1.04296e+00 9.99521e-01
68 1.03079e+00 9.92398e-01
69 1.03455e+00 9.93586e-01
70 1.03281e+00 9.93713e-01
71 1.03257e+00 9.93363e-01
72 1.03916e+00 9.92861e-01
73 1.01867e+00 9.86220e-01
74 1.03942e+00 9.91260e-01
75 1.01597e+00 9.86039e-01
76 1.02558e+00 9.88745e-01
77 1.02538e+00 9.87040e-01
78 1.02969e+00 9.88328e-01
79 1.01493e+00 9.85216e-01
80 1.02826e+00 9.84679e-01
81 1.01670e+00 9.84768e-01
82 1.01476e+00 9.80806e-01
83 1.02365e+00 9.82787e-01
84 1.01381e+00 9.81795e-01
85 1.01065e+00 9.78159e-01
86 1.00925e+00 9.79081e-01
87 1.01176e+00 9.77130e-01
88 1.02243e+00 9.77487e-01
89 1.01419e+00 9.83094e-01
90 1.01371e+00 9.78591e-01
91 1.01164e+00 9.79491e-01
92 1.01569e+00 9.77575e-01
93 1.01446e+00 9.74859e-01
94 1.02340e+00 9.75207e-01
95 1.00545e+00 9.74500e-01
96 1.01521e+00 9.75816e-01
97 9.98504e-01 9.73787e-01
98 1.00462e+00 9.72783e-01
99 1.01028e+00 9.71803e-01
100 1.01773e+00 9.76069e-01
101 1.00015e+00 9.77462e-01
102 1.00462e+00 9.76749e-01
103 1.00475e+00 9.72928e-01
104 1.00649e+00 9.68909e-01
105 9.92802e-01 9.68110e-01
106 9.96005e-01 9.69207e-01
107 1.00254e+00 9.69549e-01
108 1.00001e+00 9.68334e-01
109 1.01425e+00 9.68854e-01
110 1.00453e+00 9.68728e-01
111 9.89537e-01 9.64007e-01
112 1.00454e+00 9.70222e-01
113 1.00166e+00 9.66867e-01
114 9.92659e-01 9.62801e-01
115 9.95360e-01 9.64257e-01
116 1.00355e+00 9.65131e-01
117 9.94560e-01 9.61302e-01
118 1.00239e+00 9.63505e-01
119 1.01095e+00 9.67007e-01
120 9.92308e-01 9.70762e-01
121 9.93365e-01 9.61227e-01
122 9.95223e-01 9.61421e-01
123 9.87181e-01 9.61389e-01
124 9.94051e-01 9.60228e-01
125 9.90803e-01 9.63808e-01
126 9.99050e-01 9.59949e-01
127 9.85879e-01 9.58401e-01
128 9.82931e-01 9.55272e-01
129 9.93966e-01 9.61761e-01
130 9.79374e-01 9.52997e-01
131 9.82537e-01 9.53068e-01
132 9.90571e-01 9.58391e-01
133 9.91327e-01 9.53608e-01
134 9.80989e-01 9.55680e-01
135 9.89622e-01 9.50971e-01
136 9.76783e-01 9.62272e-01
137 9.83073e-01 9.52686e-01
138 9.86848e-01 9.55206e-01
139 9.87151e-01 9.53141e-01
140 9.89221e-01 9.52951e-01
141 9.90400e-01 9.54903e-01
142 9.79762e-01 9.50815e-01
143 9.85155e-01 9.49527e-01
144 9.89950e-01 9.50294e-01
