training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 2.51972e+00 1.09598e+00
1 1.17941e+00 1.02187e+00
2 1.15675e+00 1.02407e+00
3 1.08768e+00 9.92987e-01
4 1.06880e+00 1.08782e+00
5 1.09155e+00 9.66776e-01
6 1.07772e+00 1.01870e+00
7 1.04609e+00 9.84029e-01
8 1.03144e+00 9.61368e-01
9 1.05203e+00 9.61594e-01
10 1.02256e+00 9.63080e-01
11 1.00316e+00 9.93712e-01
12 9.96636e-01 9.87476e-01
13 9.97877e-01 9.38858e-01
14 1.01211e+00 9.70289e-01
15 1.00386e+00 9.32517e-01
16 9.89321e-01 9.43812e-01
17 1.01008e+00 9.52631e-01
18 9.99753e-01 9.45230e-01
19 9.83560e-01 9.34726e-01
20 9.75447e-01 9.35371e-01
21 9.80156e-01 9.34922e-01
22 9.79056e-01 9.67666e-01
23 9.80100e-01 9.20209e-01
24 9.71745e-01 9.32299e-01
25 9.64503e-01 9.44083e-01
26 9.63131e-01 9.23368e-01
27 9.67150e-01 9.22048e-01
28 9.55338e-01 9.08301e-01
29 9.71784e-01 9.41659e-01
30 9.60773e-01 9.45419e-01
31 9.55651e-01 9.16528e-01
32 9.61904e-01 9.58453e-01
33 9.52410e-01 9.22236e-01
34 9.72283e-01 9.24153e-01
35 9.68345e-01 9.44902e-01
36 9.49873e-01 9.14500e-01
37 9.54295e-01 9.20197e-01
38 9.56440e-01 9.10353e-01
39 9.40014e-01 9.16244e-01
40 9.50310e-01 9.23908e-01
41 9.45543e-01 9.12062e-01
42 9.43094e-01 9.07683e-01
43 9.57749e-01 9.21379e-01
44 9.50759e-01 9.21531e-01
45 9.38375e-01 9.32493e-01
46 9.48247e-01 9.03046e-01
47 9.26151e-01 9.07870e-01
48 9.37876e-01 9.03073e-01
49 9.31730e-01 9.03604e-01
50 9.30520e-01 8.98943e-01
51 9.36517e-01 9.04780e-01
52 9.41556e-01 9.48762e-01
53 9.29939e-01 8.92582e-01
54 9.36497e-01 8.99316e-01
55 9.31245e-01 9.13499e-01
56 9.33245e-01 9.04023e-01
57 9.37578e-01 9.05705e-01
58 9.22124e-01 9.14971e-01
59 9.23373e-01 9.16200e-01
60 9.13516e-01 9.22260e-01
61 9.29746e-01 9.03827e-01
62 9.20325e-01 9.74939e-01
63 9.31898e-01 9.01265e-01
64 9.24733e-01 8.97614e-01
65 9.19787e-01 9.07176e-01
66 9.23119e-01 8.86562e-01
67 9.21634e-01 8.98789e-01
68 9.17873e-01 8.92953e-01
69 9.28761e-01 8.96848e-01
70 9.21788e-01 9.03462e-01
71 9.14929e-01 8.99672e-01
72 9.14414e-01 9.01366e-01
73 9.19910e-01 8.92428e-01
74 9.15058e-01 8.91753e-01
75 9.18147e-01 8.89033e-01
76 9.15627e-01 9.01469e-01
77 9.10786e-01 8.88622e-01
78 9.05936e-01 8.83913e-01
79 9.09642e-01 8.86786e-01
80 9.07793e-01 8.86896e-01
81 9.13013e-01 8.86162e-01
82 9.00179e-01 8.84798e-01
83 9.06207e-01 9.08151e-01
84 9.13361e-01 9.03510e-01
85 9.10652e-01 8.89252e-01
86 9.03677e-01 9.03187e-01
87 9.17220e-01 9.01846e-01
88 9.02098e-01 8.96372e-01
89 9.06981e-01 8.94416e-01
90 9.11048e-01 9.03777e-01
91 9.14623e-01 9.07567e-01
92 8.95312e-01 8.80790e-01
93 9.16883e-01 9.01599e-01
94 9.05911e-01 8.78065e-01
95 9.00379e-01 8.74266e-01
96 9.09391e-01 8.79314e-01
97 9.04416e-01 8.93464e-01
98 9.09917e-01 8.75248e-01
99 9.03786e-01 8.76060e-01
100 9.02646e-01 8.95490e-01
101 9.03351e-01 8.90474e-01
102 9.02848e-01 8.87404e-01
103 9.03672e-01 9.74186e-01
104 9.41253e-01 8.85305e-01
105 8.95979e-01 8.81480e-01
106 9.11047e-01 8.99342e-01
107 9.00934e-01 8.76789e-01
108 9.03353e-01 8.90758e-01
109 9.00598e-01 8.85378e-01
110 9.09244e-01 8.89817e-01
111 9.04426e-01 8.77513e-01
112 9.03904e-01 8.81782e-01
113 8.96531e-01 8.81348e-01
114 8.93857e-01 8.89495e-01
115 8.94860e-01 8.90500e-01
116 8.99009e-01 9.04591e-01
117 8.94232e-01 8.70589e-01
118 9.04045e-01 8.82178e-01
119 9.00127e-01 9.08101e-01
120 9.01897e-01 8.77430e-01
121 8.97349e-01 8.99756e-01
122 8.92069e-01 8.68657e-01
123 9.12258e-01 8.82028e-01
124 9.02842e-01 9.02921e-01
125 8.94267e-01 8.69363e-01
126 8.86058e-01 8.70657e-01
127 9.05143e-01 8.97625e-01
128 8.97179e-01 8.92018e-01
129 8.86370e-01 9.04924e-01
130 9.03799e-01 8.79248e-01
131 9.01525e-01 8.89653e-01
132 8.98558e-01 8.64652e-01
133 8.87516e-01 8.65056e-01
134 8.92627e-01 8.73041e-01
135 9.04110e-01 8.71132e-01
136 8.97322e-01 8.79513e-01
137 9.03796e-01 8.80277e-01
138 9.06159e-01 8.79563e-01
139 8.99604e-01 8.73759e-01
140 8.84590e-01 8.74185e-01
141 8.91590e-01 8.67319e-01
142 8.98536e-01 8.80856e-01
143 8.94856e-01 8.66411e-01
144 9.11805e-01 8.69411e-01
