training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.37847e+00 1.35357e+00
1 1.35865e+00 1.34608e+00
2 1.36875e+00 1.34097e+00
3 1.35475e+00 1.33433e+00
4 1.35404e+00 1.32941e+00
5 1.34979e+00 1.32532e+00
6 1.34049e+00 1.32315e+00
7 1.32957e+00 1.31946e+00
8 1.34721e+00 1.31816e+00
9 1.33466e+00 1.31633e+00
10 1.33901e+00 1.31601e+00
11 1.33809e+00 1.31546e+00
12 1.34023e+00 1.31362e+00
13 1.32870e+00 1.31070e+00
14 1.32569e+00 1.30935e+00
15 1.32075e+00 1.30711e+00
16 1.31920e+00 1.30374e+00
17 1.32656e+00 1.30217e+00
18 1.32849e+00 1.30132e+00
19 1.31814e+00 1.30014e+00
20 1.31616e+00 1.29797e+00
21 1.31661e+00 1.29530e+00
22 1.31224e+00 1.29290e+00
23 1.30390e+00 1.28894e+00
24 1.31094e+00 1.28675e+00
25 1.31579e+00 1.28541e+00
26 1.30228e+00 1.28286e+00
27 1.31155e+00 1.28098e+00
28 1.30076e+00 1.27808e+00
29 1.30444e+00 1.27563e+00
30 1.30316e+00 1.27388e+00
31 1.29661e+00 1.27175e+00
32 1.30151e+00 1.26968e+00
33 1.29532e+00 1.26691e+00
34 1.30121e+00 1.26535e+00
35 1.29330e+00 1.26148e+00
36 1.29445e+00 1.25804e+00
37 1.28040e+00 1.25333e+00
38 1.29704e+00 1.25009e+00
39 1.28245e+00 1.24599e+00
40 1.27728e+00 1.24184e+00
41 1.28139e+00 1.23823e+00
42 1.27336e+00 1.23461e+00
43 1.27146e+00 1.22971e+00
44 1.27122e+00 1.22657e+00
45 1.26371e+00 1.22002e+00
46 1.25925e+00 1.21664e+00
47 1.25950e+00 1.21215e+00
48 1.25753e+00 1.20620e+00
49 1.25675e+00 1.20181e+00
50 1.25542e+00 1.19702e+00
51 1.24534e+00 1.19135e+00
52 1.25345e+00 1.18760e+00
53 1.25341e+00 1.18420e+00
54 1.23662e+00 1.17819e+00
55 1.24327e+00 1.17301e+00
56 1.23320e+00 1.16802e+00
57 1.22983e+00 1.16308e+00
58 1.21510e+00 1.15721e+00
59 1.22757e+00 1.15464e+00
60 1.20656e+00 1.14953e+00
61 1.20895e+00 1.14379e+00
62 1.20775e+00 1.13822e+00
63 1.21142e+00 1.13452e+00
64 1.21105e+00 1.12938e+00
65 1.20863e+00 1.12728e+00
66 1.20697e+00 1.12258e+00
67 1.20704e+00 1.12277e+00
68 1.19383e+00 1.11522e+00
69 1.20301e+00 1.11384e+00
70 1.20675e+00 1.11172e+00
71 1.19815e+00 1.10729e+00
72 1.18499e+00 1.10318e+00
73 1.19495e+00 1.10048e+00
74 1.17687e+00 1.09718e+00
75 1.17506e+00 1.09654e+00
76 1.18421e+00 1.09269e+00
77 1.18844e+00 1.08986e+00
78 1.17739e+00 1.08777e+00
79 1.17917e+00 1.08696e+00
80 1.17854e+00 1.08429e+00
81 1.16930e+00 1.08199e+00
82 1.17655e+00 1.08082e+00
83 1.16087e+00 1.07803e+00
84 1.17377e+00 1.07736e+00
85 1.18295e+00 1.08060e+00
86 1.16851e+00 1.07666e+00
87 1.15833e+00 1.07381e+00
88 1.17479e+00 1.07458e+00
89 1.15911e+00 1.07231e+00
90 1.15769e+00 1.07043e+00
91 1.15844e+00 1.06771e+00
92 1.14655e+00 1.06694e+00
93 1.15473e+00 1.06280e+00
94 1.13595e+00 1.06178e+00
95 1.14673e+00 1.05939e+00
96 1.15266e+00 1.05915e+00
97 1.15019e+00 1.05972e+00
98 1.14894e+00 1.05722e+00
99 1.14856e+00 1.05853e+00
100 1.16407e+00 1.06034e+00
101 1.13421e+00 1.05787e+00
102 1.14938e+00 1.05612e+00
103 1.14571e+00 1.05651e+00
104 1.14758e+00 1.05503e+00
105 1.14360e+00 1.05315e+00
106 1.13482e+00 1.05237e+00
107 1.14895e+00 1.04977e+00
108 1.13352e+00 1.05077e+00
109 1.13504e+00 1.04950e+00
110 1.14277e+00 1.04882e+00
111 1.13332e+00 1.04904e+00
112 1.13498e+00 1.04732e+00
113 1.13257e+00 1.04512e+00
114 1.13637e+00 1.04507e+00
115 1.14056e+00 1.04144e+00
116 1.12696e+00 1.04133e+00
117 1.11459e+00 1.03972e+00
118 1.12999e+00 1.03714e+00
119 1.13178e+00 1.04059e+00
120 1.14127e+00 1.03917e+00
121 1.12131e+00 1.03930e+00
122 1.12500e+00 1.03544e+00
123 1.12702e+00 1.03547e+00
124 1.12189e+00 1.03601e+00
125 1.11587e+00 1.03268e+00
126 1.12578e+00 1.03163e+00
127 1.12123e+00 1.03163e+00
128 1.12926e+00 1.03198e+00
129 1.10838e+00 1.03064e+00
130 1.12468e+00 1.03140e+00
131 1.11214e+00 1.03088e+00
132 1.12397e+00 1.02875e+00
133 1.12245e+00 1.02860e+00
134 1.12003e+00 1.02968e+00
135 1.10352e+00 1.02943e+00
136 1.11757e+00 1.02628e+00
137 1.11674e+00 1.02450e+00
138 1.10545e+00 1.02817e+00
139 1.12609e+00 1.02667e+00
140 1.11508e+00 1.02344e+00
141 1.12176e+00 1.02341e+00
142 1.11251e+00 1.02308e+00
143 1.12047e+00 1.02383e+00
144 1.11447e+00 1.02127e+00
