training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.48009e+00 1.43887e+00
1 1.45369e+00 1.43882e+00
2 1.46193e+00 1.43876e+00
3 1.47235e+00 1.43871e+00
4 1.46171e+00 1.43865e+00
5 1.47052e+00 1.43860e+00
6 1.46528e+00 1.43855e+00
7 1.47129e+00 1.43849e+00
8 1.47113e+00 1.43844e+00
9 1.46693e+00 1.43839e+00
10 1.47676e+00 1.43833e+00
11 1.45820e+00 1.43828e+00
12 1.44384e+00 1.43822e+00
13 1.46967e+00 1.43816e+00
14 1.47318e+00 1.43811e+00
15 1.46308e+00 1.43806e+00
16 1.46227e+00 1.43800e+00
17 1.48055e+00 1.43795e+00
18 1.47096e+00 1.43790e+00
19 1.46549e+00 1.43784e+00
20 1.46405e+00 1.43779e+00
21 1.45633e+00 1.43773e+00
22 1.47436e+00 1.43767e+00
23 1.46818e+00 1.43762e+00
24 1.48015e+00 1.43756e+00
25 1.46601e+00 1.43751e+00
26 1.45096e+00 1.43745e+00
27 1.46568e+00 1.43740e+00
28 1.46542e+00 1.43734e+00
29 1.47531e+00 1.43729e+00
30 1.49197e+00 1.43724e+00
31 1.47749e+00 1.43718e+00
32 1.46724e+00 1.43713e+00
33 1.46126e+00 1.43707e+00
34 1.46647e+00 1.43702e+00
35 1.47399e+00 1.43697e+00
36 1.45809e+00 1.43691e+00
37 1.46982e+00 1.43686e+00
38 1.46417e+00 1.43680e+00
39 1.47222e+00 1.43675e+00
40 1.46019e+00 1.43669e+00
41 1.47854e+00 1.43664e+00
42 1.46678e+00 1.43658e+00
43 1.47613e+00 1.43653e+00
44 1.46986e+00 1.43648e+00
45 1.45773e+00 1.43642e+00
46 1.47271e+00 1.43637e+00
47 1.45647e+00 1.43631e+00
48 1.45572e+00 1.43626e+00
49 1.47650e+00 1.43621e+00
50 1.46628e+00 1.43615e+00
51 1.46991e+00 1.43610e+00
52 1.46658e+00 1.43605e+00
53 1.47197e+00 1.43599e+00
54 1.46472e+00 1.43593e+00
55 1.46790e+00 1.43588e+00
56 1.47478e+00 1.43583e+00
57 1.46355e+00 1.43577e+00
58 1.46738e+00 1.43572e+00
59 1.45369e+00 1.43566e+00
60 1.46173e+00 1.43561e+00
61 1.45504e+00 1.43555e+00
62 1.45948e+00 1.43550e+00
63 1.46342e+00 1.43545e+00
64 1.46354e+00 1.43539e+00
65 1.46612e+00 1.43534e+00
66 1.46635e+00 1.43528e+00
67 1.45579e+00 1.43523e+00
68 1.46448e+00 1.43518e+00
69 1.46699e+00 1.43512e+00
70 1.45802e+00 1.43507e+00
71 1.46779e+00 1.43501e+00
72 1.45823e+00 1.43496e+00
73 1.46604e+00 1.43491e+00
74 1.46690e+00 1.43486e+00
75 1.46561e+00 1.43480e+00
76 1.46945e+00 1.43474e+00
77 1.46477e+00 1.43469e+00
78 1.47197e+00 1.43464e+00
79 1.47503e+00 1.43458e+00
80 1.46354e+00 1.43453e+00
81 1.45853e+00 1.43448e+00
82 1.45236e+00 1.43442e+00
83 1.45354e+00 1.43437e+00
84 1.46674e+00 1.43432e+00
85 1.45689e+00 1.43427e+00
86 1.48195e+00 1.43421e+00
87 1.45336e+00 1.43416e+00
88 1.45987e+00 1.43411e+00
89 1.47696e+00 1.43405e+00
90 1.46493e+00 1.43400e+00
91 1.47206e+00 1.43395e+00
92 1.46465e+00 1.43390e+00
93 1.45940e+00 1.43384e+00
94 1.46698e+00 1.43379e+00
95 1.45463e+00 1.43373e+00
96 1.45900e+00 1.43368e+00
97 1.45844e+00 1.43363e+00
98 1.47427e+00 1.43357e+00
99 1.45516e+00 1.43352e+00
100 1.45990e+00 1.43347e+00
101 1.45465e+00 1.43341e+00
102 1.45939e+00 1.43336e+00
103 1.45666e+00 1.43330e+00
104 1.46403e+00 1.43325e+00
105 1.45845e+00 1.43320e+00
106 1.44746e+00 1.43315e+00
107 1.46632e+00 1.43309e+00
108 1.45267e+00 1.43304e+00
109 1.46363e+00 1.43299e+00
110 1.47172e+00 1.43293e+00
111 1.47094e+00 1.43288e+00
112 1.46683e+00 1.43283e+00
113 1.45053e+00 1.43278e+00
114 1.46885e+00 1.43272e+00
115 1.46997e+00 1.43267e+00
116 1.47328e+00 1.43261e+00
117 1.47083e+00 1.43256e+00
118 1.45181e+00 1.43250e+00
119 1.46222e+00 1.43245e+00
120 1.45760e+00 1.43240e+00
121 1.47201e+00 1.43235e+00
122 1.46196e+00 1.43229e+00
123 1.48458e+00 1.43224e+00
124 1.46359e+00 1.43219e+00
125 1.46669e+00 1.43213e+00
126 1.45480e+00 1.43208e+00
127 1.44984e+00 1.43203e+00
128 1.44939e+00 1.43198e+00
129 1.44914e+00 1.43193e+00
130 1.44643e+00 1.43187e+00
131 1.45370e+00 1.43182e+00
132 1.46021e+00 1.43177e+00
133 1.46129e+00 1.43172e+00
134 1.46044e+00 1.43166e+00
135 1.46244e+00 1.43161e+00
136 1.46769e+00 1.43156e+00
137 1.47123e+00 1.43150e+00
138 1.45586e+00 1.43145e+00
139 1.47256e+00 1.43140e+00
140 1.44988e+00 1.43134e+00
141 1.45259e+00 1.43129e+00
142 1.46128e+00 1.43124e+00
143 1.45580e+00 1.43119e+00
144 1.45376e+00 1.43113e+00
