training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.44306e+00 1.39387e+00
1 1.44804e+00 1.39189e+00
2 1.45021e+00 1.38978e+00
3 1.43464e+00 1.38782e+00
4 1.42786e+00 1.38590e+00
5 1.41509e+00 1.38407e+00
6 1.41410e+00 1.38225e+00
7 1.41325e+00 1.38045e+00
8 1.41098e+00 1.37873e+00
9 1.41171e+00 1.37691e+00
10 1.39769e+00 1.37525e+00
11 1.40125e+00 1.37364e+00
12 1.39763e+00 1.37200e+00
13 1.37230e+00 1.37044e+00
14 1.39892e+00 1.36901e+00
15 1.38245e+00 1.36750e+00
16 1.38152e+00 1.36606e+00
17 1.39660e+00 1.36467e+00
18 1.37976e+00 1.36331e+00
19 1.36109e+00 1.36204e+00
20 1.37023e+00 1.36072e+00
21 1.35780e+00 1.35951e+00
22 1.34564e+00 1.35811e+00
23 1.36571e+00 1.35681e+00
24 1.36743e+00 1.35557e+00
25 1.34343e+00 1.35450e+00
26 1.33958e+00 1.35328e+00
27 1.34203e+00 1.35212e+00
28 1.34027e+00 1.35107e+00
29 1.33925e+00 1.34991e+00
30 1.35293e+00 1.34887e+00
31 1.34271e+00 1.34789e+00
32 1.33335e+00 1.34686e+00
33 1.32908e+00 1.34586e+00
34 1.32426e+00 1.34479e+00
35 1.33889e+00 1.34385e+00
36 1.33232e+00 1.34290e+00
37 1.32206e+00 1.34190e+00
38 1.32347e+00 1.34106e+00
39 1.33823e+00 1.34015e+00
40 1.31396e+00 1.33936e+00
41 1.32141e+00 1.33854e+00
42 1.33365e+00 1.33776e+00
43 1.31679e+00 1.33705e+00
44 1.32126e+00 1.33619e+00
45 1.31723e+00 1.33546e+00
46 1.30406e+00 1.33475e+00
47 1.31454e+00 1.33401e+00
48 1.32196e+00 1.33337e+00
49 1.31340e+00 1.33259e+00
50 1.29020e+00 1.33196e+00
51 1.32135e+00 1.33139e+00
52 1.29614e+00 1.33070e+00
53 1.30972e+00 1.33001e+00
54 1.30921e+00 1.32942e+00
55 1.29997e+00 1.32887e+00
56 1.31255e+00 1.32825e+00
57 1.29319e+00 1.32768e+00
58 1.29409e+00 1.32713e+00
59 1.29733e+00 1.32654e+00
60 1.30147e+00 1.32596e+00
61 1.30603e+00 1.32545e+00
62 1.28858e+00 1.32500e+00
63 1.27546e+00 1.32447e+00
64 1.29159e+00 1.32397e+00
65 1.29159e+00 1.32354e+00
66 1.28375e+00 1.32323e+00
67 1.28206e+00 1.32268e+00
68 1.28729e+00 1.32221e+00
69 1.29694e+00 1.32187e+00
70 1.28171e+00 1.32140e+00
71 1.28395e+00 1.32099e+00
72 1.29169e+00 1.32056e+00
73 1.29193e+00 1.32018e+00
74 1.29707e+00 1.31982e+00
75 1.29530e+00 1.31941e+00
76 1.27543e+00 1.31905e+00
77 1.29489e+00 1.31869e+00
78 1.28026e+00 1.31832e+00
79 1.27436e+00 1.31793e+00
80 1.27279e+00 1.31758e+00
81 1.29678e+00 1.31731e+00
82 1.29225e+00 1.31706e+00
83 1.29144e+00 1.31673e+00
84 1.28623e+00 1.31646e+00
85 1.29177e+00 1.31617e+00
86 1.29718e+00 1.31594e+00
87 1.27811e+00 1.31563e+00
88 1.28743e+00 1.31536e+00
89 1.28264e+00 1.31513e+00
90 1.26676e+00 1.31487e+00
91 1.28782e+00 1.31475e+00
92 1.27453e+00 1.31447e+00
93 1.27159e+00 1.31422e+00
94 1.26980e+00 1.31399e+00
95 1.27491e+00 1.31377e+00
96 1.29185e+00 1.31363e+00
97 1.26113e+00 1.31343e+00
98 1.28153e+00 1.31324e+00
99 1.28328e+00 1.31309e+00
100 1.27609e+00 1.31286e+00
101 1.27257e+00 1.31272e+00
102 1.26934e+00 1.31260e+00
103 1.27469e+00 1.31244e+00
104 1.28296e+00 1.31223e+00
105 1.27392e+00 1.31208e+00
106 1.26955e+00 1.31198e+00
107 1.28803e+00 1.31183e+00
108 1.29883e+00 1.31176e+00
109 1.27064e+00 1.31159e+00
110 1.29522e+00 1.31152e+00
111 1.27276e+00 1.31141e+00
112 1.25925e+00 1.31121e+00
113 1.27155e+00 1.31102e+00
114 1.28257e+00 1.31091e+00
115 1.28148e+00 1.31080e+00
116 1.26782e+00 1.31070e+00
117 1.27170e+00 1.31052e+00
118 1.27654e+00 1.31041e+00
119 1.26948e+00 1.31029e+00
120 1.25926e+00 1.31014e+00
121 1.27074e+00 1.31015e+00
122 1.28950e+00 1.31007e+00
123 1.27627e+00 1.30996e+00
124 1.28896e+00 1.30991e+00
125 1.27490e+00 1.30982e+00
126 1.27858e+00 1.30969e+00
127 1.27070e+00 1.30967e+00
128 1.26124e+00 1.30956e+00
129 1.26468e+00 1.30944e+00
130 1.26076e+00 1.30932e+00
131 1.27102e+00 1.30928e+00
132 1.25061e+00 1.30915e+00
133 1.25549e+00 1.30906e+00
134 1.25364e+00 1.30897e+00
135 1.25716e+00 1.30885e+00
136 1.25790e+00 1.30878e+00
137 1.27572e+00 1.30875e+00
138 1.26962e+00 1.30871e+00
139 1.25354e+00 1.30864e+00
140 1.28498e+00 1.30861e+00
141 1.28313e+00 1.30863e+00
142 1.26878e+00 1.30858e+00
143 1.26838e+00 1.30846e+00
144 1.25421e+00 1.30835e+00
