training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.32466e+00 1.35690e+00
1 1.33826e+00 1.35623e+00
2 1.33480e+00 1.35560e+00
3 1.32509e+00 1.35499e+00
4 1.32674e+00 1.35437e+00
5 1.34171e+00 1.35372e+00
6 1.32939e+00 1.35322e+00
7 1.33430e+00 1.35269e+00
8 1.32779e+00 1.35214e+00
9 1.33765e+00 1.35161e+00
10 1.33764e+00 1.35111e+00
11 1.33309e+00 1.35052e+00
12 1.32039e+00 1.35000e+00
13 1.31477e+00 1.34944e+00
14 1.33322e+00 1.34893e+00
15 1.31752e+00 1.34848e+00
16 1.31951e+00 1.34796e+00
17 1.32146e+00 1.34748e+00
18 1.31809e+00 1.34693e+00
19 1.32002e+00 1.34645e+00
20 1.31927e+00 1.34599e+00
21 1.32736e+00 1.34557e+00
22 1.31712e+00 1.34509e+00
23 1.31723e+00 1.34468e+00
24 1.30857e+00 1.34416e+00
25 1.32570e+00 1.34377e+00
26 1.32894e+00 1.34327e+00
27 1.32978e+00 1.34288e+00
28 1.32460e+00 1.34255e+00
29 1.31962e+00 1.34220e+00
30 1.31917e+00 1.34184e+00
31 1.30527e+00 1.34138e+00
32 1.31210e+00 1.34095e+00
33 1.31253e+00 1.34056e+00
34 1.31612e+00 1.34017e+00
35 1.31205e+00 1.33965e+00
36 1.31743e+00 1.33931e+00
37 1.31107e+00 1.33894e+00
38 1.31194e+00 1.33853e+00
39 1.30761e+00 1.33810e+00
40 1.30960e+00 1.33772e+00
41 1.30715e+00 1.33728e+00
42 1.30893e+00 1.33684e+00
43 1.31609e+00 1.33645e+00
44 1.29642e+00 1.33604e+00
45 1.30218e+00 1.33560e+00
46 1.30646e+00 1.33521e+00
47 1.31235e+00 1.33488e+00
48 1.31060e+00 1.33451e+00
49 1.31515e+00 1.33418e+00
50 1.30690e+00 1.33387e+00
51 1.31140e+00 1.33362e+00
52 1.31177e+00 1.33334e+00
53 1.30979e+00 1.33303e+00
54 1.29710e+00 1.33274e+00
55 1.28653e+00 1.33239e+00
56 1.30227e+00 1.33201e+00
57 1.29384e+00 1.33167e+00
58 1.29781e+00 1.33134e+00
59 1.30901e+00 1.33104e+00
60 1.29749e+00 1.33078e+00
61 1.30131e+00 1.33041e+00
62 1.29567e+00 1.33008e+00
63 1.30154e+00 1.32981e+00
64 1.29312e+00 1.32951e+00
65 1.29068e+00 1.32915e+00
66 1.29947e+00 1.32887e+00
67 1.29309e+00 1.32862e+00
68 1.30502e+00 1.32836e+00
69 1.30156e+00 1.32814e+00
70 1.29698e+00 1.32786e+00
71 1.29111e+00 1.32760e+00
72 1.30041e+00 1.32736e+00
73 1.30582e+00 1.32706e+00
74 1.28954e+00 1.32681e+00
75 1.28731e+00 1.32654e+00
76 1.29414e+00 1.32629e+00
77 1.31055e+00 1.32606e+00
78 1.29234e+00 1.32583e+00
79 1.29463e+00 1.32560e+00
80 1.30188e+00 1.32541e+00
81 1.29409e+00 1.32520e+00
82 1.28947e+00 1.32496e+00
83 1.28487e+00 1.32477e+00
84 1.28581e+00 1.32455e+00
85 1.28859e+00 1.32435e+00
86 1.29576e+00 1.32415e+00
87 1.29616e+00 1.32395e+00
88 1.27485e+00 1.32368e+00
89 1.29361e+00 1.32348e+00
90 1.30366e+00 1.32330e+00
91 1.29725e+00 1.32310e+00
92 1.29064e+00 1.32292e+00
93 1.28458e+00 1.32276e+00
94 1.28083e+00 1.32250e+00
95 1.28962e+00 1.32233e+00
96 1.29030e+00 1.32220e+00
97 1.27959e+00 1.32201e+00
98 1.28840e+00 1.32178e+00
99 1.30134e+00 1.32166e+00
100 1.27379e+00 1.32148e+00
101 1.28057e+00 1.32130e+00
102 1.29304e+00 1.32109e+00
103 1.28376e+00 1.32095e+00
104 1.28920e+00 1.32077e+00
105 1.29065e+00 1.32063e+00
106 1.28308e+00 1.32045e+00
107 1.30267e+00 1.32028e+00
108 1.28986e+00 1.32011e+00
109 1.28702e+00 1.31995e+00
110 1.27470e+00 1.31975e+00
111 1.28787e+00 1.31967e+00
112 1.29380e+00 1.31951e+00
113 1.28100e+00 1.31933e+00
114 1.29649e+00 1.31914e+00
115 1.27958e+00 1.31897e+00
116 1.28833e+00 1.31884e+00
117 1.27048e+00 1.31863e+00
118 1.28366e+00 1.31847e+00
119 1.29564e+00 1.31832e+00
120 1.29524e+00 1.31817e+00
121 1.28877e+00 1.31800e+00
122 1.29830e+00 1.31790e+00
123 1.29268e+00 1.31772e+00
124 1.29351e+00 1.31760e+00
125 1.28220e+00 1.31747e+00
126 1.28804e+00 1.31733e+00
127 1.29297e+00 1.31724e+00
128 1.27936e+00 1.31710e+00
129 1.27156e+00 1.31699e+00
130 1.28502e+00 1.31683e+00
131 1.28083e+00 1.31673e+00
132 1.28166e+00 1.31656e+00
133 1.28583e+00 1.31646e+00
134 1.28231e+00 1.31631e+00
135 1.28364e+00 1.31614e+00
136 1.28749e+00 1.31600e+00
137 1.26772e+00 1.31586e+00
138 1.27153e+00 1.31569e+00
139 1.28316e+00 1.31559e+00
140 1.28329e+00 1.31549e+00
141 1.27279e+00 1.31528e+00
142 1.27872e+00 1.31511e+00
143 1.27526e+00 1.31499e+00
144 1.27608e+00 1.31489e+00
