training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.34244e+00 1.25920e+00
1 1.27123e+00 1.22064e+00
2 1.24705e+00 1.17530e+00
3 1.18509e+00 1.13392e+00
4 1.18887e+00 1.13081e+00
5 1.16356e+00 1.12962e+00
6 1.17443e+00 1.11118e+00
7 1.15485e+00 1.09607e+00
8 1.12177e+00 1.10976e+00
9 1.15411e+00 1.11032e+00
10 1.11057e+00 1.08625e+00
11 1.12645e+00 1.09000e+00
12 1.11005e+00 1.11257e+00
13 1.11899e+00 1.09032e+00
14 1.11359e+00 1.08319e+00
15 1.08902e+00 1.07572e+00
16 1.09895e+00 1.07842e+00
17 1.09852e+00 1.08233e+00
18 1.09947e+00 1.06564e+00
19 1.06843e+00 1.06512e+00
20 1.07822e+00 1.09742e+00
21 1.09640e+00 1.09496e+00
22 1.09594e+00 1.07286e+00
23 1.07354e+00 1.07372e+00
24 1.06569e+00 1.09404e+00
25 1.05705e+00 1.07184e+00
26 1.08478e+00 1.08695e+00
27 1.05342e+00 1.06384e+00
28 1.06154e+00 1.06491e+00
29 1.05827e+00 1.06149e+00
30 1.03818e+00 1.05941e+00
31 1.06516e+00 1.05286e+00
32 1.06419e+00 1.04619e+00
33 1.03988e+00 1.06488e+00
34 1.05997e+00 1.05028e+00
35 1.07461e+00 1.06943e+00
36 1.05764e+00 1.06035e+00
37 1.08666e+00 1.05557e+00
38 1.04295e+00 1.05939e+00
39 1.05165e+00 1.05515e+00
40 1.07617e+00 1.05784e+00
41 1.06017e+00 1.05797e+00
42 1.04813e+00 1.06140e+00
43 1.03264e+00 1.05880e+00
44 1.06341e+00 1.06150e+00
45 1.04934e+00 1.04780e+00
46 1.05198e+00 1.05305e+00
47 1.03580e+00 1.04087e+00
48 1.01919e+00 1.07463e+00
49 1.05133e+00 1.06792e+00
50 1.03426e+00 1.04435e+00
51 1.03046e+00 1.06036e+00
52 1.02795e+00 1.07323e+00
53 1.03214e+00 1.04342e+00
54 1.02423e+00 1.04807e+00
55 1.03103e+00 1.04335e+00
56 1.02223e+00 1.06518e+00
57 1.00961e+00 1.03987e+00
58 1.01804e+00 1.02983e+00
59 1.01175e+00 1.03301e+00
60 1.01847e+00 1.04289e+00
61 1.02041e+00 1.05726e+00
62 1.00871e+00 1.05595e+00
63 1.01978e+00 1.04969e+00
64 1.02526e+00 1.06949e+00
65 1.02205e+00 1.06133e+00
66 1.01095e+00 1.03913e+00
67 1.00585e+00 1.04169e+00
68 1.02410e+00 1.05401e+00
69 1.01227e+00 1.04084e+00
70 1.00276e+00 1.03587e+00
71 9.86823e-01 1.07508e+00
72 1.01931e+00 1.06301e+00
73 1.00768e+00 1.04456e+00
74 1.01522e+00 1.04858e+00
75 9.84372e-01 1.03862e+00
76 9.98110e-01 1.04970e+00
77 1.02015e+00 1.05343e+00
78 9.96781e-01 1.04280e+00
79 9.97854e-01 1.04026e+00
80 1.01556e+00 1.03490e+00
81 9.92263e-01 1.05969e+00
82 9.96810e-01 1.02383e+00
83 9.89671e-01 1.03136e+00
84 9.95734e-01 1.04237e+00
85 9.86275e-01 1.02317e+00
86 9.93880e-01 1.02433e+00
87 9.85353e-01 1.02739e+00
88 9.87157e-01 1.04910e+00
89 9.90498e-01 1.08885e+00
90 1.00036e+00 1.03619e+00
91 9.92412e-01 1.03990e+00
92 9.86470e-01 1.05186e+00
93 9.81829e-01 1.04500e+00
94 9.96029e-01 1.02634e+00
95 9.92537e-01 1.04122e+00
96 9.73095e-01 1.05568e+00
97 9.88943e-01 1.03051e+00
98 9.72481e-01 1.02250e+00
99 1.00953e+00 1.04909e+00
100 9.68552e-01 1.05299e+00
101 9.80553e-01 1.02980e+00
102 9.93243e-01 1.03719e+00
103 9.80179e-01 1.04445e+00
104 9.75205e-01 1.03860e+00
105 9.67196e-01 1.03970e+00
106 9.76607e-01 1.03201e+00
107 9.74718e-01 1.02164e+00
108 9.78492e-01 1.02518e+00
109 9.64168e-01 1.03410e+00
110 9.66246e-01 1.02572e+00
111 9.69138e-01 1.04625e+00
112 9.70857e-01 1.03247e+00
113 9.82709e-01 1.02867e+00
114 9.62185e-01 1.02396e+00
115 9.76107e-01 1.02276e+00
116 9.55715e-01 1.04232e+00
117 9.61143e-01 1.02410e+00
118 9.50826e-01 1.03250e+00
119 9.73160e-01 1.05131e+00
120 9.66044e-01 1.02410e+00
121 9.79768e-01 1.06066e+00
122 9.61591e-01 1.03009e+00
123 9.50904e-01 1.03209e+00
124 9.69945e-01 1.03708e+00
125 9.50029e-01 1.02445e+00
126 9.58246e-01 1.06230e+00
127 9.65100e-01 1.02231e+00
128 9.44699e-01 1.01660e+00
129 9.69334e-01 1.01276e+00
130 9.57588e-01 1.03695e+00
131 9.58780e-01 1.03932e+00
132 9.65921e-01 1.02283e+00
133 9.46383e-01 1.04895e+00
134 9.61223e-01 1.02133e+00
135 9.70563e-01 1.03778e+00
136 9.39302e-01 1.02915e+00
137 9.76825e-01 1.02877e+00
138 9.67550e-01 1.02951e+00
139 9.70913e-01 1.03362e+00
140 9.47414e-01 1.03799e+00
141 9.48710e-01 1.03168e+00
142 9.58224e-01 1.03879e+00
143 9.64415e-01 1.04575e+00
144 9.59276e-01 1.03728e+00
