training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 2.34019e+00 1.46754e+00
1 2.52479e+00 1.45982e+00
2 2.60355e+00 1.45310e+00
3 2.40635e+00 1.44719e+00
4 2.55277e+00 1.44224e+00
5 2.33283e+00 1.43716e+00
6 2.46651e+00 1.43138e+00
7 2.52421e+00 1.42595e+00
8 2.53364e+00 1.42029e+00
9 2.34788e+00 1.41614e+00
10 2.41052e+00 1.41040e+00
11 2.26497e+00 1.40613e+00
12 2.51177e+00 1.40192e+00
13 2.52698e+00 1.39776e+00
14 2.46877e+00 1.39362e+00
15 2.39095e+00 1.39022e+00
16 2.42560e+00 1.38652e+00
17 2.39270e+00 1.38346e+00
18 2.36693e+00 1.38042e+00
19 2.40032e+00 1.37787e+00
20 2.51183e+00 1.37478e+00
21 2.44293e+00 1.37239e+00
22 2.37558e+00 1.37031e+00
23 2.31480e+00 1.36751e+00
24 2.43984e+00 1.36587e+00
25 2.44431e+00 1.36343e+00
26 2.46146e+00 1.36233e+00
27 2.33650e+00 1.35994e+00
28 2.43931e+00 1.35814e+00
29 2.20442e+00 1.35639e+00
30 2.38467e+00 1.35462e+00
31 2.27560e+00 1.35285e+00
32 2.28318e+00 1.35181e+00
33 2.21181e+00 1.35070e+00
34 2.35172e+00 1.34954e+00
35 2.29375e+00 1.34877e+00
36 2.40841e+00 1.34761e+00
37 2.21737e+00 1.34675e+00
38 2.23492e+00 1.34578e+00
39 2.37946e+00 1.34509e+00
40 2.24898e+00 1.34438e+00
41 2.16866e+00 1.34380e+00
42 2.17624e+00 1.34302e+00
43 2.18049e+00 1.34261e+00
44 2.17526e+00 1.34201e+00
45 2.23945e+00 1.34163e+00
46 2.24473e+00 1.34088e+00
47 2.26527e+00 1.34001e+00
48 2.30305e+00 1.33977e+00
49 2.33010e+00 1.33990e+00
50 2.24752e+00 1.33945e+00
51 2.22143e+00 1.33836e+00
52 2.25217e+00 1.33796e+00
53 2.27547e+00 1.33772e+00
54 2.46130e+00 1.33727e+00
55 2.33019e+00 1.33720e+00
56 2.12060e+00 1.33743e+00
57 2.25817e+00 1.33692e+00
58 2.17294e+00 1.33696e+00
59 2.35461e+00 1.33675e+00
60 2.27247e+00 1.33729e+00
61 2.22517e+00 1.33617e+00
62 2.20715e+00 1.33589e+00
63 2.36724e+00 1.33565e+00
64 2.28286e+00 1.33549e+00
65 2.33498e+00 1.33547e+00
66 2.27911e+00 1.33525e+00
67 2.38892e+00 1.33575e+00
68 2.26171e+00 1.33588e+00
69 2.17667e+00 1.33596e+00
70 2.27778e+00 1.33591e+00
71 2.15694e+00 1.33577e+00
72 2.30314e+00 1.33615e+00
73 2.19646e+00 1.33676e+00
74 2.23424e+00 1.33661e+00
75 2.24361e+00 1.33663e+00
76 2.25951e+00 1.33647e+00
77 2.19724e+00 1.33609e+00
78 2.35766e+00 1.33607e+00
79 2.25163e+00 1.33581e+00
80 2.32434e+00 1.33603e+00
81 2.23959e+00 1.33592e+00
82 2.20128e+00 1.33628e+00
83 2.17816e+00 1.33655e+00
84 2.17771e+00 1.33666e+00
85 2.22398e+00 1.33653e+00
86 2.29132e+00 1.33741e+00
87 2.14861e+00 1.33747e+00
88 2.24138e+00 1.33800e+00
89 2.15301e+00 1.33751e+00
90 2.17290e+00 1.33732e+00
91 2.22844e+00 1.33744e+00
92 2.28048e+00 1.33767e+00
93 2.08904e+00 1.33797e+00
94 2.25191e+00 1.33759e+00
95 2.02088e+00 1.33709e+00
96 2.24688e+00 1.33668e+00
97 2.24466e+00 1.33722e+00
98 2.26367e+00 1.33643e+00
99 2.30820e+00 1.33635e+00
100 2.15048e+00 1.33646e+00
101 2.09574e+00 1.33696e+00
102 2.11219e+00 1.33699e+00
103 2.17295e+00 1.33702e+00
104 2.29727e+00 1.33680e+00
105 2.25074e+00 1.33748e+00
106 2.13092e+00 1.33660e+00
107 2.00718e+00 1.33640e+00
108 2.16502e+00 1.33704e+00
109 2.20546e+00 1.33667e+00
110 2.16625e+00 1.33711e+00
111 2.14026e+00 1.33668e+00
112 2.20425e+00 1.33611e+00
113 2.04906e+00 1.33582e+00
114 2.26383e+00 1.33502e+00
115 2.16852e+00 1.33468e+00
116 2.27180e+00 1.33483e+00
117 2.32783e+00 1.33546e+00
118 2.04019e+00 1.33631e+00
119 2.22435e+00 1.33687e+00
120 2.26385e+00 1.33682e+00
121 2.21567e+00 1.33622e+00
122 2.09991e+00 1.33597e+00
123 2.18625e+00 1.33608e+00
124 2.29757e+00 1.33548e+00
125 2.10196e+00 1.33554e+00
126 2.08364e+00 1.33580e+00
127 2.28933e+00 1.33584e+00
128 2.16131e+00 1.33610e+00
129 2.10140e+00 1.33541e+00
130 2.10519e+00 1.33505e+00
131 2.16939e+00 1.33484e+00
132 2.17896e+00 1.33455e+00
133 2.09600e+00 1.33453e+00
134 2.13434e+00 1.33416e+00
135 2.20616e+00 1.33374e+00
136 2.18644e+00 1.33407e+00
137 2.17962e+00 1.33409e+00
138 2.04840e+00 1.33372e+00
139 2.17078e+00 1.33380e+00
140 2.10888e+00 1.33350e+00
141 2.03017e+00 1.33310e+00
142 2.12154e+00 1.33369e+00
143 2.07098e+00 1.33305e+00
144 2.09007e+00 1.33253e+00
