training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.81639e+00 1.74777e+00
1 1.78286e+00 1.73566e+00
2 1.78721e+00 1.72390e+00
3 1.81882e+00 1.71267e+00
4 1.80880e+00 1.70158e+00
5 1.73380e+00 1.69143e+00
6 1.71239e+00 1.68093e+00
7 1.73202e+00 1.67085e+00
8 1.75921e+00 1.66097e+00
9 1.72851e+00 1.65105e+00
10 1.71673e+00 1.64173e+00
11 1.71003e+00 1.63208e+00
12 1.68643e+00 1.62273e+00
13 1.69614e+00 1.61405e+00
14 1.64765e+00 1.60533e+00
15 1.72575e+00 1.59644e+00
16 1.65603e+00 1.58859e+00
17 1.60914e+00 1.58088e+00
18 1.62884e+00 1.57344e+00
19 1.65849e+00 1.56581e+00
20 1.63973e+00 1.55865e+00
21 1.67037e+00 1.55177e+00
22 1.64526e+00 1.54491e+00
23 1.62693e+00 1.53796e+00
24 1.61889e+00 1.53138e+00
25 1.54950e+00 1.52531e+00
26 1.57981e+00 1.51912e+00
27 1.57992e+00 1.51289e+00
28 1.52359e+00 1.50723e+00
29 1.55938e+00 1.50154e+00
30 1.52924e+00 1.49590e+00
31 1.55375e+00 1.49006e+00
32 1.52902e+00 1.48476e+00
33 1.54921e+00 1.47955e+00
34 1.55030e+00 1.47431e+00
35 1.55210e+00 1.46939e+00
36 1.54435e+00 1.46487e+00
37 1.53780e+00 1.46002e+00
38 1.50310e+00 1.45578e+00
39 1.53157e+00 1.45122e+00
40 1.50656e+00 1.44711e+00
41 1.48301e+00 1.44337e+00
42 1.49975e+00 1.43948e+00
43 1.46976e+00 1.43574e+00
44 1.48564e+00 1.43215e+00
45 1.49569e+00 1.42842e+00
46 1.49290e+00 1.42506e+00
47 1.46851e+00 1.42148e+00
48 1.50732e+00 1.41790e+00
49 1.47506e+00 1.41475e+00
50 1.48665e+00 1.41171e+00
51 1.40909e+00 1.40855e+00
52 1.45027e+00 1.40581e+00
53 1.48403e+00 1.40279e+00
54 1.47385e+00 1.39999e+00
55 1.45842e+00 1.39736e+00
56 1.46305e+00 1.39463e+00
57 1.43380e+00 1.39211e+00
58 1.45793e+00 1.39002e+00
59 1.43018e+00 1.38771e+00
60 1.44444e+00 1.38531e+00
61 1.47821e+00 1.38302e+00
62 1.42499e+00 1.38091e+00
63 1.44408e+00 1.37874e+00
64 1.39525e+00 1.37659e+00
65 1.42561e+00 1.37450e+00
66 1.48339e+00 1.37282e+00
67 1.42857e+00 1.37099e+00
68 1.42995e+00 1.36899e+00
69 1.41990e+00 1.36732e+00
70 1.42297e+00 1.36556e+00
71 1.39352e+00 1.36384e+00
72 1.42384e+00 1.36226e+00
73 1.38915e+00 1.36061e+00
74 1.39274e+00 1.35926e+00
75 1.38291e+00 1.35783e+00
76 1.41197e+00 1.35602e+00
77 1.38338e+00 1.35489e+00
78 1.43058e+00 1.35361e+00
79 1.40175e+00 1.35241e+00
80 1.41800e+00 1.35106e+00
81 1.39416e+00 1.34990e+00
82 1.39338e+00 1.34854e+00
83 1.41848e+00 1.34728e+00
84 1.37077e+00 1.34623e+00
85 1.39072e+00 1.34516e+00
86 1.34005e+00 1.34405e+00
87 1.36304e+00 1.34306e+00
88 1.40441e+00 1.34193e+00
89 1.38362e+00 1.34087e+00
90 1.37887e+00 1.34002e+00
91 1.36954e+00 1.33910e+00
92 1.30260e+00 1.33814e+00
93 1.40492e+00 1.33719e+00
94 1.41045e+00 1.33641e+00
95 1.37034e+00 1.33548e+00
96 1.38168e+00 1.33481e+00
97 1.33773e+00 1.33416e+00
98 1.37909e+00 1.33347e+00
99 1.39614e+00 1.33256e+00
100 1.37237e+00 1.33172e+00
101 1.34728e+00 1.33091e+00
102 1.37713e+00 1.33014e+00
103 1.37160e+00 1.32925e+00
104 1.34724e+00 1.32843e+00
105 1.39488e+00 1.32778e+00
106 1.35340e+00 1.32709e+00
107 1.37720e+00 1.32651e+00
108 1.33678e+00 1.32594e+00
109 1.35138e+00 1.32527e+00
110 1.35094e+00 1.32444e+00
111 1.35148e+00 1.32373e+00
112 1.33571e+00 1.32310e+00
113 1.34595e+00 1.32244e+00
114 1.33988e+00 1.32182e+00
115 1.37372e+00 1.32099e+00
116 1.34166e+00 1.32040e+00
117 1.35192e+00 1.31976e+00
118 1.34254e+00 1.31922e+00
119 1.32191e+00 1.31850e+00
120 1.34783e+00 1.31780e+00
121 1.32955e+00 1.31724e+00
122 1.33254e+00 1.31677e+00
123 1.33420e+00 1.31627e+00
124 1.36485e+00 1.31557e+00
125 1.36362e+00 1.31498e+00
126 1.37031e+00 1.31444e+00
127 1.36679e+00 1.31370e+00
128 1.34928e+00 1.31328e+00
129 1.29657e+00 1.31286e+00
130 1.34629e+00 1.31235e+00
131 1.39566e+00 1.31183e+00
132 1.39012e+00 1.31147e+00
133 1.36572e+00 1.31084e+00
134 1.37053e+00 1.31024e+00
135 1.32818e+00 1.30990e+00
136 1.33504e+00 1.30940e+00
137 1.35081e+00 1.30863e+00
138 1.35265e+00 1.30806e+00
139 1.33745e+00 1.30739e+00
140 1.35908e+00 1.30713e+00
141 1.32936e+00 1.30664e+00
142 1.35049e+00 1.30601e+00
143 1.34930e+00 1.30527e+00
144 1.33081e+00 1.30480e+00
