training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.99183e+00 1.36592e+00
1 1.90693e+00 1.36545e+00
2 1.96765e+00 1.36525e+00
3 1.97909e+00 1.36498e+00
4 1.95268e+00 1.36484e+00
5 1.92788e+00 1.36443e+00
6 1.96733e+00 1.36403e+00
7 1.93741e+00 1.36359e+00
8 2.01022e+00 1.36335e+00
9 2.07397e+00 1.36325e+00
10 2.13369e+00 1.36312e+00
11 1.92430e+00 1.36262e+00
12 2.01348e+00 1.36246e+00
13 1.97271e+00 1.36230e+00
14 1.99240e+00 1.36181e+00
15 1.95141e+00 1.36171e+00
16 2.00375e+00 1.36127e+00
17 2.04548e+00 1.36118e+00
18 1.90380e+00 1.36077e+00
19 1.92514e+00 1.36062e+00
20 1.93849e+00 1.36026e+00
21 2.00114e+00 1.35999e+00
22 1.99613e+00 1.35972e+00
23 1.97480e+00 1.35954e+00
24 1.94570e+00 1.35929e+00
25 2.01761e+00 1.35896e+00
26 1.90966e+00 1.35858e+00
27 2.00930e+00 1.35823e+00
28 1.90421e+00 1.35781e+00
29 1.99014e+00 1.35774e+00
30 1.87695e+00 1.35751e+00
31 1.95622e+00 1.35723e+00
32 2.05187e+00 1.35691e+00
33 2.00608e+00 1.35671e+00
34 1.89674e+00 1.35651e+00
35 1.98909e+00 1.35618e+00
36 1.98228e+00 1.35591e+00
37 1.87214e+00 1.35572e+00
38 1.97614e+00 1.35555e+00
39 1.87311e+00 1.35549e+00
40 1.94988e+00 1.35549e+00
41 1.83308e+00 1.35526e+00
42 1.96972e+00 1.35518e+00
43 2.00073e+00 1.35460e+00
44 1.93199e+00 1.35409e+00
45 2.03959e+00 1.35405e+00
46 1.90928e+00 1.35401e+00
47 1.95512e+00 1.35361e+00
48 1.98018e+00 1.35351e+00
49 1.81121e+00 1.35337e+00
50 1.88630e+00 1.35326e+00
51 1.90146e+00 1.35317e+00
52 1.87710e+00 1.35296e+00
53 1.95315e+00 1.35294e+00
54 1.96921e+00 1.35286e+00
55 2.03580e+00 1.35262e+00
56 1.92367e+00 1.35257e+00
57 1.97949e+00 1.35238e+00
58 1.86580e+00 1.35211e+00
59 1.85250e+00 1.35199e+00
60 1.96790e+00 1.35201e+00
61 1.95288e+00 1.35185e+00
62 1.90222e+00 1.35188e+00
63 1.85073e+00 1.35199e+00
64 2.00022e+00 1.35177e+00
65 1.92216e+00 1.35156e+00
66 2.03882e+00 1.35141e+00
67 1.92256e+00 1.35128e+00
68 1.85155e+00 1.35124e+00
69 1.93350e+00 1.35115e+00
70 2.06758e+00 1.35103e+00
71 1.97334e+00 1.35090e+00
72 1.97443e+00 1.35072e+00
73 2.01402e+00 1.35066e+00
74 1.93558e+00 1.35053e+00
75 1.94360e+00 1.35029e+00
76 2.02695e+00 1.35018e+00
77 2.00525e+00 1.35004e+00
78 1.92248e+00 1.34956e+00
79 2.03307e+00 1.34941e+00
80 2.06208e+00 1.34940e+00
81 1.84150e+00 1.34925e+00
82 2.07415e+00 1.34893e+00
83 1.94162e+00 1.34898e+00
84 1.83824e+00 1.34877e+00
85 1.94282e+00 1.34881e+00
86 1.91920e+00 1.34837e+00
87 2.02693e+00 1.34813e+00
88 2.02148e+00 1.34771e+00
89 1.80067e+00 1.34756e+00
90 2.00344e+00 1.34757e+00
91 1.86833e+00 1.34736e+00
92 1.91807e+00 1.34722e+00
93 1.91043e+00 1.34704e+00
94 1.95766e+00 1.34687e+00
95 1.91653e+00 1.34694e+00
96 1.93039e+00 1.34664e+00
97 1.98818e+00 1.34643e+00
98 1.92557e+00 1.34625e+00
99 1.85978e+00 1.34644e+00
100 1.86796e+00 1.34636e+00
101 1.93373e+00 1.34650e+00
102 1.90552e+00 1.34629e+00
103 1.86959e+00 1.34627e+00
104 1.93969e+00 1.34614e+00
105 1.86404e+00 1.34603e+00
106 1.88248e+00 1.34591e+00
107 2.01052e+00 1.34587e+00
108 1.94047e+00 1.34572e+00
109 1.94638e+00 1.34562e+00
110 2.02040e+00 1.34566e+00
111 1.88966e+00 1.34542e+00
112 1.93616e+00 1.34528e+00
113 1.87808e+00 1.34520e+00
114 1.99125e+00 1.34514e+00
115 1.96316e+00 1.34513e+00
116 1.87415e+00 1.34493e+00
117 2.00250e+00 1.34492e+00
118 1.90820e+00 1.34513e+00
119 1.92930e+00 1.34505e+00
120 1.84352e+00 1.34498e+00
121 1.93826e+00 1.34509e+00
122 1.90180e+00 1.34511e+00
123 1.85095e+00 1.34482e+00
124 1.88644e+00 1.34478e+00
125 2.07126e+00 1.34459e+00
126 1.77171e+00 1.34449e+00
127 1.90311e+00 1.34429e+00
128 1.94020e+00 1.34426e+00
129 2.01363e+00 1.34404e+00
130 1.82106e+00 1.34403e+00
131 1.90342e+00 1.34402e+00
132 1.85498e+00 1.34396e+00
133 1.97439e+00 1.34373e+00
134 1.94638e+00 1.34350e+00
135 1.89743e+00 1.34366e+00
136 1.90492e+00 1.34380e+00
137 1.94676e+00 1.34359e+00
138 1.92411e+00 1.34345e+00
139 1.98430e+00 1.34342e+00
140 1.90303e+00 1.34324e+00
141 1.91506e+00 1.34311e+00
142 1.81131e+00 1.34326e+00
143 1.78330e+00 1.34340e+00
144 1.85195e+00 1.34328e+00
