training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.44505e+00 1.30042e+00
1 1.32319e+00 1.29741e+00
2 1.30740e+00 1.28753e+00
3 1.28737e+00 1.28672e+00
4 1.24837e+00 1.26909e+00
5 1.25880e+00 1.24029e+00
6 1.23355e+00 1.21616e+00
7 1.20185e+00 1.17286e+00
8 1.18342e+00 1.14716e+00
9 1.20254e+00 1.12986e+00
10 1.18984e+00 1.11947e+00
11 1.17170e+00 1.12301e+00
12 1.18459e+00 1.12160e+00
13 1.13601e+00 1.10780e+00
14 1.13658e+00 1.11382e+00
15 1.14347e+00 1.11003e+00
16 1.15495e+00 1.10645e+00
17 1.14002e+00 1.11102e+00
18 1.10500e+00 1.09498e+00
19 1.14088e+00 1.10956e+00
20 1.09204e+00 1.08725e+00
21 1.12102e+00 1.09422e+00
22 1.09987e+00 1.08596e+00
23 1.10271e+00 1.08018e+00
24 1.11975e+00 1.08745e+00
25 1.12697e+00 1.09033e+00
26 1.09057e+00 1.07913e+00
27 1.10814e+00 1.07728e+00
28 1.09380e+00 1.07590e+00
29 1.11119e+00 1.07960e+00
30 1.09351e+00 1.08053e+00
31 1.11884e+00 1.07761e+00
32 1.07076e+00 1.07882e+00
33 1.10992e+00 1.07682e+00
34 1.07456e+00 1.06921e+00
35 1.10278e+00 1.08745e+00
36 1.11574e+00 1.09118e+00
37 1.08014e+00 1.07520e+00
38 1.10847e+00 1.07272e+00
39 1.06478e+00 1.06193e+00
40 1.06734e+00 1.06266e+00
41 1.06359e+00 1.05909e+00
42 1.08329e+00 1.06005e+00
43 1.08978e+00 1.07133e+00
44 1.09801e+00 1.07619e+00
45 1.11046e+00 1.08725e+00
46 1.06241e+00 1.07149e+00
47 1.07493e+00 1.08835e+00
48 1.09113e+00 1.06575e+00
49 1.07448e+00 1.05829e+00
50 1.07029e+00 1.06582e+00
51 1.07684e+00 1.06119e+00
52 1.05378e+00 1.05346e+00
53 1.06568e+00 1.05044e+00
54 1.07220e+00 1.05458e+00
55 1.02076e+00 1.06370e+00
56 1.06714e+00 1.05552e+00
57 1.06986e+00 1.05187e+00
58 1.04873e+00 1.06601e+00
59 1.05605e+00 1.05660e+00
60 1.06917e+00 1.05944e+00
61 1.07274e+00 1.07162e+00
62 1.05788e+00 1.08713e+00
63 1.06143e+00 1.06347e+00
64 1.04233e+00 1.04689e+00
65 1.04634e+00 1.04776e+00
66 1.06735e+00 1.05102e+00
67 1.04937e+00 1.05311e+00
68 1.03668e+00 1.04044e+00
69 1.04901e+00 1.05884e+00
70 1.03179e+00 1.04712e+00
71 1.05081e+00 1.04555e+00
72 1.04395e+00 1.05152e+00
73 1.03561e+00 1.03734e+00
74 1.04498e+00 1.04387e+00
75 1.02254e+00 1.04837e+00
76 1.04139e+00 1.04259e+00
77 1.04895e+00 1.05098e+00
78 1.02840e+00 1.03905e+00
79 1.04760e+00 1.04441e+00
80 1.05351e+00 1.05482e+00
81 1.04361e+00 1.05043e+00
82 1.03300e+00 1.05052e+00
83 1.04540e+00 1.05104e+00
84 1.03318e+00 1.05790e+00
85 1.05161e+00 1.04841e+00
86 1.04667e+00 1.05518e+00
87 1.05931e+00 1.05009e+00
88 1.05461e+00 1.06501e+00
89 1.04495e+00 1.06193e+00
90 1.02411e+00 1.05757e+00
91 1.01849e+00 1.04411e+00
92 1.01322e+00 1.04651e+00
93 1.04319e+00 1.05085e+00
94 1.03507e+00 1.05010e+00
95 1.01101e+00 1.06538e+00
96 1.02931e+00 1.04611e+00
97 1.05274e+00 1.07067e+00
98 1.03376e+00 1.05031e+00
99 1.01520e+00 1.05373e+00
100 1.02820e+00 1.04649e+00
101 1.02243e+00 1.05712e+00
102 1.02922e+00 1.05513e+00
103 1.01098e+00 1.04741e+00
104 1.01534e+00 1.05001e+00
105 1.02735e+00 1.05777e+00
106 1.02320e+00 1.04463e+00
107 1.01405e+00 1.04542e+00
108 1.03551e+00 1.03974e+00
109 1.02075e+00 1.04189e+00
110 1.02107e+00 1.04896e+00
111 1.01425e+00 1.07498e+00
112 1.02245e+00 1.04385e+00
113 1.03101e+00 1.04493e+00
114 1.01958e+00 1.06223e+00
115 1.02737e+00 1.05047e+00
116 1.01869e+00 1.04718e+00
117 1.02176e+00 1.04474e+00
118 1.01255e+00 1.04761e+00
119 1.00991e+00 1.05001e+00
120 1.00091e+00 1.04531e+00
121 1.00951e+00 1.04533e+00
122 1.02384e+00 1.04051e+00
123 1.00687e+00 1.04108e+00
124 1.01547e+00 1.05380e+00
125 1.00396e+00 1.05297e+00
126 1.01553e+00 1.06502e+00
127 1.00940e+00 1.04110e+00
128 9.97986e-01 1.06017e+00
129 1.00011e+00 1.06671e+00
130 1.00864e+00 1.04372e+00
131 9.87803e-01 1.04482e+00
132 1.02399e+00 1.04942e+00
133 1.00761e+00 1.06283e+00
134 1.00907e+00 1.04896e+00
135 1.00429e+00 1.04912e+00
136 1.00429e+00 1.05824e+00
137 1.00955e+00 1.04728e+00
138 1.00101e+00 1.05163e+00
139 9.94244e-01 1.04417e+00
140 9.95256e-01 1.06723e+00
141 9.98835e-01 1.04216e+00
142 9.84871e-01 1.04387e+00
143 1.00849e+00 1.03283e+00
144 9.97916e-01 1.04367e+00
