training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.28507e+00 1.30768e+00
1 1.27836e+00 1.29333e+00
2 1.27563e+00 1.27641e+00
3 1.25697e+00 1.26082e+00
4 1.23818e+00 1.24521e+00
5 1.22953e+00 1.23028e+00
6 1.21374e+00 1.20206e+00
7 1.20735e+00 1.18336e+00
8 1.19388e+00 1.16109e+00
9 1.19836e+00 1.17138e+00
10 1.18462e+00 1.15548e+00
11 1.16662e+00 1.14510e+00
12 1.17138e+00 1.13732e+00
13 1.15681e+00 1.12276e+00
14 1.15905e+00 1.11229e+00
15 1.13993e+00 1.10433e+00
16 1.14792e+00 1.11400e+00
17 1.13202e+00 1.11221e+00
18 1.13076e+00 1.09637e+00
19 1.15337e+00 1.09382e+00
20 1.14501e+00 1.09848e+00
21 1.12213e+00 1.10227e+00
22 1.12890e+00 1.09375e+00
23 1.11627e+00 1.09191e+00
24 1.12352e+00 1.08778e+00
25 1.11926e+00 1.08741e+00
26 1.11152e+00 1.08473e+00
27 1.10557e+00 1.09361e+00
28 1.10304e+00 1.08432e+00
29 1.09235e+00 1.08564e+00
30 1.10830e+00 1.08722e+00
31 1.09917e+00 1.08044e+00
32 1.09360e+00 1.08682e+00
33 1.10239e+00 1.07748e+00
34 1.08683e+00 1.07809e+00
35 1.06630e+00 1.07449e+00
36 1.09983e+00 1.08125e+00
37 1.08792e+00 1.08263e+00
38 1.10020e+00 1.07662e+00
39 1.09595e+00 1.07882e+00
40 1.09995e+00 1.07873e+00
41 1.08661e+00 1.07362e+00
42 1.09065e+00 1.07566e+00
43 1.07786e+00 1.07506e+00
44 1.08883e+00 1.07186e+00
45 1.08290e+00 1.07314e+00
46 1.07353e+00 1.08008e+00
47 1.08399e+00 1.07658e+00
48 1.10927e+00 1.08492e+00
49 1.08831e+00 1.07733e+00
50 1.06263e+00 1.07369e+00
51 1.09459e+00 1.08265e+00
52 1.08211e+00 1.07108e+00
53 1.08685e+00 1.07572e+00
54 1.08205e+00 1.07238e+00
55 1.08521e+00 1.07133e+00
56 1.06556e+00 1.07355e+00
57 1.06982e+00 1.07284e+00
58 1.05370e+00 1.06634e+00
59 1.08700e+00 1.06883e+00
60 1.06602e+00 1.06904e+00
61 1.06894e+00 1.06119e+00
62 1.06187e+00 1.06243e+00
63 1.04973e+00 1.06092e+00
64 1.03013e+00 1.05470e+00
65 1.05258e+00 1.04985e+00
66 1.06819e+00 1.05560e+00
67 1.04865e+00 1.04877e+00
68 1.06712e+00 1.06835e+00
69 1.06372e+00 1.05582e+00
70 1.04693e+00 1.05446e+00
71 1.05405e+00 1.04984e+00
72 1.04669e+00 1.05210e+00
73 1.04490e+00 1.04795e+00
74 1.05025e+00 1.05144e+00
75 1.07340e+00 1.05671e+00
76 1.05777e+00 1.05301e+00
77 1.05721e+00 1.05508e+00
78 1.04463e+00 1.04929e+00
79 1.03394e+00 1.04571e+00
80 1.04256e+00 1.04314e+00
81 1.05380e+00 1.04590e+00
82 1.03552e+00 1.04720e+00
83 1.03606e+00 1.05049e+00
84 1.06058e+00 1.04446e+00
85 1.04118e+00 1.05385e+00
86 1.05142e+00 1.04768e+00
87 1.03854e+00 1.04975e+00
88 1.04560e+00 1.06396e+00
89 1.01440e+00 1.05347e+00
90 1.04307e+00 1.04891e+00
91 1.03080e+00 1.04483e+00
92 1.02449e+00 1.04617e+00
93 1.02699e+00 1.04558e+00
94 1.03893e+00 1.05143e+00
95 1.03479e+00 1.03787e+00
96 1.02131e+00 1.04058e+00
97 1.04238e+00 1.04191e+00
98 1.03145e+00 1.04738e+00
99 1.03289e+00 1.04734e+00
100 1.04098e+00 1.04072e+00
101 1.02305e+00 1.05500e+00
102 1.03026e+00 1.04420e+00
103 1.01580e+00 1.03369e+00
104 1.04224e+00 1.03720e+00
105 1.04009e+00 1.04543e+00
106 1.01646e+00 1.03173e+00
107 1.02673e+00 1.03674e+00
108 1.01843e+00 1.03870e+00
109 1.01350e+00 1.03826e+00
110 1.02649e+00 1.04390e+00
111 9.97403e-01 1.03831e+00
112 1.01129e+00 1.03257e+00
113 1.02808e+00 1.04438e+00
114 1.05653e+00 1.03794e+00
115 9.98409e-01 1.03877e+00
116 1.02297e+00 1.03206e+00
117 9.99729e-01 1.02917e+00
118 1.01655e+00 1.03153e+00
119 1.02627e+00 1.03718e+00
120 1.01763e+00 1.02759e+00
121 1.00602e+00 1.04044e+00
122 1.02262e+00 1.03171e+00
123 1.00784e+00 1.03263e+00
124 9.82227e-01 1.04049e+00
125 1.02248e+00 1.04519e+00
126 9.97014e-01 1.03347e+00
127 1.01967e+00 1.03349e+00
128 9.91697e-01 1.04193e+00
129 9.98639e-01 1.03422e+00
130 1.00444e+00 1.03934e+00
131 9.87292e-01 1.04759e+00
132 1.02188e+00 1.03771e+00
133 1.02292e+00 1.03944e+00
134 1.00502e+00 1.04073e+00
135 9.96939e-01 1.03270e+00
136 1.00218e+00 1.03854e+00
137 9.90407e-01 1.03762e+00
138 1.00836e+00 1.03554e+00
139 1.00158e+00 1.02946e+00
140 9.92971e-01 1.03621e+00
141 1.01009e+00 1.02546e+00
142 1.00344e+00 1.03093e+00
143 9.81206e-01 1.02755e+00
144 1.00831e+00 1.03033e+00
