training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.40296e+00 1.23480e+00
1 1.25942e+00 1.16473e+00
2 1.27176e+00 1.16557e+00
3 1.19238e+00 1.14902e+00
4 1.14237e+00 1.12029e+00
5 1.14557e+00 1.08768e+00
6 1.15277e+00 1.10339e+00
7 1.11063e+00 1.08297e+00
8 1.11346e+00 1.07539e+00
9 1.10230e+00 1.08091e+00
10 1.09938e+00 1.07321e+00
11 1.10142e+00 1.10834e+00
12 1.07825e+00 1.08498e+00
13 1.08976e+00 1.07009e+00
14 1.09105e+00 1.07454e+00
15 1.06638e+00 1.05027e+00
16 1.08370e+00 1.10082e+00
17 1.07198e+00 1.05106e+00
18 1.04748e+00 1.05382e+00
19 1.07052e+00 1.08079e+00
20 1.06805e+00 1.05247e+00
21 1.04779e+00 1.04770e+00
22 1.02663e+00 1.04601e+00
23 1.02285e+00 1.07376e+00
24 1.07935e+00 1.05583e+00
25 1.04056e+00 1.04081e+00
26 1.04202e+00 1.04277e+00
27 1.03589e+00 1.03662e+00
28 1.02961e+00 1.03662e+00
29 1.04595e+00 1.04590e+00
30 1.04881e+00 1.04814e+00
31 1.03330e+00 1.04117e+00
32 1.03396e+00 1.04052e+00
33 1.02078e+00 1.04450e+00
34 1.02877e+00 1.03652e+00
35 1.01542e+00 1.05120e+00
36 1.03726e+00 1.05335e+00
37 1.02669e+00 1.04943e+00
38 1.03260e+00 1.04511e+00
39 1.02677e+00 1.08590e+00
40 1.01466e+00 1.05597e+00
41 1.03607e+00 1.04816e+00
42 1.01557e+00 1.02759e+00
43 9.94467e-01 1.03399e+00
44 1.02146e+00 1.04797e+00
45 1.02104e+00 1.05544e+00
46 1.03447e+00 1.04193e+00
47 1.01467e+00 1.04952e+00
48 1.01396e+00 1.04330e+00
49 1.00590e+00 1.04455e+00
50 9.94922e-01 1.03670e+00
51 9.84813e-01 1.02865e+00
52 9.92519e-01 1.03148e+00
53 1.01794e+00 1.04077e+00
54 1.00245e+00 1.02986e+00
55 1.01309e+00 1.03225e+00
56 1.01300e+00 1.04270e+00
57 9.85711e-01 1.03313e+00
58 9.92724e-01 1.02891e+00
59 9.98878e-01 1.03705e+00
60 1.01023e+00 1.04184e+00
61 9.89719e-01 1.04413e+00
62 9.93991e-01 1.06875e+00
63 1.03260e+00 1.03505e+00
64 9.70641e-01 1.03149e+00
65 9.82216e-01 1.04882e+00
66 9.96838e-01 1.04240e+00
67 1.01072e+00 1.05591e+00
68 9.84432e-01 1.04967e+00
69 9.86465e-01 1.03321e+00
70 1.01257e+00 1.04019e+00
71 9.96021e-01 1.03054e+00
72 9.69393e-01 1.02237e+00
73 9.73663e-01 1.03601e+00
74 9.89677e-01 1.03883e+00
75 9.86165e-01 1.04906e+00
76 9.74804e-01 1.06099e+00
77 9.74293e-01 1.03979e+00
78 9.79118e-01 1.02656e+00
79 9.66561e-01 1.03414e+00
80 9.71611e-01 1.04433e+00
81 9.71550e-01 1.02820e+00
82 9.69050e-01 1.05856e+00
83 9.69791e-01 1.05002e+00
84 9.83156e-01 1.04218e+00
85 9.61259e-01 1.04298e+00
86 9.75514e-01 1.02564e+00
87 9.88491e-01 1.03976e+00
88 9.82792e-01 1.03542e+00
89 9.55131e-01 1.03765e+00
90 9.83994e-01 1.03798e+00
91 9.69413e-01 1.02301e+00
92 9.72836e-01 1.03339e+00
93 9.54927e-01 1.03454e+00
94 9.83292e-01 1.04797e+00
95 9.70060e-01 1.02829e+00
96 9.58688e-01 1.07610e+00
97 9.79470e-01 1.04659e+00
98 9.58483e-01 1.05440e+00
99 9.73257e-01 1.03340e+00
100 9.57612e-01 1.07187e+00
101 9.73824e-01 1.03293e+00
102 9.57529e-01 1.04287e+00
103 9.65557e-01 1.05103e+00
104 9.59861e-01 1.02674e+00
105 9.72016e-01 1.05121e+00
106 9.56139e-01 1.03460e+00
107 9.54996e-01 1.04500e+00
108 9.59949e-01 1.03737e+00
109 9.54579e-01 1.04111e+00
110 9.50598e-01 1.04636e+00
111 9.49509e-01 1.04153e+00
112 9.60397e-01 1.04647e+00
113 9.44974e-01 1.04354e+00
114 9.64937e-01 1.04378e+00
115 9.57571e-01 1.03712e+00
116 9.37911e-01 1.05260e+00
117 9.42101e-01 1.04206e+00
118 9.70878e-01 1.05465e+00
119 9.51490e-01 1.04577e+00
120 9.53997e-01 1.06657e+00
121 9.68152e-01 1.04344e+00
122 9.41615e-01 1.04161e+00
123 9.44722e-01 1.07446e+00
124 9.50410e-01 1.06141e+00
125 9.56160e-01 1.04141e+00
126 9.67613e-01 1.04089e+00
127 9.37228e-01 1.06296e+00
128 9.64275e-01 1.07745e+00
129 9.44288e-01 1.06091e+00
130 9.27796e-01 1.05856e+00
131 9.56427e-01 1.05450e+00
132 9.58302e-01 1.04577e+00
133 9.60159e-01 1.06154e+00
134 9.18912e-01 1.04144e+00
135 9.53637e-01 1.05608e+00
136 9.53982e-01 1.05658e+00
137 9.41939e-01 1.05167e+00
138 9.46813e-01 1.06230e+00
139 9.57608e-01 1.08032e+00
140 9.35851e-01 1.05146e+00
141 9.47996e-01 1.06266e+00
142 9.49002e-01 1.04723e+00
143 9.30544e-01 1.04465e+00
144 9.39259e-01 1.05386e+00
