training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.37664e+00 1.38925e+00
1 1.37351e+00 1.38841e+00
2 1.37951e+00 1.38746e+00
3 1.36367e+00 1.38627e+00
4 1.37416e+00 1.38545e+00
5 1.38134e+00 1.38439e+00
6 1.36984e+00 1.38323e+00
7 1.35665e+00 1.38210e+00
8 1.37345e+00 1.38108e+00
9 1.35150e+00 1.38007e+00
10 1.35843e+00 1.37899e+00
11 1.36542e+00 1.37806e+00
12 1.37217e+00 1.37722e+00
13 1.36561e+00 1.37653e+00
14 1.34898e+00 1.37577e+00
15 1.35754e+00 1.37455e+00
16 1.33559e+00 1.37342e+00
17 1.34265e+00 1.37243e+00
18 1.33210e+00 1.37140e+00
19 1.34626e+00 1.37031e+00
20 1.32681e+00 1.36920e+00
21 1.34257e+00 1.36830e+00
22 1.34726e+00 1.36744e+00
23 1.34215e+00 1.36649e+00
24 1.32671e+00 1.36555e+00
25 1.33625e+00 1.36485e+00
26 1.31311e+00 1.36370e+00
27 1.32567e+00 1.36257e+00
28 1.32316e+00 1.36182e+00
29 1.32935e+00 1.36116e+00
30 1.35156e+00 1.36065e+00
31 1.32673e+00 1.36004e+00
32 1.33248e+00 1.35924e+00
33 1.33379e+00 1.35845e+00
34 1.32561e+00 1.35755e+00
35 1.33492e+00 1.35681e+00
36 1.32959e+00 1.35593e+00
37 1.33217e+00 1.35512e+00
38 1.30215e+00 1.35411e+00
39 1.34174e+00 1.35350e+00
40 1.30955e+00 1.35241e+00
41 1.31701e+00 1.35177e+00
42 1.35191e+00 1.35168e+00
43 1.32685e+00 1.35131e+00
44 1.32754e+00 1.35076e+00
45 1.31273e+00 1.35030e+00
46 1.31539e+00 1.34972e+00
47 1.32915e+00 1.34919e+00
48 1.32013e+00 1.34891e+00
49 1.32013e+00 1.34839e+00
50 1.31374e+00 1.34773e+00
51 1.31155e+00 1.34723e+00
52 1.32891e+00 1.34685e+00
53 1.32182e+00 1.34623e+00
54 1.29866e+00 1.34527e+00
55 1.32309e+00 1.34484e+00
56 1.30356e+00 1.34419e+00
57 1.30792e+00 1.34327e+00
58 1.29299e+00 1.34279e+00
59 1.31718e+00 1.34208e+00
60 1.31298e+00 1.34158e+00
61 1.31800e+00 1.34148e+00
62 1.33399e+00 1.34164e+00
63 1.30616e+00 1.34123e+00
64 1.30836e+00 1.34089e+00
65 1.31850e+00 1.34071e+00
66 1.31523e+00 1.34044e+00
67 1.32471e+00 1.34025e+00
68 1.32093e+00 1.33987e+00
69 1.32691e+00 1.33973e+00
70 1.28866e+00 1.33927e+00
71 1.31358e+00 1.33859e+00
72 1.29593e+00 1.33806e+00
73 1.34448e+00 1.33804e+00
74 1.29446e+00 1.33801e+00
75 1.31519e+00 1.33782e+00
76 1.28330e+00 1.33743e+00
77 1.30497e+00 1.33687e+00
78 1.30993e+00 1.33676e+00
79 1.28055e+00 1.33651e+00
80 1.30463e+00 1.33624e+00
81 1.30544e+00 1.33595e+00
82 1.31554e+00 1.33592e+00
83 1.31309e+00 1.33607e+00
84 1.31341e+00 1.33568e+00
85 1.31507e+00 1.33579e+00
86 1.28663e+00 1.33541e+00
87 1.30590e+00 1.33514e+00
88 1.30523e+00 1.33492e+00
89 1.33014e+00 1.33518e+00
90 1.29831e+00 1.33495e+00
91 1.31053e+00 1.33484e+00
92 1.31489e+00 1.33472e+00
93 1.30908e+00 1.33494e+00
94 1.29230e+00 1.33480e+00
95 1.29857e+00 1.33467e+00
96 1.29538e+00 1.33437e+00
97 1.29585e+00 1.33417e+00
98 1.29701e+00 1.33416e+00
99 1.28237e+00 1.33354e+00
100 1.28881e+00 1.33308e+00
101 1.31722e+00 1.33323e+00
102 1.31439e+00 1.33319e+00
103 1.28411e+00 1.33295e+00
104 1.29087e+00 1.33276e+00
105 1.29625e+00 1.33248e+00
106 1.32705e+00 1.33290e+00
107 1.30215e+00 1.33282e+00
108 1.31710e+00 1.33279e+00
109 1.28358e+00 1.33237e+00
110 1.32272e+00 1.33250e+00
111 1.27326e+00 1.33177e+00
112 1.30854e+00 1.33199e+00
113 1.29650e+00 1.33173e+00
114 1.29326e+00 1.33128e+00
115 1.30287e+00 1.33117e+00
116 1.29362e+00 1.33094e+00
117 1.28643e+00 1.33064e+00
118 1.30008e+00 1.33027e+00
119 1.29703e+00 1.33000e+00
120 1.25902e+00 1.32965e+00
121 1.28422e+00 1.32949e+00
122 1.29686e+00 1.32913e+00
123 1.31170e+00 1.32926e+00
124 1.31214e+00 1.32935e+00
125 1.31206e+00 1.32915e+00
126 1.30495e+00 1.32932e+00
127 1.31272e+00 1.32929e+00
128 1.29190e+00 1.32904e+00
129 1.29565e+00 1.32895e+00
130 1.28131e+00 1.32871e+00
131 1.28997e+00 1.32850e+00
132 1.28165e+00 1.32800e+00
133 1.28494e+00 1.32785e+00
134 1.28538e+00 1.32748e+00
135 1.30311e+00 1.32747e+00
136 1.29207e+00 1.32715e+00
137 1.29983e+00 1.32697e+00
138 1.28256e+00 1.32651e+00
139 1.30119e+00 1.32635e+00
140 1.27768e+00 1.32625e+00
141 1.29681e+00 1.32595e+00
142 1.30397e+00 1.32615e+00
143 1.29972e+00 1.32616e+00
144 1.30288e+00 1.32630e+00
