training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 80
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.42438e+00 1.36797e+00
1 1.40896e+00 1.36427e+00
2 1.38651e+00 1.35952e+00
3 1.38884e+00 1.35649e+00
4 1.36625e+00 1.35054e+00
5 1.35032e+00 1.34591e+00
6 1.34185e+00 1.34287e+00
7 1.33939e+00 1.33897e+00
8 1.32509e+00 1.33284e+00
9 1.32939e+00 1.32940e+00
10 1.30833e+00 1.32629e+00
11 1.32619e+00 1.32456e+00
12 1.32439e+00 1.32338e+00
13 1.29589e+00 1.32073e+00
14 1.30312e+00 1.31844e+00
15 1.31505e+00 1.31972e+00
16 1.30489e+00 1.31749e+00
17 1.31574e+00 1.31773e+00
18 1.28936e+00 1.31645e+00
19 1.29514e+00 1.31493e+00
20 1.30985e+00 1.31546e+00
21 1.29708e+00 1.31457e+00
22 1.29572e+00 1.31348e+00
23 1.27667e+00 1.31043e+00
24 1.28733e+00 1.30984e+00
25 1.29907e+00 1.30999e+00
26 1.29659e+00 1.30868e+00
27 1.28430e+00 1.30743e+00
28 1.28377e+00 1.30613e+00
29 1.27156e+00 1.30588e+00
30 1.27744e+00 1.30547e+00
31 1.29181e+00 1.30571e+00
32 1.28032e+00 1.30677e+00
33 1.27092e+00 1.30685e+00
34 1.27995e+00 1.30627e+00
35 1.28109e+00 1.30555e+00
36 1.28528e+00 1.30348e+00
37 1.25487e+00 1.30028e+00
38 1.27568e+00 1.30014e+00
39 1.27963e+00 1.30050e+00
40 1.27830e+00 1.29968e+00
41 1.29415e+00 1.30112e+00
42 1.25375e+00 1.29817e+00
43 1.27779e+00 1.29696e+00
44 1.27411e+00 1.29425e+00
45 1.24440e+00 1.29320e+00
46 1.24679e+00 1.29079e+00
47 1.26189e+00 1.29040e+00
48 1.25958e+00 1.29000e+00
49 1.26123e+00 1.28779e+00
50 1.27884e+00 1.28875e+00
51 1.26184e+00 1.28563e+00
52 1.25115e+00 1.28344e+00
53 1.23284e+00 1.27874e+00
54 1.25748e+00 1.27870e+00
55 1.22700e+00 1.27374e+00
56 1.25782e+00 1.26939e+00
57 1.25623e+00 1.26591e+00
58 1.26273e+00 1.26618e+00
59 1.23351e+00 1.26428e+00
60 1.23260e+00 1.25848e+00
61 1.22215e+00 1.25280e+00
62 1.21521e+00 1.24816e+00
63 1.20046e+00 1.24209e+00
64 1.24118e+00 1.23945e+00
65 1.22918e+00 1.23651e+00
66 1.20883e+00 1.23175e+00
67 1.24367e+00 1.23056e+00
68 1.21155e+00 1.22442e+00
69 1.22792e+00 1.22360e+00
70 1.21734e+00 1.21852e+00
71 1.21389e+00 1.21377e+00
72 1.22265e+00 1.21272e+00
73 1.21664e+00 1.20742e+00
74 1.20211e+00 1.20227e+00
75 1.21971e+00 1.19907e+00
76 1.19653e+00 1.19245e+00
77 1.18635e+00 1.18548e+00
78 1.18023e+00 1.17815e+00
79 1.19085e+00 1.17209e+00
80 1.19139e+00 1.16797e+00
81 1.16241e+00 1.16479e+00
82 1.16749e+00 1.16230e+00
83 1.16958e+00 1.15832e+00
84 1.17868e+00 1.15780e+00
85 1.17202e+00 1.15257e+00
86 1.19295e+00 1.15250e+00
87 1.17694e+00 1.14985e+00
88 1.15194e+00 1.14374e+00
89 1.16183e+00 1.13705e+00
90 1.14880e+00 1.13053e+00
91 1.16070e+00 1.12670e+00
92 1.18072e+00 1.12644e+00
93 1.16358e+00 1.12482e+00
94 1.13086e+00 1.12241e+00
95 1.13118e+00 1.11799e+00
96 1.15277e+00 1.11389e+00
97 1.13502e+00 1.11453e+00
98 1.16789e+00 1.11781e+00
99 1.13786e+00 1.11604e+00
100 1.15967e+00 1.11189e+00
101 1.13893e+00 1.11407e+00
102 1.11703e+00 1.11141e+00
103 1.16486e+00 1.10883e+00
104 1.13380e+00 1.10710e+00
105 1.13626e+00 1.10616e+00
106 1.15973e+00 1.10872e+00
107 1.13498e+00 1.10555e+00
108 1.15606e+00 1.10435e+00
109 1.14265e+00 1.10817e+00
110 1.11992e+00 1.10633e+00
111 1.12980e+00 1.10119e+00
112 1.10552e+00 1.09942e+00
113 1.13014e+00 1.09650e+00
114 1.12964e+00 1.09624e+00
115 1.10653e+00 1.09520e+00
116 1.12952e+00 1.09445e+00
117 1.11254e+00 1.09253e+00
118 1.13535e+00 1.09260e+00
119 1.11759e+00 1.09012e+00
120 1.11544e+00 1.08793e+00
121 1.13523e+00 1.09064e+00
122 1.12124e+00 1.08782e+00
123 1.13508e+00 1.08914e+00
124 1.11390e+00 1.08751e+00
125 1.13114e+00 1.08884e+00
126 1.12675e+00 1.08708e+00
127 1.13408e+00 1.08703e+00
128 1.11576e+00 1.08414e+00
129 1.11251e+00 1.08230e+00
130 1.13837e+00 1.08333e+00
131 1.12818e+00 1.08601e+00
132 1.12037e+00 1.08948e+00
133 1.10610e+00 1.08922e+00
134 1.10492e+00 1.08628e+00
135 1.11777e+00 1.08520e+00
136 1.11967e+00 1.08778e+00
137 1.11552e+00 1.08729e+00
138 1.10369e+00 1.08414e+00
139 1.10508e+00 1.08075e+00
140 1.11160e+00 1.08111e+00
141 1.10655e+00 1.08052e+00
142 1.10447e+00 1.07910e+00
143 1.08163e+00 1.07798e+00
144 1.10225e+00 1.07397e+00
