training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.42320e+00 1.40966e+00
1 1.41887e+00 1.40508e+00
2 1.42125e+00 1.40097e+00
3 1.40912e+00 1.39705e+00
4 1.40521e+00 1.39286e+00
5 1.39768e+00 1.38892e+00
6 1.39624e+00 1.38495e+00
7 1.39276e+00 1.38053e+00
8 1.38581e+00 1.37566e+00
9 1.38291e+00 1.37072e+00
10 1.38135e+00 1.36566e+00
11 1.36824e+00 1.35969e+00
12 1.36636e+00 1.35238e+00
13 1.36343e+00 1.34561e+00
14 1.35075e+00 1.33803e+00
15 1.35372e+00 1.33040e+00
16 1.34138e+00 1.32203e+00
17 1.32849e+00 1.31269e+00
18 1.33030e+00 1.30396e+00
19 1.30576e+00 1.29348e+00
20 1.29896e+00 1.28293e+00
21 1.29555e+00 1.27269e+00
22 1.28694e+00 1.26334e+00
23 1.29470e+00 1.25419e+00
24 1.28087e+00 1.24698e+00
25 1.27108e+00 1.23831e+00
26 1.26564e+00 1.23045e+00
27 1.25927e+00 1.22280e+00
28 1.26605e+00 1.21692e+00
29 1.25417e+00 1.21124e+00
30 1.25271e+00 1.20589e+00
31 1.24054e+00 1.19995e+00
32 1.26566e+00 1.19614e+00
33 1.23932e+00 1.19163e+00
34 1.22285e+00 1.18635e+00
35 1.22837e+00 1.18206e+00
36 1.21640e+00 1.17792e+00
37 1.23620e+00 1.17494e+00
38 1.21391e+00 1.17111e+00
39 1.22669e+00 1.16819e+00
40 1.23460e+00 1.16683e+00
41 1.22057e+00 1.16438e+00
42 1.21717e+00 1.16173e+00
43 1.21046e+00 1.15870e+00
44 1.21660e+00 1.15617e+00
45 1.20786e+00 1.15277e+00
46 1.20321e+00 1.14965e+00
47 1.20550e+00 1.14727e+00
48 1.20516e+00 1.14519e+00
49 1.18441e+00 1.14192e+00
50 1.18819e+00 1.13922e+00
51 1.19194e+00 1.13722e+00
52 1.18738e+00 1.13536e+00
53 1.18401e+00 1.13338e+00
54 1.20128e+00 1.13228e+00
55 1.19720e+00 1.13069e+00
56 1.19194e+00 1.13032e+00
57 1.17874e+00 1.12847e+00
58 1.19643e+00 1.12688e+00
59 1.17202e+00 1.12495e+00
60 1.17930e+00 1.12358e+00
61 1.18548e+00 1.12222e+00
62 1.19913e+00 1.12126e+00
63 1.18704e+00 1.11997e+00
64 1.17070e+00 1.11819e+00
65 1.17665e+00 1.11663e+00
66 1.19162e+00 1.11593e+00
67 1.17884e+00 1.11478e+00
68 1.16567e+00 1.11321e+00
69 1.17088e+00 1.11199e+00
70 1.17769e+00 1.11102e+00
71 1.17562e+00 1.11023e+00
72 1.17828e+00 1.10895e+00
73 1.16680e+00 1.10733e+00
74 1.17418e+00 1.10638e+00
75 1.17148e+00 1.10480e+00
76 1.14996e+00 1.10298e+00
77 1.15385e+00 1.10165e+00
78 1.14564e+00 1.09997e+00
79 1.16168e+00 1.09886e+00
80 1.15819e+00 1.09748e+00
