training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.34256e+00 1.22139e+00
1 1.19853e+00 1.16185e+00
2 1.14647e+00 1.13536e+00
3 1.13056e+00 1.11742e+00
4 1.10060e+00 1.10307e+00
5 1.09862e+00 1.09357e+00
6 1.08631e+00 1.08487e+00
7 1.08430e+00 1.07792e+00
8 1.07454e+00 1.07457e+00
9 1.07015e+00 1.06677e+00
10 1.06491e+00 1.06406e+00
11 1.06263e+00 1.06119e+00
12 1.06031e+00 1.05635e+00
13 1.06408e+00 1.05521e+00
14 1.05753e+00 1.05380e+00
15 1.05634e+00 1.05105e+00
16 1.05390e+00 1.04796e+00
17 1.04455e+00 1.04763e+00
18 1.04975e+00 1.04658e+00
19 1.04318e+00 1.04536e+00
20 1.05262e+00 1.04599e+00
21 1.04768e+00 1.04185e+00
22 1.04083e+00 1.04121e+00
23 1.03741e+00 1.03999e+00
24 1.04241e+00 1.04197e+00
25 1.03588e+00 1.04228e+00
26 1.03581e+00 1.04138e+00
27 1.02811e+00 1.03877e+00
28 1.04046e+00 1.03990e+00
29 1.03951e+00 1.03724e+00
30 1.03975e+00 1.03778e+00
31 1.04223e+00 1.03579e+00
32 1.02751e+00 1.03500e+00
33 1.03266e+00 1.03587e+00
34 1.03024e+00 1.03212e+00
35 1.02919e+00 1.03444e+00
36 1.03196e+00 1.03396e+00
37 1.03102e+00 1.03377e+00
38 1.02970e+00 1.03226e+00
39 1.03555e+00 1.03021e+00
40 1.03283e+00 1.03012e+00
41 1.02939e+00 1.03027e+00
42 1.02439e+00 1.03163e+00
43 1.02846e+00 1.03180e+00
44 1.02506e+00 1.02911e+00
45 1.02657e+00 1.03074e+00
46 1.02311e+00 1.03133e+00
47 1.02540e+00 1.02989e+00
48 1.02463e+00 1.02912e+00
49 1.03272e+00 1.02648e+00
50 1.01629e+00 1.02802e+00
51 1.01645e+00 1.02769e+00
52 1.01553e+00 1.02923e+00
53 1.02565e+00 1.02737e+00
54 1.02255e+00 1.02877e+00
55 1.02685e+00 1.02656e+00
56 1.02506e+00 1.02660e+00
57 1.01841e+00 1.02788e+00
58 1.01837e+00 1.02678e+00
59 1.02567e+00 1.02578e+00
60 1.02347e+00 1.02640e+00
61 1.02295e+00 1.02675e+00
62 1.01181e+00 1.02460e+00
63 1.01782e+00 1.02721e+00
64 1.00851e+00 1.02471e+00
65 1.01804e+00 1.02916e+00
66 1.00730e+00 1.02679e+00
67 1.01497e+00 1.02700e+00
68 1.02405e+00 1.02728e+00
69 1.01231e+00 1.02393e+00
70 1.02330e+00 1.02673e+00
71 1.01491e+00 1.02378e+00
72 1.02371e+00 1.02555e+00
73 1.01864e+00 1.02554e+00
74 1.01135e+00 1.02395e+00
75 1.01216e+00 1.02369e+00
76 1.00533e+00 1.02465e+00
77 1.01242e+00 1.02201e+00
78 1.01927e+00 1.02439e+00
79 1.00753e+00 1.02269e+00
80 1.01039e+00 1.02040e+00
