training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.80220e+00 1.14560e+00
1 1.16112e+00 1.09713e+00
2 1.08355e+00 1.09162e+00
3 1.08649e+00 1.05608e+00
4 1.06978e+00 1.05417e+00
5 1.06755e+00 1.02809e+00
6 1.06422e+00 1.02213e+00
7 1.05896e+00 1.01646e+00
8 1.05746e+00 1.02155e+00
9 1.06204e+00 1.20495e+00
10 1.10591e+00 1.02237e+00
11 1.04869e+00 1.04623e+00
12 1.05452e+00 1.02547e+00
13 1.03151e+00 1.03576e+00
14 1.04279e+00 1.00824e+00
15 1.02272e+00 1.03578e+00
16 1.03040e+00 1.11662e+00
17 1.09520e+00 1.04768e+00
18 1.06391e+00 1.04090e+00
19 1.02724e+00 1.02756e+00
20 1.06538e+00 1.03536e+00
21 1.06032e+00 1.04534e+00
22 1.01638e+00 1.02379e+00
23 1.01306e+00 9.98513e-01
24 1.02355e+00 9.97788e-01
25 1.03387e+00 1.03080e+00
26 1.03200e+00 1.03521e+00
27 1.02724e+00 1.02283e+00
28 1.06265e+00 1.06090e+00
29 1.02136e+00 1.00839e+00
30 1.04155e+00 1.05552e+00
31 1.03305e+00 1.04577e+00
32 1.04604e+00 1.06800e+00
33 1.00903e+00 1.03361e+00
34 1.00559e+00 1.04154e+00
35 1.02587e+00 1.09997e+00
36 1.03136e+00 9.89711e-01
37 1.01995e+00 1.03890e+00
38 1.01160e+00 9.96302e-01
39 1.01051e+00 1.02219e+00
40 1.05271e+00 1.02922e+00
41 1.00578e+00 9.90645e-01
42 1.00066e+00 9.79149e-01
43 1.01036e+00 1.00791e+00
44 1.00032e+00 1.00435e+00
45 9.97886e-01 1.05143e+00
46 1.02076e+00 9.99170e-01
47 1.03970e+00 9.96960e-01
48 9.96866e-01 1.05058e+00
49 1.00211e+00 1.04214e+00
50 1.01154e+00 1.01366e+00
51 1.01508e+00 9.84902e-01
52 1.04366e+00 1.04872e+00
53 1.00909e+00 9.95769e-01
54 1.01769e+00 1.08127e+00
55 1.03220e+00 9.96579e-01
56 1.02119e+00 9.90844e-01
57 1.00607e+00 1.01819e+00
58 9.98187e-01 9.87128e-01
59 9.90737e-01 1.03486e+00
60 1.04569e+00 9.94233e-01
61 1.00315e+00 1.03062e+00
62 1.02110e+00 9.95160e-01
63 9.98727e-01 9.98817e-01
64 1.00278e+00 9.99513e-01
65 1.01522e+00 1.00143e+00
66 1.00619e+00 1.01933e+00
67 1.00481e+00 9.84828e-01
68 1.03029e+00 9.98312e-01
69 1.02646e+00 9.89733e-01
70 9.92088e-01 1.03493e+00
71 1.00862e+00 1.03041e+00
72 1.01192e+00 9.89320e-01
73 9.98012e-01 9.97918e-01
74 1.01110e+00 1.07763e+00
75 1.02398e+00 1.03747e+00
76 1.01230e+00 1.00499e+00
77 9.87812e-01 1.00636e+00
78 1.01577e+00 9.93135e-01
79 1.00384e+00 1.01896e+00
80 1.05810e+00 9.84852e-01
