training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.29461e+00 1.16306e+00
1 1.18608e+00 1.13419e+00
2 1.18380e+00 1.06670e+00
3 1.17442e+00 1.08166e+00
4 1.14118e+00 1.06793e+00
5 1.12011e+00 1.05407e+00
6 1.13917e+00 1.05518e+00
7 1.12276e+00 1.08326e+00
8 1.12219e+00 1.07736e+00
9 1.13824e+00 1.05779e+00
10 1.09427e+00 1.03919e+00
11 1.12125e+00 1.03317e+00
12 1.10880e+00 1.06606e+00
13 1.13765e+00 1.06784e+00
14 1.11244e+00 1.05165e+00
15 1.09655e+00 1.05276e+00
16 1.08497e+00 1.01016e+00
17 1.10172e+00 1.04773e+00
18 1.10094e+00 1.03606e+00
19 1.10552e+00 1.03881e+00
20 1.10098e+00 1.02650e+00
21 1.09611e+00 1.04296e+00
22 1.09398e+00 1.04059e+00
23 1.07983e+00 1.03734e+00
24 1.09169e+00 1.02125e+00
25 1.09006e+00 1.03295e+00
26 1.09706e+00 1.03250e+00
27 1.07278e+00 1.02641e+00
28 1.14114e+00 1.08149e+00
29 1.09220e+00 1.02335e+00
30 1.08735e+00 1.04061e+00
31 1.09271e+00 1.02136e+00
32 1.08695e+00 1.01986e+00
33 1.08459e+00 1.03154e+00
34 1.10340e+00 1.01359e+00
35 1.08947e+00 1.02487e+00
36 1.09427e+00 1.02347e+00
37 1.12100e+00 1.02281e+00
38 1.11123e+00 1.01827e+00
39 1.09480e+00 1.03356e+00
40 1.09778e+00 1.01543e+00
41 1.09237e+00 1.00587e+00
42 1.08237e+00 1.04874e+00
43 1.09977e+00 1.06317e+00
44 1.09224e+00 1.03538e+00
45 1.09428e+00 1.02985e+00
46 1.07233e+00 1.00544e+00
47 1.08208e+00 1.01791e+00
48 1.10541e+00 1.03893e+00
49 1.07574e+00 1.01752e+00
50 1.08566e+00 1.04103e+00
51 1.07949e+00 1.00166e+00
52 1.07780e+00 1.02915e+00
53 1.08600e+00 1.01301e+00
54 1.09282e+00 1.05471e+00
55 1.08741e+00 1.01182e+00
56 1.08806e+00 1.05615e+00
57 1.06484e+00 1.00987e+00
58 1.07903e+00 1.02426e+00
59 1.08295e+00 1.02570e+00
60 1.06507e+00 1.02270e+00
61 1.07269e+00 1.02436e+00
62 1.08659e+00 1.04140e+00
63 1.09552e+00 1.02316e+00
64 1.09594e+00 1.02061e+00
65 1.07632e+00 1.03658e+00
66 1.07142e+00 1.04783e+00
67 1.08049e+00 1.03664e+00
68 1.08741e+00 1.02285e+00
69 1.09708e+00 1.03396e+00
70 1.09907e+00 1.02560e+00
71 1.07018e+00 1.00134e+00
72 1.07611e+00 1.02224e+00
73 1.08041e+00 1.04549e+00
74 1.06360e+00 1.02577e+00
75 1.07509e+00 1.01434e+00
76 1.09489e+00 1.02387e+00
77 1.06989e+00 1.02251e+00
78 1.08243e+00 1.07888e+00
79 1.12376e+00 1.04881e+00
80 1.09358e+00 1.04327e+00
