training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.36410e+00 1.35997e+00
1 1.36001e+00 1.35494e+00
2 1.35410e+00 1.34995e+00
3 1.34893e+00 1.34492e+00
4 1.34330e+00 1.33953e+00
5 1.34003e+00 1.33380e+00
6 1.33385e+00 1.32767e+00
7 1.32500e+00 1.32109e+00
8 1.32127e+00 1.31445e+00
9 1.31289e+00 1.30686e+00
10 1.30997e+00 1.29946e+00
11 1.29835e+00 1.29132e+00
12 1.29424e+00 1.28333e+00
13 1.28527e+00 1.27486e+00
14 1.27393e+00 1.26614e+00
15 1.26788e+00 1.25719e+00
16 1.25922e+00 1.24857e+00
17 1.24844e+00 1.23945e+00
18 1.24056e+00 1.23098e+00
19 1.23432e+00 1.22260e+00
20 1.22598e+00 1.21468e+00
21 1.21579e+00 1.20693e+00
22 1.21011e+00 1.19934e+00
23 1.20576e+00 1.19257e+00
24 1.19518e+00 1.18609e+00
25 1.19188e+00 1.18007e+00
26 1.18794e+00 1.17481e+00
27 1.17653e+00 1.16934e+00
28 1.17693e+00 1.16432e+00
29 1.17480e+00 1.16002e+00
30 1.16434e+00 1.15560e+00
31 1.15975e+00 1.15121e+00
32 1.15830e+00 1.14726e+00
33 1.15211e+00 1.14365e+00
34 1.15389e+00 1.14026e+00
35 1.15190e+00 1.13688e+00
36 1.14201e+00 1.13348e+00
37 1.13413e+00 1.13031e+00
38 1.13373e+00 1.12742e+00
39 1.13339e+00 1.12465e+00
40 1.12523e+00 1.12201e+00
41 1.11893e+00 1.11974e+00
42 1.13121e+00 1.11747e+00
43 1.12274e+00 1.11519e+00
44 1.12851e+00 1.11333e+00
45 1.12959e+00 1.11141e+00
46 1.12407e+00 1.10986e+00
47 1.11713e+00 1.10799e+00
48 1.11741e+00 1.10637e+00
49 1.10747e+00 1.10457e+00
50 1.09937e+00 1.10292e+00
51 1.11888e+00 1.10143e+00
52 1.10224e+00 1.09997e+00
53 1.11355e+00 1.09878e+00
54 1.10514e+00 1.09747e+00
55 1.10964e+00 1.09638e+00
56 1.11935e+00 1.09505e+00
57 1.10825e+00 1.09383e+00
58 1.10144e+00 1.09280e+00
59 1.10829e+00 1.09171e+00
60 1.10043e+00 1.09049e+00
61 1.10157e+00 1.08963e+00
62 1.09462e+00 1.08870e+00
63 1.10518e+00 1.08771e+00
64 1.09960e+00 1.08654e+00
65 1.09961e+00 1.08557e+00
66 1.09568e+00 1.08462e+00
67 1.09263e+00 1.08366e+00
68 1.08144e+00 1.08265e+00
69 1.09883e+00 1.08174e+00
70 1.09459e+00 1.08118e+00
71 1.09475e+00 1.08015e+00
72 1.09203e+00 1.07925e+00
73 1.09031e+00 1.07838e+00
74 1.09290e+00 1.07738e+00
75 1.09250e+00 1.07661e+00
76 1.09524e+00 1.07566e+00
77 1.08027e+00 1.07497e+00
78 1.09209e+00 1.07408e+00
79 1.07839e+00 1.07332e+00
80 1.08603e+00 1.07257e+00
