training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.31065e+00 1.16685e+00
1 1.17018e+00 1.10759e+00
2 1.16174e+00 1.07469e+00
3 1.13794e+00 1.06453e+00
4 1.13260e+00 1.06136e+00
5 1.12266e+00 1.06045e+00
6 1.10979e+00 1.04540e+00
7 1.10610e+00 1.04100e+00
8 1.10019e+00 1.05355e+00
9 1.08834e+00 1.04042e+00
10 1.07418e+00 1.02188e+00
11 1.09663e+00 1.05288e+00
12 1.08644e+00 1.02943e+00
13 1.06861e+00 1.02456e+00
14 1.08201e+00 1.02817e+00
15 1.08042e+00 1.02044e+00
16 1.06691e+00 1.02005e+00
17 1.07034e+00 1.00923e+00
18 1.06465e+00 1.01080e+00
19 1.06788e+00 1.04455e+00
20 1.07664e+00 1.01865e+00
21 1.06040e+00 1.00994e+00
22 1.06699e+00 1.03466e+00
23 1.06488e+00 1.01448e+00
24 1.05192e+00 1.00348e+00
25 1.06316e+00 1.00609e+00
26 1.07367e+00 1.01331e+00
27 1.07347e+00 1.00361e+00
28 1.05894e+00 1.00643e+00
29 1.07584e+00 1.00934e+00
30 1.05333e+00 9.99205e-01
31 1.05544e+00 1.00409e+00
32 1.04708e+00 1.00206e+00
33 1.06222e+00 1.00492e+00
34 1.06152e+00 1.00646e+00
35 1.05022e+00 1.00629e+00
36 1.06865e+00 1.00819e+00
37 1.06034e+00 1.00572e+00
38 1.05425e+00 1.01220e+00
39 1.04606e+00 9.99768e-01
40 1.02871e+00 1.00091e+00
41 1.05389e+00 1.00049e+00
42 1.04177e+00 9.98951e-01
43 1.03914e+00 1.00164e+00
44 1.04821e+00 9.92482e-01
45 1.04608e+00 1.03213e+00
46 1.04396e+00 1.00532e+00
47 1.04634e+00 1.00102e+00
48 1.04233e+00 9.93635e-01
49 1.03969e+00 9.94954e-01
50 1.03859e+00 9.92477e-01
51 1.05995e+00 9.96707e-01
52 1.04400e+00 1.00312e+00
53 1.06508e+00 9.95453e-01
54 1.03759e+00 9.96836e-01
55 1.02680e+00 9.99158e-01
56 1.05006e+00 1.00217e+00
57 1.03408e+00 9.91279e-01
58 1.02558e+00 9.96617e-01
59 1.04372e+00 9.99150e-01
60 1.02823e+00 9.94834e-01
61 1.04419e+00 9.96554e-01
62 1.04609e+00 1.01133e+00
63 1.04809e+00 9.94090e-01
64 1.04039e+00 1.00556e+00
65 1.03106e+00 9.97078e-01
66 1.03379e+00 1.00430e+00
67 1.03429e+00 9.95058e-01
68 1.04125e+00 9.97797e-01
69 1.03072e+00 9.91024e-01
70 1.02999e+00 9.90440e-01
71 1.04295e+00 1.00678e+00
72 1.03278e+00 9.90391e-01
73 1.02739e+00 9.93365e-01
74 1.02130e+00 1.02042e+00
75 1.03354e+00 1.00073e+00
76 1.03472e+00 9.99886e-01
77 1.03432e+00 9.89283e-01
78 1.01693e+00 1.00309e+00
79 1.02117e+00 9.92112e-01
80 1.03619e+00 9.95370e-01
