training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.27362e+00 1.18393e+00
1 1.11686e+00 1.09738e+00
2 1.08356e+00 1.07619e+00
3 1.05826e+00 1.05433e+00
4 1.06430e+00 1.04360e+00
5 1.04969e+00 1.04442e+00
6 1.04872e+00 1.03839e+00
7 1.03276e+00 1.02287e+00
8 1.03283e+00 1.02017e+00
9 1.04280e+00 1.01456e+00
10 1.02228e+00 1.03974e+00
11 1.02718e+00 1.01869e+00
12 1.03042e+00 1.01389e+00
13 1.02791e+00 1.01527e+00
14 1.02476e+00 1.01124e+00
15 1.01933e+00 1.01420e+00
16 1.01845e+00 1.01111e+00
17 1.01592e+00 1.01766e+00
18 1.01049e+00 1.01410e+00
19 1.00589e+00 1.00951e+00
20 1.00148e+00 1.02429e+00
21 1.01475e+00 1.00173e+00
22 1.00200e+00 1.01089e+00
23 1.00480e+00 1.00588e+00
24 1.00053e+00 9.97976e-01
25 1.00300e+00 9.99846e-01
26 9.97440e-01 1.00418e+00
27 1.00327e+00 1.00364e+00
28 9.99397e-01 1.00132e+00
29 9.96824e-01 1.00114e+00
30 9.95656e-01 9.96102e-01
31 1.00089e+00 9.96881e-01
32 1.00369e+00 9.96183e-01
33 9.90562e-01 9.95720e-01
34 9.80352e-01 9.99418e-01
35 9.91098e-01 9.95524e-01
36 9.82408e-01 9.93885e-01
37 9.96498e-01 9.93014e-01
38 9.94379e-01 9.88388e-01
39 9.82909e-01 9.93199e-01
40 9.83708e-01 9.87887e-01
41 9.75558e-01 9.87315e-01
42 9.76921e-01 9.91023e-01
43 9.81235e-01 9.87590e-01
44 9.85962e-01 1.00324e+00
45 9.79710e-01 9.86306e-01
46 9.75622e-01 9.89296e-01
47 9.84214e-01 9.96737e-01
48 9.79168e-01 9.86220e-01
49 9.91633e-01 9.91454e-01
50 9.76304e-01 9.87504e-01
51 9.75773e-01 9.82809e-01
52 9.68378e-01 9.91077e-01
53 9.77664e-01 9.85824e-01
54 9.81465e-01 9.87120e-01
55 9.64423e-01 9.84365e-01
56 9.68072e-01 9.90752e-01
57 9.68766e-01 9.84146e-01
58 9.77116e-01 9.83231e-01
59 9.78757e-01 9.87724e-01
60 9.64351e-01 9.80842e-01
61 9.69113e-01 9.83842e-01
62 9.58006e-01 9.80271e-01
63 9.65192e-01 9.82944e-01
64 9.65082e-01 9.77626e-01
65 9.65340e-01 9.82092e-01
66 9.51522e-01 9.83218e-01
67 9.57294e-01 9.80755e-01
68 9.55950e-01 9.76535e-01
69 9.59173e-01 9.85489e-01
70 9.57119e-01 9.79635e-01
71 9.67124e-01 9.78135e-01
72 9.62170e-01 9.79138e-01
73 9.55483e-01 9.85501e-01
74 9.65116e-01 9.75816e-01
75 9.66882e-01 9.84184e-01
76 9.59791e-01 9.79668e-01
77 9.59970e-01 9.74371e-01
78 9.44437e-01 9.77026e-01
79 9.60766e-01 9.76172e-01
80 9.52930e-01 9.76807e-01
