training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.30123e+00 1.16837e+00
1 1.22853e+00 1.17276e+00
2 1.21507e+00 1.16228e+00
3 1.18330e+00 1.13603e+00
4 1.21430e+00 1.16776e+00
5 1.18583e+00 1.14776e+00
6 1.18407e+00 1.15639e+00
7 1.17810e+00 1.14107e+00
8 1.16936e+00 1.15795e+00
9 1.14866e+00 1.12553e+00
10 1.15493e+00 1.12871e+00
11 1.15907e+00 1.13579e+00
12 1.14605e+00 1.11539e+00
13 1.14456e+00 1.11301e+00
14 1.15247e+00 1.14344e+00
15 1.14736e+00 1.11768e+00
16 1.15727e+00 1.13562e+00
17 1.14073e+00 1.13320e+00
18 1.14315e+00 1.14209e+00
19 1.10919e+00 1.11107e+00
20 1.12959e+00 1.11856e+00
21 1.13265e+00 1.12702e+00
22 1.14223e+00 1.13057e+00
23 1.11580e+00 1.10636e+00
24 1.15498e+00 1.13111e+00
25 1.11942e+00 1.11710e+00
26 1.12220e+00 1.12587e+00
27 1.10825e+00 1.10576e+00
28 1.11933e+00 1.12128e+00
29 1.11786e+00 1.11164e+00
30 1.11433e+00 1.12657e+00
31 1.12499e+00 1.12856e+00
32 1.12451e+00 1.12458e+00
33 1.13508e+00 1.15274e+00
34 1.12118e+00 1.12665e+00
35 1.12246e+00 1.10566e+00
36 1.12008e+00 1.13019e+00
37 1.09945e+00 1.12211e+00
38 1.12587e+00 1.13340e+00
39 1.10683e+00 1.10094e+00
40 1.11408e+00 1.10887e+00
41 1.11272e+00 1.12445e+00
42 1.13152e+00 1.11069e+00
43 1.09860e+00 1.09414e+00
44 1.09819e+00 1.12408e+00
45 1.11319e+00 1.10510e+00
46 1.11884e+00 1.12445e+00
47 1.08840e+00 1.11320e+00
48 1.11581e+00 1.12000e+00
49 1.09911e+00 1.10323e+00
50 1.10406e+00 1.09398e+00
51 1.11161e+00 1.08645e+00
52 1.11736e+00 1.10810e+00
53 1.10225e+00 1.10535e+00
54 1.10329e+00 1.11014e+00
55 1.11375e+00 1.12006e+00
56 1.10811e+00 1.10517e+00
57 1.11248e+00 1.10406e+00
58 1.09894e+00 1.09122e+00
59 1.10153e+00 1.11535e+00
60 1.10391e+00 1.09014e+00
61 1.11767e+00 1.10250e+00
62 1.10183e+00 1.11574e+00
63 1.11390e+00 1.10407e+00
64 1.10606e+00 1.09776e+00
65 1.09705e+00 1.11198e+00
66 1.09517e+00 1.11464e+00
67 1.09333e+00 1.13023e+00
68 1.11073e+00 1.10403e+00
69 1.10495e+00 1.12540e+00
70 1.10081e+00 1.08851e+00
71 1.10512e+00 1.10822e+00
72 1.09974e+00 1.10801e+00
73 1.09785e+00 1.12882e+00
74 1.09836e+00 1.09458e+00
75 1.09835e+00 1.11355e+00
76 1.10433e+00 1.09826e+00
77 1.10634e+00 1.10020e+00
78 1.09002e+00 1.15170e+00
79 1.10382e+00 1.13147e+00
80 1.09751e+00 1.11814e+00
