training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.31869e+00 1.20318e+00
1 1.13443e+00 1.10371e+00
2 1.09272e+00 1.07351e+00
3 1.06593e+00 1.06169e+00
4 1.05065e+00 1.04119e+00
5 1.04847e+00 1.04370e+00
6 1.04738e+00 1.02401e+00
7 1.04301e+00 1.02108e+00
8 1.02364e+00 1.01268e+00
9 1.02826e+00 1.01225e+00
10 1.03072e+00 1.00711e+00
11 1.01651e+00 1.01958e+00
12 1.02699e+00 1.00767e+00
13 1.02353e+00 1.00274e+00
14 1.00966e+00 9.98268e-01
15 1.00749e+00 1.00395e+00
16 1.01080e+00 9.97952e-01
17 1.00970e+00 9.98985e-01
18 1.01690e+00 1.01055e+00
19 1.00816e+00 9.93904e-01
20 1.00824e+00 9.90791e-01
21 1.00416e+00 9.94432e-01
22 1.00140e+00 9.92813e-01
23 9.95009e-01 9.93550e-01
24 1.00116e+00 9.93566e-01
25 1.00352e+00 9.91041e-01
26 9.91738e-01 1.00312e+00
27 9.94024e-01 1.00087e+00
28 9.92432e-01 9.93526e-01
29 9.91636e-01 9.89599e-01
30 9.88281e-01 9.88727e-01
31 9.84003e-01 9.96708e-01
32 9.84710e-01 9.94731e-01
33 9.84045e-01 9.90367e-01
34 9.87477e-01 9.92855e-01
35 9.88878e-01 9.84946e-01
36 9.83295e-01 9.89926e-01
37 9.90801e-01 9.87808e-01
38 9.80071e-01 9.86523e-01
39 9.78111e-01 9.92729e-01
40 9.69904e-01 9.87980e-01
41 9.86536e-01 9.88604e-01
42 9.80205e-01 9.87602e-01
43 9.72028e-01 9.77818e-01
44 9.74264e-01 9.87182e-01
45 9.65850e-01 9.89138e-01
46 9.72173e-01 9.83245e-01
47 9.77837e-01 9.85415e-01
48 9.65663e-01 9.80010e-01
49 9.63507e-01 9.92363e-01
50 9.69676e-01 9.84936e-01
51 9.60884e-01 9.80297e-01
52 9.66070e-01 9.78679e-01
53 9.63921e-01 9.85941e-01
54 9.62313e-01 9.82216e-01
55 9.57612e-01 9.88516e-01
56 9.59576e-01 9.80461e-01
57 9.57490e-01 9.83719e-01
58 9.60817e-01 9.78403e-01
59 9.58481e-01 9.77746e-01
60 9.59864e-01 9.87474e-01
61 9.63445e-01 9.80638e-01
62 9.50033e-01 9.81064e-01
63 9.52619e-01 9.80297e-01
64 9.65140e-01 9.80542e-01
65 9.50306e-01 9.79929e-01
66 9.51646e-01 9.74051e-01
67 9.60607e-01 9.75984e-01
68 9.59021e-01 9.86289e-01
69 9.52863e-01 9.69888e-01
70 9.42371e-01 9.71145e-01
71 9.49369e-01 9.80796e-01
72 9.49468e-01 9.83198e-01
73 9.56121e-01 9.72902e-01
74 9.44134e-01 9.74394e-01
75 9.39424e-01 9.76910e-01
76 9.37430e-01 9.78001e-01
77 9.35403e-01 9.69924e-01
78 9.48626e-01 9.68202e-01
79 9.39586e-01 9.72684e-01
80 9.41391e-01 9.89915e-01
