training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.23033e+00 1.11585e+00
1 1.12317e+00 1.08064e+00
2 1.08542e+00 1.07697e+00
3 1.08097e+00 1.04664e+00
4 1.07612e+00 1.03969e+00
5 1.06605e+00 1.04035e+00
6 1.05365e+00 1.03607e+00
7 1.05960e+00 1.03086e+00
8 1.05758e+00 1.03299e+00
9 1.06043e+00 1.02869e+00
10 1.05459e+00 1.02977e+00
11 1.04726e+00 1.02991e+00
12 1.05277e+00 1.03434e+00
13 1.05654e+00 1.02390e+00
14 1.03472e+00 1.01152e+00
15 1.05007e+00 1.00433e+00
16 1.02613e+00 1.03255e+00
17 1.03809e+00 1.01704e+00
18 1.04046e+00 1.00478e+00
19 1.02976e+00 1.00233e+00
20 1.03189e+00 1.01978e+00
21 1.02051e+00 1.00924e+00
22 1.03015e+00 1.04888e+00
23 1.01265e+00 1.00927e+00
24 1.02676e+00 1.02090e+00
25 1.03982e+00 1.02215e+00
26 1.02848e+00 9.98899e-01
27 1.02578e+00 9.97595e-01
28 1.02698e+00 1.01453e+00
29 1.03927e+00 1.00628e+00
30 1.01967e+00 1.00347e+00
31 1.02449e+00 9.96218e-01
32 1.01934e+00 1.00856e+00
33 1.01759e+00 1.00738e+00
34 1.02145e+00 1.00144e+00
35 1.02181e+00 1.00397e+00
36 1.01641e+00 1.00308e+00
37 1.00854e+00 1.00547e+00
38 1.01299e+00 1.00114e+00
39 1.00803e+00 1.03827e+00
40 1.00929e+00 1.00588e+00
41 1.00925e+00 9.99286e-01
42 9.98300e-01 9.90685e-01
43 1.02687e+00 1.00183e+00
44 9.97696e-01 1.00169e+00
45 1.01333e+00 1.00183e+00
46 1.01326e+00 1.00332e+00
47 1.00948e+00 9.92209e-01
48 1.01563e+00 1.01854e+00
49 1.00713e+00 9.88058e-01
50 1.01000e+00 9.78677e-01
51 1.01380e+00 1.00729e+00
52 1.00984e+00 9.86423e-01
53 1.00689e+00 9.90172e-01
54 9.94937e-01 1.00689e+00
55 1.00562e+00 9.96675e-01
56 1.00102e+00 9.84825e-01
57 1.00449e+00 1.00326e+00
58 9.98569e-01 1.01000e+00
59 1.00013e+00 1.00100e+00
60 9.91377e-01 1.00360e+00
61 9.96520e-01 9.79501e-01
62 1.00387e+00 9.90795e-01
63 9.99754e-01 1.00238e+00
64 9.87068e-01 9.92635e-01
65 9.92697e-01 1.01010e+00
66 9.97406e-01 9.89704e-01
67 9.90559e-01 9.86519e-01
68 9.74481e-01 9.98903e-01
69 9.99688e-01 9.80647e-01
70 9.99842e-01 9.89225e-01
71 9.88390e-01 9.88473e-01
72 9.86355e-01 1.00068e+00
73 9.91858e-01 9.80982e-01
74 9.79546e-01 9.90842e-01
75 9.81831e-01 9.93432e-01
76 9.99226e-01 1.00478e+00
77 9.86696e-01 9.83027e-01
78 9.89855e-01 9.90159e-01
79 9.82318e-01 9.96400e-01
80 1.00068e+00 9.88412e-01
