training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.29213e+00 1.17918e+00
1 1.12140e+00 1.06794e+00
2 1.07619e+00 1.05317e+00
3 1.05735e+00 1.04345e+00
4 1.05047e+00 1.03992e+00
5 1.03958e+00 1.02136e+00
6 1.05212e+00 1.03327e+00
7 1.04658e+00 1.03788e+00
8 1.04965e+00 1.03344e+00
9 1.01726e+00 1.01262e+00
10 1.03214e+00 1.02868e+00
11 1.02148e+00 1.01770e+00
12 1.03149e+00 1.01030e+00
13 1.02714e+00 1.00895e+00
14 1.01542e+00 1.00872e+00
15 1.01598e+00 9.95086e-01
16 1.02045e+00 1.01742e+00
17 1.02472e+00 1.00008e+00
18 1.00543e+00 9.99263e-01
19 1.01507e+00 1.01197e+00
20 1.00014e+00 9.92433e-01
21 1.00415e+00 1.00263e+00
22 1.00620e+00 9.93658e-01
23 1.00857e+00 9.96735e-01
24 1.00657e+00 9.98823e-01
25 1.00130e+00 9.86470e-01
26 9.94775e-01 9.89935e-01
27 1.00050e+00 9.94095e-01
28 1.00337e+00 9.94981e-01
29 9.86635e-01 9.89961e-01
30 1.00134e+00 9.90635e-01
31 9.93060e-01 9.94966e-01
32 9.86971e-01 9.96216e-01
33 9.85070e-01 9.96535e-01
34 9.86160e-01 9.85498e-01
35 9.91980e-01 9.89635e-01
36 9.92945e-01 9.88099e-01
37 9.91709e-01 9.86413e-01
38 9.92521e-01 1.00376e+00
39 9.95170e-01 9.90139e-01
40 9.78971e-01 9.93254e-01
41 9.74699e-01 9.96374e-01
42 9.83638e-01 9.93597e-01
43 9.77949e-01 9.91149e-01
44 9.87685e-01 9.96448e-01
45 9.64502e-01 9.92058e-01
46 9.57493e-01 9.81732e-01
47 9.79633e-01 9.95773e-01
48 9.74433e-01 9.82470e-01
49 9.57775e-01 9.91471e-01
50 9.76536e-01 9.84688e-01
51 9.66256e-01 9.75932e-01
52 9.60670e-01 9.84899e-01
53 9.62595e-01 9.90676e-01
54 9.63683e-01 9.78953e-01
55 9.58508e-01 9.91583e-01
56 9.54213e-01 9.75236e-01
57 9.65929e-01 1.00773e+00
58 9.76248e-01 9.74704e-01
59 9.50737e-01 9.73397e-01
60 9.64263e-01 9.70058e-01
61 9.51893e-01 9.76735e-01
62 9.59319e-01 9.68566e-01
63 9.61076e-01 9.86902e-01
64 9.69760e-01 9.72837e-01
65 9.47583e-01 9.68381e-01
66 9.54637e-01 9.72958e-01
67 9.62357e-01 9.65453e-01
68 9.41800e-01 9.78261e-01
69 9.43328e-01 9.87749e-01
70 9.40794e-01 9.84497e-01
71 9.41797e-01 9.70431e-01
72 9.50427e-01 9.81944e-01
73 9.50046e-01 9.70649e-01
74 9.51975e-01 9.66239e-01
75 9.54219e-01 9.77418e-01
76 9.35421e-01 9.81086e-01
77 9.49935e-01 9.71694e-01
78 9.51788e-01 9.76939e-01
79 9.46395e-01 9.76446e-01
80 9.28653e-01 9.74697e-01
