training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.28153e+00 1.18030e+00
1 1.12893e+00 1.08830e+00
2 1.07861e+00 1.06456e+00
3 1.05900e+00 1.05357e+00
4 1.06121e+00 1.03895e+00
5 1.04914e+00 1.03725e+00
6 1.04859e+00 1.02400e+00
7 1.04578e+00 1.02854e+00
8 1.03109e+00 1.01908e+00
9 1.03284e+00 1.01526e+00
10 1.02887e+00 1.01134e+00
11 1.03138e+00 1.01443e+00
12 1.01316e+00 1.01155e+00
13 1.01617e+00 1.01025e+00
14 1.02230e+00 1.01848e+00
15 1.02970e+00 1.00802e+00
16 1.02471e+00 1.00513e+00
17 1.01244e+00 1.01724e+00
18 1.02415e+00 1.00519e+00
19 1.01275e+00 1.01205e+00
20 1.01464e+00 1.01114e+00
21 1.01524e+00 1.01126e+00
22 1.00273e+00 1.00067e+00
23 1.01702e+00 1.00215e+00
24 1.01676e+00 1.00798e+00
25 1.02853e+00 1.00399e+00
26 1.00259e+00 9.96820e-01
27 9.97761e-01 9.99576e-01
28 1.00366e+00 9.97191e-01
29 1.00219e+00 1.00115e+00
30 1.00315e+00 1.00360e+00
31 9.95453e-01 9.96070e-01
32 1.00482e+00 9.98407e-01
33 9.96109e-01 9.98959e-01
34 1.00322e+00 9.90641e-01
35 1.00073e+00 9.99352e-01
36 1.00265e+00 9.95295e-01
37 9.98847e-01 9.91295e-01
38 1.00266e+00 9.86419e-01
39 9.95415e-01 9.95471e-01
40 9.82439e-01 9.90840e-01
41 9.82598e-01 9.90202e-01
42 1.00083e+00 9.84987e-01
43 9.83045e-01 9.88722e-01
44 9.81576e-01 9.89638e-01
45 9.87325e-01 9.91735e-01
46 9.81795e-01 9.89006e-01
47 9.82956e-01 9.88433e-01
48 9.82782e-01 9.95718e-01
49 9.96016e-01 9.86151e-01
50 9.82559e-01 9.87968e-01
51 9.81574e-01 9.84992e-01
52 9.80948e-01 9.92326e-01
53 9.79035e-01 9.90709e-01
54 9.78301e-01 9.85880e-01
55 9.88649e-01 9.83781e-01
56 9.74335e-01 9.83901e-01
57 9.93657e-01 9.83911e-01
58 9.75854e-01 9.79813e-01
59 9.72427e-01 9.82679e-01
60 9.70371e-01 9.81756e-01
61 9.81636e-01 9.78580e-01
62 9.73276e-01 9.80861e-01
63 9.62596e-01 9.83711e-01
64 9.67799e-01 9.82233e-01
65 9.75058e-01 9.81536e-01
66 9.67814e-01 9.81138e-01
67 9.61010e-01 9.75100e-01
68 9.76215e-01 9.81340e-01
69 9.74444e-01 9.78345e-01
70 9.71412e-01 9.74961e-01
71 9.69753e-01 9.83293e-01
72 9.69017e-01 9.83446e-01
73 9.68614e-01 9.77797e-01
74 9.73612e-01 9.76542e-01
75 9.72259e-01 9.72979e-01
76 9.64554e-01 9.73349e-01
77 9.62163e-01 9.72091e-01
78 9.69736e-01 9.78504e-01
79 9.65849e-01 9.70535e-01
80 9.56472e-01 9.74850e-01
