training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.36424e+00 1.30760e+00
1 1.25587e+00 1.22741e+00
2 1.19056e+00 1.15491e+00
3 1.12501e+00 1.10763e+00
4 1.09986e+00 1.08913e+00
5 1.12128e+00 1.08096e+00
6 1.10096e+00 1.07530e+00
7 1.08896e+00 1.07720e+00
8 1.06734e+00 1.06709e+00
9 1.06466e+00 1.06529e+00
10 1.06528e+00 1.05046e+00
11 1.07187e+00 1.05137e+00
12 1.05233e+00 1.05969e+00
13 1.06778e+00 1.07374e+00
14 1.07534e+00 1.05579e+00
15 1.07418e+00 1.04752e+00
16 1.06591e+00 1.04628e+00
17 1.05133e+00 1.04751e+00
18 1.03770e+00 1.04807e+00
19 1.06368e+00 1.03571e+00
20 1.04963e+00 1.04199e+00
21 1.03486e+00 1.04889e+00
22 1.03634e+00 1.04825e+00
23 1.03371e+00 1.03223e+00
24 1.03037e+00 1.02402e+00
25 1.03751e+00 1.03196e+00
26 1.04294e+00 1.04353e+00
27 1.05264e+00 1.04735e+00
28 1.04880e+00 1.04237e+00
29 1.03349e+00 1.03788e+00
30 1.01058e+00 1.04018e+00
31 1.04666e+00 1.03504e+00
32 1.00943e+00 1.03634e+00
33 1.02470e+00 1.04090e+00
34 1.02774e+00 1.04080e+00
35 1.02497e+00 1.04126e+00
36 1.02548e+00 1.05114e+00
37 1.00447e+00 1.04738e+00
38 1.02740e+00 1.03481e+00
39 1.03460e+00 1.03162e+00
40 1.00694e+00 1.03504e+00
41 1.04197e+00 1.03863e+00
42 1.03200e+00 1.03601e+00
43 1.00589e+00 1.03523e+00
44 1.02515e+00 1.03617e+00
45 1.01315e+00 1.04016e+00
46 1.02632e+00 1.04360e+00
47 1.01729e+00 1.04176e+00
48 1.02694e+00 1.04844e+00
49 1.01387e+00 1.05230e+00
50 1.00046e+00 1.05048e+00
51 1.00310e+00 1.04286e+00
52 1.01518e+00 1.03940e+00
53 1.02722e+00 1.04444e+00
54 1.00670e+00 1.04187e+00
55 9.99090e-01 1.03477e+00
56 1.00660e+00 1.02844e+00
57 1.00814e+00 1.02690e+00
58 9.82996e-01 1.02560e+00
59 1.01620e+00 1.02524e+00
60 1.02880e+00 1.03227e+00
61 1.01658e+00 1.03868e+00
62 1.00220e+00 1.03378e+00
63 1.00431e+00 1.03153e+00
64 1.02394e+00 1.03122e+00
65 1.00257e+00 1.03460e+00
66 1.01841e+00 1.03653e+00
67 9.95067e-01 1.04810e+00
68 1.00228e+00 1.04922e+00
69 9.96993e-01 1.04189e+00
70 9.95813e-01 1.04077e+00
71 9.94407e-01 1.04301e+00
72 1.01475e+00 1.05472e+00
73 1.02032e+00 1.05075e+00
74 9.94511e-01 1.04295e+00
75 9.83519e-01 1.03831e+00
76 1.00674e+00 1.03675e+00
77 1.01373e+00 1.04097e+00
78 1.02650e+00 1.04417e+00
79 9.92427e-01 1.04485e+00
80 1.00778e+00 1.04286e+00
