training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.38174e+00 1.34812e+00
1 1.33861e+00 1.31463e+00
2 1.30687e+00 1.27501e+00
3 1.27620e+00 1.23215e+00
4 1.21992e+00 1.19251e+00
5 1.21062e+00 1.16110e+00
6 1.16963e+00 1.13582e+00
7 1.14227e+00 1.11392e+00
8 1.13198e+00 1.09803e+00
9 1.12165e+00 1.08372e+00
10 1.10121e+00 1.07209e+00
11 1.11411e+00 1.06775e+00
12 1.10155e+00 1.06638e+00
13 1.09182e+00 1.06121e+00
14 1.11174e+00 1.05719e+00
15 1.07320e+00 1.05104e+00
16 1.07671e+00 1.04682e+00
17 1.07800e+00 1.04653e+00
18 1.07705e+00 1.04718e+00
19 1.06393e+00 1.04693e+00
20 1.08028e+00 1.04808e+00
21 1.09475e+00 1.04906e+00
22 1.08171e+00 1.04691e+00
23 1.06814e+00 1.04933e+00
24 1.06898e+00 1.05462e+00
25 1.07328e+00 1.05251e+00
26 1.06003e+00 1.04722e+00
27 1.06417e+00 1.03990e+00
28 1.04730e+00 1.03664e+00
29 1.05570e+00 1.03737e+00
30 1.06061e+00 1.03513e+00
31 1.06473e+00 1.03457e+00
32 1.05133e+00 1.03344e+00
33 1.06981e+00 1.03463e+00
34 1.06726e+00 1.03540e+00
35 1.05769e+00 1.03995e+00
36 1.06320e+00 1.03957e+00
37 1.03612e+00 1.03802e+00
38 1.04587e+00 1.03795e+00
39 1.02412e+00 1.03606e+00
40 1.04532e+00 1.03226e+00
41 1.02471e+00 1.03624e+00
42 1.07234e+00 1.03782e+00
43 1.02725e+00 1.03405e+00
44 1.02625e+00 1.03202e+00
45 1.02548e+00 1.02755e+00
46 1.01966e+00 1.02845e+00
47 1.04288e+00 1.03575e+00
48 1.03105e+00 1.03909e+00
49 1.04453e+00 1.03958e+00
50 1.04101e+00 1.04054e+00
51 1.03592e+00 1.03681e+00
52 1.01385e+00 1.03869e+00
53 1.03529e+00 1.03809e+00
54 1.02876e+00 1.03528e+00
55 1.02291e+00 1.03479e+00
56 1.03283e+00 1.03384e+00
57 1.01404e+00 1.03558e+00
58 1.03295e+00 1.03875e+00
59 1.03203e+00 1.04373e+00
60 1.03026e+00 1.04391e+00
61 1.02773e+00 1.03611e+00
62 1.00590e+00 1.03191e+00
63 9.81813e-01 1.03818e+00
64 1.01856e+00 1.04491e+00
65 1.01949e+00 1.04495e+00
66 1.02751e+00 1.04239e+00
67 9.84826e-01 1.03878e+00
68 1.01548e+00 1.03346e+00
69 1.01191e+00 1.03184e+00
70 1.01494e+00 1.03377e+00
71 1.02045e+00 1.04059e+00
72 1.03133e+00 1.03524e+00
73 1.01876e+00 1.03659e+00
74 1.00346e+00 1.04087e+00
75 9.98537e-01 1.03785e+00
76 1.00939e+00 1.04199e+00
77 9.97259e-01 1.04140e+00
78 1.00735e+00 1.03527e+00
79 1.02192e+00 1.02980e+00
80 1.01070e+00 1.02853e+00
