training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.32834e+00 1.24268e+00
1 1.17756e+00 1.09132e+00
2 1.09729e+00 1.08137e+00
3 1.07449e+00 1.09172e+00
4 1.10888e+00 1.08111e+00
5 1.07253e+00 1.03996e+00
6 1.04062e+00 1.02417e+00
7 1.02234e+00 1.00979e+00
8 1.03145e+00 1.02254e+00
9 1.01649e+00 1.03592e+00
10 1.00725e+00 1.02511e+00
11 1.01344e+00 1.02377e+00
12 1.00506e+00 1.02190e+00
13 1.01421e+00 1.02712e+00
14 9.86257e-01 1.03642e+00
15 1.01298e+00 1.03375e+00
16 9.97521e-01 1.04184e+00
17 9.97397e-01 1.01679e+00
18 9.91706e-01 1.04055e+00
19 9.85838e-01 1.02022e+00
20 9.97928e-01 1.01671e+00
21 9.94788e-01 1.02779e+00
22 9.76099e-01 1.02027e+00
23 9.98202e-01 1.00365e+00
24 9.95502e-01 1.01902e+00
25 9.83446e-01 1.00141e+00
26 9.78243e-01 1.00953e+00
27 9.58928e-01 1.00350e+00
28 9.63361e-01 1.00383e+00
29 9.72870e-01 1.00248e+00
30 9.57565e-01 1.02410e+00
31 9.55930e-01 1.02664e+00
32 9.55371e-01 1.03733e+00
33 9.72725e-01 1.02911e+00
34 9.48215e-01 1.04772e+00
35 9.80441e-01 1.03271e+00
36 9.58870e-01 1.02749e+00
37 9.83484e-01 1.01994e+00
38 9.58187e-01 1.01625e+00
39 9.32398e-01 1.05026e+00
40 9.62454e-01 1.01978e+00
41 9.67726e-01 1.02895e+00
42 9.53204e-01 1.00413e+00
43 9.59146e-01 9.82685e-01
44 9.80160e-01 9.94274e-01
45 9.68260e-01 1.00136e+00
46 9.44857e-01 1.00597e+00
47 9.55753e-01 1.03252e+00
48 9.77503e-01 1.03261e+00
49 9.36380e-01 1.02043e+00
50 9.62944e-01 1.02179e+00
51 9.71646e-01 9.86949e-01
52 9.30402e-01 9.88006e-01
53 9.44406e-01 1.00278e+00
54 9.57786e-01 9.89227e-01
55 9.48005e-01 9.89654e-01
56 9.49032e-01 1.00546e+00
57 9.63148e-01 1.02313e+00
58 9.91762e-01 1.02329e+00
59 9.80033e-01 1.01525e+00
60 9.85920e-01 9.86325e-01
61 9.69004e-01 9.89065e-01
62 9.32678e-01 1.00637e+00
63 9.38490e-01 1.02032e+00
64 9.18006e-01 1.02455e+00
65 9.49554e-01 9.92292e-01
66 9.66706e-01 9.90124e-01
67 9.37347e-01 9.92011e-01
68 9.51420e-01 1.00062e+00
69 9.47669e-01 1.01162e+00
70 9.56810e-01 1.00344e+00
71 9.26162e-01 1.01765e+00
72 9.40295e-01 1.02168e+00
73 9.29682e-01 1.00761e+00
74 9.48689e-01 9.92058e-01
75 9.45100e-01 9.78327e-01
76 9.33506e-01 9.72280e-01
77 9.45324e-01 9.73968e-01
78 9.17510e-01 9.87960e-01
79 9.40995e-01 9.96713e-01
80 9.19180e-01 1.00083e+00
