training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.15244e+00 9.45908e-01
1 1.05460e+00 9.67428e-01
2 1.01024e+00 9.22625e-01
3 1.00479e+00 9.31372e-01
4 9.92997e-01 9.41068e-01
5 9.98194e-01 9.19211e-01
6 9.92052e-01 9.26212e-01
7 9.87075e-01 9.10829e-01
8 9.84946e-01 9.11933e-01
9 9.83695e-01 9.17262e-01
10 9.80247e-01 8.98261e-01
11 9.64989e-01 9.06032e-01
12 9.68575e-01 9.12321e-01
13 9.73616e-01 9.25858e-01
14 9.88312e-01 9.12877e-01
15 9.71671e-01 9.08602e-01
16 9.78289e-01 9.06186e-01
17 9.65907e-01 9.02763e-01
18 9.65862e-01 9.09561e-01
19 9.65463e-01 9.29809e-01
20 9.54914e-01 9.28651e-01
21 9.65941e-01 8.88536e-01
22 9.59964e-01 8.89064e-01
23 9.66953e-01 9.15923e-01
24 9.66695e-01 8.89968e-01
25 9.75393e-01 9.00245e-01
26 9.57794e-01 9.05559e-01
27 9.68634e-01 9.07918e-01
28 9.63425e-01 8.96890e-01
29 9.58512e-01 8.95736e-01
30 9.63770e-01 9.03924e-01
31 9.70485e-01 8.98858e-01
32 9.60562e-01 8.97851e-01
33 9.70943e-01 8.93345e-01
34 9.72295e-01 8.91104e-01
35 9.64863e-01 9.06235e-01
36 9.68529e-01 8.77276e-01
37 9.62806e-01 9.46922e-01
38 9.58924e-01 9.06060e-01
39 9.63869e-01 8.97905e-01
40 9.75142e-01 9.54204e-01
41 9.67014e-01 8.84325e-01
42 9.59341e-01 9.00603e-01
43 9.70164e-01 8.97485e-01
44 9.77092e-01 9.45343e-01
45 9.69772e-01 8.97833e-01
46 9.48223e-01 9.22926e-01
47 9.73051e-01 9.12888e-01
48 9.83030e-01 8.82598e-01
49 9.74873e-01 8.96574e-01
50 9.73769e-01 8.97936e-01
51 9.56332e-01 8.87054e-01
52 9.66375e-01 9.09825e-01
53 9.57573e-01 9.02567e-01
54 9.73017e-01 8.85692e-01
55 9.82609e-01 9.10170e-01
56 9.75435e-01 9.06401e-01
57 9.69126e-01 8.96849e-01
58 9.64644e-01 9.08479e-01
59 9.58829e-01 9.07745e-01
60 9.71860e-01 9.12275e-01
61 9.73678e-01 9.02972e-01
62 9.63562e-01 8.94636e-01
63 9.62242e-01 8.86897e-01
64 9.73496e-01 8.92133e-01
65 9.62814e-01 9.20813e-01
66 9.77589e-01 9.19501e-01
67 9.70511e-01 8.96112e-01
68 9.76985e-01 9.06289e-01
69 9.48845e-01 9.30707e-01
70 9.72840e-01 9.10504e-01
71 9.74906e-01 8.95386e-01
72 9.60581e-01 8.98806e-01
73 9.73956e-01 9.14161e-01
74 9.60750e-01 8.99395e-01
75 9.75781e-01 9.09573e-01
76 9.87880e-01 9.13832e-01
77 9.76956e-01 8.96259e-01
78 9.70444e-01 9.03867e-01
79 9.84534e-01 8.90990e-01
80 9.73806e-01 9.11034e-01
