training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.33008e+00 9.52899e-01
1 9.73096e-01 9.77270e-01
2 9.47941e-01 9.85833e-01
3 9.37386e-01 9.17432e-01
4 9.63091e-01 9.50489e-01
5 9.24184e-01 9.23000e-01
6 9.34567e-01 9.71662e-01
7 9.22032e-01 9.56579e-01
8 9.48485e-01 9.00048e-01
9 9.12815e-01 8.99266e-01
10 9.04342e-01 9.36577e-01
11 9.07403e-01 8.91109e-01
12 9.04918e-01 9.31663e-01
13 9.21333e-01 9.02141e-01
14 9.05794e-01 8.98509e-01
15 9.07147e-01 8.96664e-01
16 8.95379e-01 8.77179e-01
17 8.92812e-01 8.97408e-01
18 8.98958e-01 9.44477e-01
19 9.05435e-01 8.85799e-01
20 9.05257e-01 8.72925e-01
21 8.86149e-01 8.90559e-01
22 9.05809e-01 9.21170e-01
23 9.07056e-01 8.85195e-01
24 8.90630e-01 8.98956e-01
25 8.95508e-01 9.22132e-01
26 8.98931e-01 8.88488e-01
27 8.87367e-01 8.66309e-01
28 9.09307e-01 9.22964e-01
29 8.90095e-01 8.83754e-01
30 8.99945e-01 8.65219e-01
31 8.75134e-01 8.91217e-01
32 8.81461e-01 8.86289e-01
33 8.76490e-01 8.74864e-01
34 8.74056e-01 8.81467e-01
35 9.21267e-01 8.97983e-01
36 8.87989e-01 8.89838e-01
37 8.79040e-01 8.89301e-01
38 8.73855e-01 8.65863e-01
39 8.66288e-01 8.72124e-01
40 8.69303e-01 8.64674e-01
41 8.77674e-01 8.75922e-01
42 8.70539e-01 8.68535e-01
43 8.80912e-01 8.61014e-01
44 8.63912e-01 8.58491e-01
45 8.72586e-01 8.76166e-01
46 8.77899e-01 8.64984e-01
47 8.69281e-01 8.58692e-01
48 8.71668e-01 8.52688e-01
49 8.70507e-01 8.60228e-01
50 8.59033e-01 9.28374e-01
51 8.83672e-01 9.02785e-01
52 8.67820e-01 9.16014e-01
53 8.93632e-01 8.80280e-01
54 8.68875e-01 8.84641e-01
55 8.51191e-01 8.47080e-01
56 8.66606e-01 8.72380e-01
57 8.64298e-01 9.00540e-01
58 8.65856e-01 9.04014e-01
59 8.81973e-01 8.76571e-01
60 8.69245e-01 8.63918e-01
61 8.59064e-01 8.63977e-01
62 8.52880e-01 8.47377e-01
63 8.56139e-01 8.88839e-01
64 8.78509e-01 9.21945e-01
65 8.70888e-01 9.05798e-01
66 8.84060e-01 8.73032e-01
67 9.02431e-01 8.80363e-01
68 8.60084e-01 8.55196e-01
69 8.68636e-01 9.23423e-01
70 8.58573e-01 8.91076e-01
71 8.50972e-01 8.60428e-01
72 8.60226e-01 1.02101e+00
73 8.77731e-01 8.95177e-01
74 8.72378e-01 8.57936e-01
75 8.49204e-01 9.12685e-01
76 8.59380e-01 8.93521e-01
77 8.69451e-01 8.62419e-01
78 8.60951e-01 9.08547e-01
79 8.53426e-01 8.78945e-01
80 8.60095e-01 8.99430e-01
