training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.49047e+00 1.38408e+00
1 1.45142e+00 1.35245e+00
2 1.41639e+00 1.32308e+00
3 1.41624e+00 1.29637e+00
4 1.36458e+00 1.27158e+00
5 1.35769e+00 1.24943e+00
6 1.33259e+00 1.22879e+00
7 1.29616e+00 1.20972e+00
8 1.28755e+00 1.19285e+00
9 1.26900e+00 1.17754e+00
10 1.25350e+00 1.16333e+00
11 1.23025e+00 1.14999e+00
12 1.21472e+00 1.13783e+00
13 1.20678e+00 1.12722e+00
14 1.19986e+00 1.11742e+00
15 1.17914e+00 1.10829e+00
16 1.18111e+00 1.09991e+00
17 1.18005e+00 1.09247e+00
18 1.18169e+00 1.08557e+00
19 1.15299e+00 1.07925e+00
20 1.15632e+00 1.07310e+00
21 1.14316e+00 1.06762e+00
22 1.13808e+00 1.06242e+00
23 1.15268e+00 1.05768e+00
24 1.11879e+00 1.05326e+00
25 1.13092e+00 1.04915e+00
26 1.12285e+00 1.04530e+00
27 1.11034e+00 1.04174e+00
28 1.11876e+00 1.03833e+00
29 1.10511e+00 1.03533e+00
30 1.08923e+00 1.03241e+00
31 1.10613e+00 1.02966e+00
32 1.10229e+00 1.02711e+00
33 1.09133e+00 1.02455e+00
34 1.09424e+00 1.02220e+00
35 1.07922e+00 1.01986e+00
36 1.08503e+00 1.01764e+00
37 1.09004e+00 1.01560e+00
38 1.08337e+00 1.01357e+00
39 1.06946e+00 1.01162e+00
40 1.07952e+00 1.00976e+00
41 1.07456e+00 1.00801e+00
42 1.07226e+00 1.00624e+00
43 1.06966e+00 1.00458e+00
44 1.07176e+00 1.00297e+00
45 1.06230e+00 1.00152e+00
46 1.05736e+00 1.00006e+00
47 1.06617e+00 9.98701e-01
48 1.07030e+00 9.97316e-01
49 1.05629e+00 9.95918e-01
50 1.06200e+00 9.94592e-01
51 1.04509e+00 9.93388e-01
52 1.05330e+00 9.92197e-01
53 1.05949e+00 9.91050e-01
54 1.04405e+00 9.89874e-01
55 1.06603e+00 9.88918e-01
56 1.04694e+00 9.88009e-01
57 1.05223e+00 9.87000e-01
58 1.04803e+00 9.86060e-01
59 1.05135e+00 9.84916e-01
60 1.04235e+00 9.83944e-01
61 1.05135e+00 9.82924e-01
62 1.04592e+00 9.81997e-01
63 1.04431e+00 9.81017e-01
64 1.05529e+00 9.80160e-01
65 1.04889e+00 9.79286e-01
66 1.03233e+00 9.78415e-01
67 1.02802e+00 9.77710e-01
68 1.02869e+00 9.76830e-01
69 1.03733e+00 9.76154e-01
70 1.03429e+00 9.75248e-01
71 1.03165e+00 9.74317e-01
72 1.04232e+00 9.73661e-01
73 1.03453e+00 9.72873e-01
74 1.02544e+00 9.72097e-01
75 1.02438e+00 9.71350e-01
76 1.02348e+00 9.70803e-01
77 1.01416e+00 9.70130e-01
78 1.03333e+00 9.69317e-01
79 1.02862e+00 9.68480e-01
80 1.02808e+00 9.67863e-01
