training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.33065e+00 1.22100e+00
1 1.18647e+00 1.12521e+00
2 1.12224e+00 1.07138e+00
3 1.07977e+00 1.03967e+00
4 1.04879e+00 1.01874e+00
5 1.03727e+00 1.00401e+00
6 1.02058e+00 9.92931e-01
7 1.01104e+00 9.83883e-01
8 1.00455e+00 9.76528e-01
9 9.97216e-01 9.69746e-01
10 9.87970e-01 9.63873e-01
11 9.82387e-01 9.58608e-01
12 9.74866e-01 9.53977e-01
13 9.72396e-01 9.50170e-01
14 9.66384e-01 9.46102e-01
15 9.67319e-01 9.43042e-01
16 9.63386e-01 9.39696e-01
17 9.60369e-01 9.36427e-01
18 9.62294e-01 9.33830e-01
19 9.54377e-01 9.31226e-01
20 9.48947e-01 9.28890e-01
21 9.52356e-01 9.26510e-01
22 9.47982e-01 9.24229e-01
23 9.48709e-01 9.22927e-01
24 9.42790e-01 9.21255e-01
25 9.42017e-01 9.19815e-01
26 9.35856e-01 9.18213e-01
27 9.44118e-01 9.17390e-01
28 9.41975e-01 9.16119e-01
29 9.32191e-01 9.14698e-01
30 9.36703e-01 9.14070e-01
31 9.36917e-01 9.12750e-01
32 9.34893e-01 9.11757e-01
33 9.32469e-01 9.10483e-01
34 9.34547e-01 9.09743e-01
35 9.30674e-01 9.09121e-01
36 9.27204e-01 9.08351e-01
37 9.27811e-01 9.08026e-01
38 9.27260e-01 9.07318e-01
39 9.24675e-01 9.07044e-01
40 9.21306e-01 9.06694e-01
41 9.15020e-01 9.05556e-01
42 9.20143e-01 9.05002e-01
43 9.25820e-01 9.04525e-01
44 9.23030e-01 9.04229e-01
45 9.19831e-01 9.03739e-01
46 9.22583e-01 9.03045e-01
47 9.18823e-01 9.02240e-01
48 9.14366e-01 9.01998e-01
49 9.12665e-01 9.01775e-01
50 9.18257e-01 9.01850e-01
51 9.13042e-01 9.01884e-01
52 9.15356e-01 9.01197e-01
53 9.10087e-01 9.00997e-01
54 9.13494e-01 9.00249e-01
55 9.14349e-01 8.99948e-01
56 9.12321e-01 8.99854e-01
57 9.14312e-01 9.00030e-01
58 9.14026e-01 8.99197e-01
59 9.14125e-01 8.98845e-01
60 9.08632e-01 8.98232e-01
61 9.12580e-01 8.98045e-01
62 9.07664e-01 8.98080e-01
63 9.09781e-01 8.97682e-01
64 9.10462e-01 8.97857e-01
65 9.09853e-01 8.97575e-01
66 9.09693e-01 8.96695e-01
67 9.08700e-01 8.96802e-01
68 9.10299e-01 8.97145e-01
69 9.07994e-01 8.97199e-01
70 9.07956e-01 8.96543e-01
71 9.08788e-01 8.96540e-01
72 9.05304e-01 8.96007e-01
73 9.06161e-01 8.96178e-01
74 9.13270e-01 8.95565e-01
75 9.07614e-01 8.95771e-01
76 9.11222e-01 8.95692e-01
77 9.04800e-01 8.95584e-01
78 9.05039e-01 8.95910e-01
79 9.03710e-01 8.95303e-01
80 9.01686e-01 8.95133e-01
