training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.38780e+00 1.38294e+00
1 1.38614e+00 1.37954e+00
2 1.37839e+00 1.37628e+00
3 1.37458e+00 1.37295e+00
4 1.37135e+00 1.36934e+00
5 1.36486e+00 1.36544e+00
6 1.36145e+00 1.36104e+00
7 1.35684e+00 1.35636e+00
8 1.35244e+00 1.35117e+00
9 1.34662e+00 1.34514e+00
10 1.34318e+00 1.33903e+00
11 1.33564e+00 1.33176e+00
12 1.32993e+00 1.32373e+00
13 1.31991e+00 1.31432e+00
14 1.31269e+00 1.30355e+00
15 1.30385e+00 1.29168e+00
16 1.29142e+00 1.27916e+00
17 1.27675e+00 1.26564e+00
18 1.27133e+00 1.25090e+00
19 1.26379e+00 1.23687e+00
20 1.24990e+00 1.22255e+00
21 1.24227e+00 1.20787e+00
22 1.22589e+00 1.19264e+00
23 1.21745e+00 1.17874e+00
24 1.20789e+00 1.16460e+00
25 1.19368e+00 1.14936e+00
26 1.17669e+00 1.13485e+00
27 1.17080e+00 1.12167e+00
28 1.15376e+00 1.10905e+00
29 1.15239e+00 1.09838e+00
30 1.14655e+00 1.08864e+00
31 1.13088e+00 1.07986e+00
32 1.12527e+00 1.07194e+00
33 1.10678e+00 1.06427e+00
34 1.11405e+00 1.05887e+00
35 1.11080e+00 1.05341e+00
36 1.11453e+00 1.04871e+00
37 1.09679e+00 1.04423e+00
38 1.08986e+00 1.03949e+00
39 1.08908e+00 1.03580e+00
40 1.09563e+00 1.03255e+00
41 1.09019e+00 1.02973e+00
42 1.08266e+00 1.02662e+00
43 1.07117e+00 1.02371e+00
44 1.06714e+00 1.02096e+00
45 1.06333e+00 1.01841e+00
46 1.07921e+00 1.01579e+00
47 1.06389e+00 1.01345e+00
48 1.05675e+00 1.01090e+00
49 1.07047e+00 1.00897e+00
50 1.07848e+00 1.00708e+00
51 1.07430e+00 1.00537e+00
52 1.06665e+00 1.00369e+00
53 1.06558e+00 1.00153e+00
54 1.05872e+00 9.99717e-01
55 1.04775e+00 9.97789e-01
56 1.04649e+00 9.95765e-01
57 1.06054e+00 9.94182e-01
58 1.05310e+00 9.92458e-01
59 1.05398e+00 9.90765e-01
60 1.04323e+00 9.89010e-01
61 1.05185e+00 9.87383e-01
62 1.04224e+00 9.85652e-01
63 1.04066e+00 9.83930e-01
64 1.04604e+00 9.82236e-01
65 1.04068e+00 9.80825e-01
66 1.04785e+00 9.79595e-01
67 1.03497e+00 9.77968e-01
68 1.03739e+00 9.76910e-01
69 1.03308e+00 9.75401e-01
70 1.03532e+00 9.74160e-01
71 1.03686e+00 9.72632e-01
72 1.02821e+00 9.71144e-01
73 1.03049e+00 9.69818e-01
74 1.02409e+00 9.68267e-01
75 1.02855e+00 9.67030e-01
76 1.02878e+00 9.65777e-01
77 1.03269e+00 9.64304e-01
78 1.02758e+00 9.63138e-01
79 1.03115e+00 9.61587e-01
80 1.02493e+00 9.60419e-01
81 1.02204e+00 9.59132e-01
82 1.02152e+00 9.57846e-01
83 1.01857e+00 9.56803e-01
84 1.02786e+00 9.55356e-01
85 1.01785e+00 9.54168e-01
86 1.01464e+00 9.53006e-01
87 1.01561e+00 9.51872e-01
