training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.23493e+00 1.00845e+00
1 1.03961e+00 9.46017e-01
2 9.98927e-01 9.38778e-01
3 9.97948e-01 9.34045e-01
4 9.85346e-01 9.29623e-01
5 9.79007e-01 9.06566e-01
6 9.65479e-01 9.09566e-01
7 9.75570e-01 9.13235e-01
8 9.55851e-01 8.97184e-01
9 9.54699e-01 9.02328e-01
10 9.59516e-01 8.98765e-01
11 9.64613e-01 8.98470e-01
12 9.51704e-01 8.96839e-01
13 9.46831e-01 9.01403e-01
14 9.60245e-01 8.93165e-01
15 9.35004e-01 8.88927e-01
16 9.39014e-01 8.98458e-01
17 9.45944e-01 8.93417e-01
18 9.40971e-01 8.91546e-01
19 9.30005e-01 8.89693e-01
20 9.35514e-01 8.88813e-01
21 9.23903e-01 8.85871e-01
22 9.32465e-01 8.89323e-01
23 9.44472e-01 8.93135e-01
24 9.22725e-01 8.80764e-01
25 9.27845e-01 8.87296e-01
26 9.17761e-01 9.05009e-01
27 9.34998e-01 8.84124e-01
28 9.16286e-01 8.82865e-01
29 9.10703e-01 8.79156e-01
30 9.24916e-01 8.76049e-01
31 9.11647e-01 8.78317e-01
32 9.15464e-01 8.76207e-01
33 9.22955e-01 8.76897e-01
34 9.16542e-01 8.74500e-01
35 9.02044e-01 8.74971e-01
36 9.21799e-01 8.84013e-01
37 9.08040e-01 8.70619e-01
38 9.13172e-01 8.72617e-01
39 9.11570e-01 8.76336e-01
40 9.06277e-01 8.70214e-01
41 9.17564e-01 8.73636e-01
42 9.03663e-01 8.70724e-01
43 9.13553e-01 8.83284e-01
44 9.15418e-01 8.74044e-01
45 9.25536e-01 8.70681e-01
46 8.97493e-01 8.63229e-01
47 9.13615e-01 8.74479e-01
48 9.08931e-01 8.66647e-01
49 9.05304e-01 8.72700e-01
50 9.11318e-01 8.70416e-01
51 9.01442e-01 8.67365e-01
52 8.98383e-01 8.70610e-01
53 9.01412e-01 8.66078e-01
54 8.98522e-01 8.69500e-01
55 9.07590e-01 8.67473e-01
56 8.97258e-01 8.66023e-01
57 9.02061e-01 8.62380e-01
58 9.04497e-01 8.63574e-01
59 9.04232e-01 8.68369e-01
60 8.92268e-01 8.68728e-01
61 9.00853e-01 8.58345e-01
62 9.02997e-01 8.71072e-01
63 8.98357e-01 8.63047e-01
64 8.97538e-01 8.58492e-01
65 8.98228e-01 8.59320e-01
66 8.94923e-01 8.70771e-01
67 9.02783e-01 8.61198e-01
68 9.05815e-01 8.55879e-01
69 9.00117e-01 8.72434e-01
70 8.97244e-01 8.68733e-01
71 8.95508e-01 8.65261e-01
72 9.10907e-01 8.72024e-01
73 9.12378e-01 8.59108e-01
74 9.01856e-01 8.63881e-01
75 8.90680e-01 8.67766e-01
76 8.94594e-01 8.59409e-01
77 8.88145e-01 8.58911e-01
78 9.01709e-01 8.63284e-01
79 8.89868e-01 8.53841e-01
80 8.92552e-01 8.66845e-01
