training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.12986e+00 9.51214e-01
1 9.86961e-01 9.46041e-01
2 9.61570e-01 9.12714e-01
3 9.57440e-01 9.03946e-01
4 9.38736e-01 9.01786e-01
5 9.42487e-01 8.96705e-01
6 9.34710e-01 8.93880e-01
7 9.39398e-01 9.06584e-01
8 9.28068e-01 8.88447e-01
9 9.29603e-01 9.28789e-01
10 9.31234e-01 9.12181e-01
11 9.22822e-01 8.89347e-01
12 9.25430e-01 8.81482e-01
13 9.20195e-01 8.83358e-01
14 9.11300e-01 9.03574e-01
15 9.10996e-01 8.89727e-01
16 9.05523e-01 8.84791e-01
17 9.05204e-01 8.96092e-01
18 9.18805e-01 8.78782e-01
19 8.96232e-01 9.20232e-01
20 8.98839e-01 8.88328e-01
21 8.93726e-01 8.66801e-01
22 8.90157e-01 8.69964e-01
23 9.02720e-01 8.66638e-01
24 9.01194e-01 8.81177e-01
25 9.06106e-01 8.86296e-01
26 9.07048e-01 8.74883e-01
27 8.92918e-01 8.84696e-01
28 9.02254e-01 8.69109e-01
29 9.06425e-01 8.89241e-01
30 9.00097e-01 8.65050e-01
31 8.80257e-01 8.67057e-01
32 8.98511e-01 8.71807e-01
33 8.83691e-01 8.87473e-01
34 8.96111e-01 8.72711e-01
35 8.91899e-01 8.91358e-01
36 8.92238e-01 8.66715e-01
37 8.85434e-01 8.66192e-01
38 8.89129e-01 8.58939e-01
39 8.85639e-01 8.76384e-01
40 8.90307e-01 8.56874e-01
41 8.70282e-01 8.72805e-01
42 8.82786e-01 8.79220e-01
43 8.82762e-01 8.62708e-01
44 8.82733e-01 8.84547e-01
45 8.92061e-01 8.71205e-01
46 8.81572e-01 8.86393e-01
47 8.84378e-01 8.59339e-01
48 8.71648e-01 8.63218e-01
49 8.75381e-01 8.60430e-01
50 8.80826e-01 8.68234e-01
51 8.76943e-01 8.84463e-01
52 8.85063e-01 8.64245e-01
53 8.82379e-01 8.56190e-01
54 8.72416e-01 8.63619e-01
55 8.71139e-01 8.79567e-01
56 8.72723e-01 8.59374e-01
57 8.73609e-01 8.54206e-01
58 8.71828e-01 8.64611e-01
59 8.72435e-01 8.50711e-01
60 8.77152e-01 8.47602e-01
61 8.53818e-01 8.47404e-01
62 8.70238e-01 8.49958e-01
63 8.63802e-01 8.57475e-01
64 8.76654e-01 8.63453e-01
65 8.67222e-01 8.57505e-01
66 8.60336e-01 8.47361e-01
67 8.62716e-01 8.52733e-01
68 8.57717e-01 8.61139e-01
69 8.71647e-01 8.59381e-01
70 8.64461e-01 8.41098e-01
71 8.58414e-01 8.43895e-01
72 8.52397e-01 8.36610e-01
73 8.60882e-01 8.32790e-01
74 8.60133e-01 8.58316e-01
75 8.60770e-01 8.43375e-01
76 8.61321e-01 8.58714e-01
77 8.46595e-01 8.47061e-01
78 8.62408e-01 8.38197e-01
79 8.57164e-01 8.77857e-01
80 8.44587e-01 8.56342e-01
