training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.13900e+00 9.54409e-01
1 9.99540e-01 1.04287e+00
2 9.90737e-01 9.15920e-01
3 9.63829e-01 9.10374e-01
4 9.58565e-01 9.23046e-01
5 9.65371e-01 9.17997e-01
6 9.56994e-01 9.10944e-01
7 9.51040e-01 9.00326e-01
8 9.43665e-01 9.12034e-01
9 9.40915e-01 9.21082e-01
10 9.22526e-01 9.03489e-01
11 9.38584e-01 9.16773e-01
12 9.21433e-01 8.84574e-01
13 9.24564e-01 9.06874e-01
14 9.24330e-01 9.45255e-01
15 9.48514e-01 8.91073e-01
16 9.07986e-01 8.75728e-01
17 9.14971e-01 8.82075e-01
18 9.27274e-01 8.91200e-01
19 9.25211e-01 8.86594e-01
20 9.12836e-01 9.01214e-01
21 9.09276e-01 8.85417e-01
22 9.17989e-01 8.80196e-01
23 9.05348e-01 9.14046e-01
24 9.16642e-01 9.06347e-01
25 9.21429e-01 8.81914e-01
26 9.16520e-01 8.88563e-01
27 9.08163e-01 8.76967e-01
28 8.97971e-01 9.10453e-01
29 9.16189e-01 8.69384e-01
30 8.97271e-01 8.67776e-01
31 9.10915e-01 8.74849e-01
32 9.04644e-01 8.92325e-01
33 8.97751e-01 8.61122e-01
34 9.10408e-01 8.78045e-01
35 9.04358e-01 8.66835e-01
36 9.06255e-01 8.69593e-01
37 8.98596e-01 9.05771e-01
38 9.01967e-01 8.68225e-01
39 8.99540e-01 8.74370e-01
40 9.00333e-01 8.67296e-01
41 8.91731e-01 8.62756e-01
42 8.89878e-01 8.55093e-01
43 8.88656e-01 8.81338e-01
44 8.91717e-01 8.80523e-01
45 8.90611e-01 8.69930e-01
46 8.93672e-01 8.79684e-01
47 8.79880e-01 8.55027e-01
48 8.85679e-01 8.57152e-01
49 9.08750e-01 8.72438e-01
50 8.90027e-01 8.98690e-01
51 9.02005e-01 8.70671e-01
52 8.85108e-01 8.62995e-01
53 8.90845e-01 8.87534e-01
54 8.96490e-01 8.59198e-01
55 8.87760e-01 8.63517e-01
56 8.93790e-01 8.83591e-01
57 8.86700e-01 8.47345e-01
58 8.76751e-01 8.68266e-01
59 8.80035e-01 8.67099e-01
60 8.82864e-01 8.84354e-01
61 8.82788e-01 8.85660e-01
62 8.88005e-01 8.88164e-01
63 8.87933e-01 8.65576e-01
64 8.83985e-01 8.86158e-01
65 8.77507e-01 8.76487e-01
66 8.73964e-01 8.66145e-01
67 8.82805e-01 8.57783e-01
68 8.71888e-01 8.70601e-01
69 8.80222e-01 8.56335e-01
70 8.72745e-01 8.58169e-01
71 8.79975e-01 8.80892e-01
72 8.74623e-01 8.70885e-01
73 8.72723e-01 8.54535e-01
74 8.71078e-01 8.47586e-01
75 8.71708e-01 8.54229e-01
76 8.68433e-01 8.66563e-01
77 8.66585e-01 8.62893e-01
78 8.76706e-01 8.48786e-01
79 8.80138e-01 8.86534e-01
80 8.70139e-01 8.60359e-01
