training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.11758e+00 9.71994e-01
1 1.01215e+00 9.62249e-01
2 9.72333e-01 9.13484e-01
3 9.46999e-01 9.95282e-01
4 9.54411e-01 9.23966e-01
5 9.32540e-01 9.25763e-01
6 9.44933e-01 8.95697e-01
7 9.27605e-01 8.92854e-01
8 9.29740e-01 8.89491e-01
9 9.38050e-01 8.94014e-01
10 9.22430e-01 9.04139e-01
11 9.15196e-01 9.17328e-01
12 9.13798e-01 8.89064e-01
13 9.15989e-01 8.76440e-01
14 8.98793e-01 8.98177e-01
15 9.22608e-01 8.96455e-01
16 9.08820e-01 8.92298e-01
17 9.19325e-01 8.81454e-01
18 8.99138e-01 8.89996e-01
19 9.07471e-01 8.84963e-01
20 8.96441e-01 9.16210e-01
21 8.96544e-01 8.69116e-01
22 8.91927e-01 8.89119e-01
23 8.91909e-01 8.65583e-01
24 8.85485e-01 8.63636e-01
25 8.85670e-01 9.13229e-01
26 9.02483e-01 8.72700e-01
27 9.02257e-01 8.78582e-01
28 8.94743e-01 8.68842e-01
29 8.82873e-01 8.74795e-01
30 8.86939e-01 8.78194e-01
31 8.97899e-01 8.84080e-01
32 8.97581e-01 8.56840e-01
33 8.83326e-01 8.75060e-01
34 8.90267e-01 8.77894e-01
35 8.92943e-01 8.53631e-01
36 8.85711e-01 8.67689e-01
37 8.72053e-01 8.75417e-01
38 8.78631e-01 8.59107e-01
39 8.76671e-01 8.46717e-01
40 8.77797e-01 8.65816e-01
41 8.71127e-01 8.58014e-01
42 8.75380e-01 8.51423e-01
43 8.67051e-01 8.65042e-01
44 8.72574e-01 8.57106e-01
45 8.79114e-01 8.56266e-01
46 8.74119e-01 8.54522e-01
47 8.66878e-01 8.85060e-01
48 8.82030e-01 8.51591e-01
49 8.63011e-01 8.84739e-01
50 8.68180e-01 8.57914e-01
51 8.79156e-01 8.69321e-01
52 8.56785e-01 8.60428e-01
53 8.65015e-01 8.68460e-01
54 8.66745e-01 8.57061e-01
55 8.60320e-01 8.65246e-01
56 8.68463e-01 8.98784e-01
57 8.78874e-01 8.63133e-01
58 8.51522e-01 8.72294e-01
59 8.65534e-01 8.70999e-01
60 8.67372e-01 8.70942e-01
61 8.57156e-01 8.43733e-01
62 8.59472e-01 8.63695e-01
63 8.68194e-01 8.50514e-01
64 8.66125e-01 8.51956e-01
65 8.43076e-01 8.43438e-01
66 8.54874e-01 8.55586e-01
67 8.56079e-01 8.69411e-01
68 8.55160e-01 8.82037e-01
69 8.61628e-01 8.62222e-01
70 8.48116e-01 8.52541e-01
71 8.46642e-01 8.57154e-01
72 8.47781e-01 8.52348e-01
73 8.44662e-01 8.57789e-01
74 8.52412e-01 8.59923e-01
75 8.47868e-01 8.73005e-01
76 8.38077e-01 8.60475e-01
77 8.36831e-01 8.68045e-01
78 8.57458e-01 8.50830e-01
79 8.30973e-01 8.54615e-01
80 8.51431e-01 8.78607e-01
